Product-ID,Base-Name,Price,Price Percentage Change 24h
L3-USDC,Layer3,0.06813,50.49701789264414
L3-USD,Layer3,0.06813,50.49701789264414
MASK-GBP,Mask Network,2,32.53810470510272
MASK-USDC,Mask Network,2.68,30.73170731707317
MASK-USD,Mask Network,2.68,30.73170731707317
MASK-EUR,Mask Network,2.35,30.55555555555556
MASK-USDT,Mask Network,2.68,29.46859903381643
COOKIE-USDC,Cookie DAO,0.25466,19.49136636636637
COOKIE-USD,Cookie DAO,0.25466,19.49136636636637
PROMPT-USD,Wayfinder,0.21423,13.25931800158604
PROMPT-USDC,Wayfinder,0.21423,13.25931800158604
FORT-USDC,Forta,0.0774,12.99270072992701
FORT-USD,Forta,0.0774,12.99270072992701
EOS-EUR,EOS,0.5997,11.05555555555556
FLR-USD,Flare,0.01937,10.87578706353749
FLR-USDC,Flare,0.01937,10.87578706353749
MOBILE-USDC,Helium Mobile,0.000422,9.89583333333333
MOBILE-USD,Helium Mobile,0.000422,9.89583333333333
ZEN-USDC,Horizen,9.929,8.63238512035011
ZEN-USD,Horizen,9.929,8.63238512035011
QI-USD,BENQI,0.008242,8.26218310784185
QI-USDC,BENQI,0.008242,8.26218310784185
HNT-USDC,Helium,3.357,7.73427471116816
HNT-USD,Helium,3.357,7.73427471116816
EDGE-USD,Definitive,0.09585,7.25075528700906
EDGE-USDC,Definitive,0.09585,7.25075528700906
BERA-USDC,Berachain,2.437,7.07381370826011
BERA-USD,Berachain,2.437,7.07381370826011
VVV-USDC,Venice Token,3.06,6.62020905923345
VVV-USD,Venice Token,3.06,6.62020905923345
CVC-USDC,Civic,0.1299,5.8679706601467
CVC-USD,Civic,0.1299,5.8679706601467
ZEC-USD,Zcash,52.52,5.69531092775206
ZEC-USDC,Zcash,52.52,5.69531092775206
RPL-USDC,Rocket Pool,4.84,4.98915401301518
RPL-USD,Rocket Pool,4.84,4.98915401301518
KAITO-USDC,Kaito,1.988,4.71424809059784
KAITO-USD,Kaito,1.988,4.71424809059784
SHDW-USD,Shadow Token,0.113,4.62962962962963
SHDW-USDC,Shadow Token,0.113,4.62962962962963
EOS-USDC,EOS,0.631,4.48749793012088
EOS-USD,EOS,0.631,4.48749793012088
SWELL-USDC,SWELL,0.0095,4.3956043956044
SWELL-USD,SWELL,0.0095,4.3956043956044
APE-EUR,ApeCoin,0.56,4.08921933085502
