Product-ID,Base-Name,Price,Price Percentage Change 24h
RPL-USDC,Rocket Pool,6.14,19.22330097087379
RPL-USD,Rocket Pool,6.14,19.22330097087379
ME-USDC,Magic Eden,0.999,18.7871581450654
ME-USD,Magic Eden,0.999,18.7871581450654
LQTY-USD,Liquity,1.0291,14.48436978529314
LQTY-USDC,Liquity,1.0291,14.48436978529314
PRO-USD,Propy,1.0414,11.97849462365591
PRO-USDC,Propy,1.0414,11.97849462365591
MASK-USDT,Mask Network,2.9,10.68702290076336
MASK-EUR,Mask Network,2.54,10.43478260869565
MASK-GBP,Mask Network,2.151,10.3642893791688
MKR-BTC,Maker,0.0177,9.86964618249534
MASK-USD,Mask Network,2.9,9.43396226415094
MASK-USDC,Mask Network,2.9,9.43396226415094
MKR-USDC,Maker,1858.29,9.38581620399802
MKR-USD,Maker,1858.29,9.38581620399802
COMP-USDC,Compound,44.01,6.97617890131259
COMP-USD,Compound,44.01,6.97617890131259
FET-USD,Artificial Superintelligence Alliance,0.8232,6.88132952479875
FET-USDC,Artificial Superintelligence Alliance,0.8232,6.88132952479875
FET-USDT,Artificial Superintelligence Alliance,0.8217,6.52061187451387
AKT-USDC,Akash Network,1.379,6.32228218966847
AKT-USD,Akash Network,1.379,6.32228218966847
ZK-USDC,ZKsync,0.05867,6.28623188405797
ZK-USD,ZKsync,0.05867,6.28623188405797
TRB-USDC,Tellor,44.36,6.17520344662518
TRB-USD,Tellor,44.36,6.17520344662518
ZORA-USD,Zora,0.01005,6.12460401267159
ZORA-USDC,Zora,0.01005,6.12460401267159
COW-USD,CoW Protocol,0.4145,6.09163040696186
COW-USDC,CoW Protocol,0.4145,6.09163040696186
ATH-USDC,Aethir,0.04957,6.07746629574149
ATH-USD,Aethir,0.04957,6.07746629574149
QNT-USDT,Quant,112.67,5.8630085502208
INDEX-USDC,Index Cooperative,1.3,5.69105691056911
INDEX-USD,Index Cooperative,1.3,5.69105691056911
QNT-USDC,Quant,112.45,5.5868544600939
QNT-USD,Quant,112.45,5.5868544600939
OCEAN-USDC,Ocean Protocol,0.3627,5.06952491309386
OCEAN-USD,Ocean Protocol,0.3627,5.06952491309386
JTO-USDC,Jito,1.8202,4.88648150282356
JTO-USD,Jito,1.8202,4.88648150282356
IOTX-USDC,IoTeX,0.02739,4.78194338179036
IOTX-USD,IoTeX,0.02739,4.78194338179036
COMP-BTC,Compound,0.000417,4.77386934673367
UMA-USD,UMA,1.193,4.74100087796313
UMA-USDC,UMA,1.193,4.74100087796313
ICP-EUR,Internet Computer,4.64,4.71676822387723
CTX-USD,Cryptex Finance,1.7942,4.70354808590103
CTX-USDC,Cryptex Finance,1.7942,4.70354808590103
ASM-USDC,Assemble AI,0.02176,4.61538461538462
ASM-USD,Assemble AI,0.02176,4.61538461538462
ZEN-USD,Horizen,11.513,4.50213306707815
ZEN-USDC,Horizen,11.513,4.50213306707815
AAVE-EUR,Aave,232.99,4.45171702680893
PLU-USD,Pluton,0.71,4.41176470588235
PLU-USDC,Pluton,0.71,4.41176470588235
MOG-USDC,Mog Coin,0.00000096,4.34782608695652
MOG-USD,Mog Coin,0.00000096,4.34782608695652
BTRST-USDC,Braintrust,0.265,4.33070866141732
BTRST-USD,Braintrust,0.265,4.33070866141732
UNI-EUR,Uniswap,5.82,4.3010752688172
AAVE-GBP,Aave,196.03,4.11068033352807
STX-USDC,Stacks,0.7836,4.0913921360255
STX-USD,Stacks,0.7836,4.0913921360255
ICP-BTC,Internet Computer,0.0000501,3.94190871369295
ICP-USDT,Internet Computer,5.271,3.9030159668835
ICP-USD,Internet Computer,5.263,3.82718484908266
ICP-USDC,Internet Computer,5.263,3.82718484908266
AVT-USDC,Aventus,1.63,3.82165605095541
AVT-USD,Aventus,1.63,3.82165605095541
UNI-GBP,Uniswap,4.9,3.8135593220339
AAVE-USD,Aave,264.9,3.63849765258216
AAVE-USDC,Aave,264.9,3.63849765258216
DEXT-USDC,DEXTools,0.311,3.6321226257914
DEXT-USD,DEXTools,0.311,3.6321226257914
UNI-USD,Uniswap,6.62,3.56695869837297
UNI-USDC,Uniswap,6.62,3.56695869837297
AAVE-BTC,Aave,0.002509,3.54931902600083
NCT-USDC,PolySwarm,0.01909,3.52494577006508
NCT-USD,PolySwarm,0.01909,3.52494577006508
STX-USDT,Stacks,0.7815,3.41405319571258
SYRUP-USDC,Maple Finance,0.4302,3.33893826567379
SYRUP-USD,Maple Finance,0.4302,3.33893826567379
MORPHO-USD,Morpho,1.3831,3.30893337317
MORPHO-USDC,Morpho,1.3831,3.30893337317
TOSHI-USD,Toshi,0.0005655,3.26880934989043
TOSHI-USDC,Toshi,0.0005655,3.26880934989043
ICP-GBP,Internet Computer,3.891,3.20954907161804
BAL-USD,Balancer,1.093,3.20083089415541
BAL-USDC,Balancer,1.093,3.20083089415541
ALCX-USDC,Alchemix,9.86,3.13807531380753
ALCX-USD,Alchemix,9.86,3.13807531380753
GFI-USDC,Goldfinch Protocol,0.7962,3.13471502590674
GFI-USD,Goldfinch Protocol,0.7962,3.13471502590674
APT-USDT,Aptos,5.03,3.07377049180328
PIRATE-USDC,Pirate Nation Token,0.0548,3.00751879699248
PIRATE-USD,Pirate Nation Token,0.0548,3.00751879699248
XRP-EUR,XRP,1.9747,2.98305084745763
ZETA-USDC,Zetachain,0.225,2.92772186642269
ZETA-USD,Zetachain,0.225,2.92772186642269
MOODENG-USD,Moo Deng,0.2086,2.85996055226824
MOODENG-USDC,Moo Deng,0.2086,2.85996055226824
ELA-USD,Elastos,1.512,2.85714285714286
ELA-USDC,Elastos,1.512,2.85714285714286
IMX-USD,Immutable,0.5799,2.83738251463025
IMX-USDC,Immutable,0.5799,2.83738251463025
DIMO-USDC,DIMO,0.06413,2.80538634177621
DIMO-USD,DIMO,0.06413,2.80538634177621
ZETACHAIN-USD,Zetachain,0.2245,2.74599542334096
ZETACHAIN-USDC,Zetachain,0.2245,2.74599542334096
GIGA-USD,Gigachad,0.02304,2.67379679144385
GIGA-USDC,Gigachad,0.02304,2.67379679144385
UNI-BTC,Uniswap,0.0000625,2.62725779967159
XRP-USDC,XRP,2.2467,2.47673782156541
XRP-USD,XRP,2.2467,2.47673782156541
LRC-BTC,Loopring,0.00000084,2.4390243902439
CGLD-GBP,Celo,0.254,2.41935483870968
MNDE-USD,Marinade,0.12257,2.38910700860413
MNDE-USDC,Marinade,0.12257,2.38910700860413
VARA-USDC,Vara,0.00603,2.37691001697793
VARA-USD,Vara,0.00603,2.37691001697793
ENS-EUR,Ethereum Name Service,19.06,2.30810520665593
XRP-USDT,XRP,2.241,2.25872689938398
RARE-USD,SuperRare,0.0589,2.25694444444444
RARE-USDC,SuperRare,0.0589,2.25694444444444
INJ-USD,Injective,12.607,2.23826129267699
INJ-USDC,Injective,12.607,2.23826129267699
NEON-USD,Neon EVM,0.11627,2.2063994374121
NEON-USDC,Neon EVM,0.11627,2.2063994374121
INV-USD,Inverse Finance,28.11,2.18102508178844
INV-USDC,Inverse Finance,28.11,2.18102508178844
BLAST-USDC,Blast,0.0029,2.11267605633803
BLAST-USD,Blast,0.0029,2.11267605633803
EIGEN-USDC,EigenLayer,1.511,1.95681511470985
EIGEN-USD,EigenLayer,1.511,1.95681511470985
TRU-USDC,TrueFi,0.0381,1.8716577540107
TRU-USD,TrueFi,0.0381,1.8716577540107
ACS-USD,Access,0.0012696,1.80418571084917
ACS-USDC,Access,0.0012696,1.80418571084917
EOS-EUR,EOS,0.5766,1.76491351923756
FOX-USD,Shapeshift FOX Token,0.0291,1.74825174825175
FOX-USDC,Shapeshift FOX Token,0.0291,1.74825174825175
ANKR-EUR,Ankr,0.01483,1.71467764060357
BIGTIME-USD,Big Time,0.06451,1.60655221294692
BIGTIME-USDC,Big Time,0.06451,1.60655221294692
PNUT-USDC,Peanut the Squirrel,0.2757,1.58437730287399
PNUT-USD,Peanut the Squirrel,0.2757,1.58437730287399
ARB-USD,Arbitrum,0.36,1.52284263959391
ARB-USDC,Arbitrum,0.36,1.52284263959391
SNX-BTC,Synthetix Network Token,0.0000068,1.49253731343284
AERO-USDC,Aerodrome Finance,0.53944,1.47288425725626
AERO-USD,Aerodrome Finance,0.53944,1.47288425725626
ANKR-GBP,Ankr,0.01248,1.46341463414634
XLM-EUR,Stellar Lumens,0.239815,1.43300046103025
ETHFI-USDC,ether.fi,1.215,1.41903171953255
ETHFI-USD,ether.fi,1.215,1.41903171953255
ORCA-USD,Orca,2.6714,1.37370977534912
ORCA-USDC,Orca,2.6714,1.37370977534912
ETH-EUR,Ethereum,2281.85,1.36915101087058
FORT-USD,Forta,0.0741,1.36798905608755
FORT-USDC,Forta,0.0741,1.36798905608755
GMT-USD,STEPN,0.0524,1.35396518375242
GMT-USDC,STEPN,0.0524,1.35396518375242
WIF-USD,dogwifhat,0.974,1.35275754422477
WIF-USDC,dogwifhat,0.974,1.35275754422477
RBN-USDC,Ribbon Finance,0.12338,1.27226463104326
RBN-USD,Ribbon Finance,0.12338,1.27226463104326
IMX-USDT,Immutable,0.5784,1.24277962541572
APT-USD,Aptos,4.93,1.23203285420945
APT-USDC,Aptos,4.93,1.23203285420945
LINK-EUR,Chainlink,12.37,1.22749590834697
RSR-USD,Reserve Rights,0.0073,1.2061555524747
RSR-USDC,Reserve Rights,0.0073,1.2061555524747
ALICE-USDC,MyNeighborAlice,0.421,1.20192307692308
ALICE-USD,MyNeighborAlice,0.421,1.20192307692308
AGLD-USDC,Adventure Gold,0.8188,1.19886293412434
AGLD-USD,Adventure Gold,0.8188,1.19886293412434
ENS-USDC,Ethereum Name Service,21.59,1.17150890346767
ENS-USD,Ethereum Name Service,21.59,1.17150890346767
MUSE-USD,Muse,8.417,1.16586538461538
MUSE-USDC,Muse,8.417,1.16586538461538
SWFTC-USDC,SwftCoin,0.01276,1.15744410971936
SWFTC-USD,SwftCoin,0.01276,1.15744410971936
GNO-USDC,Gnosis,131.26,1.15598027127004
GNO-USD,Gnosis,131.26,1.15598027127004
C98-USD,Coin98,0.0534,1.13636363636364
C98-USDC,Coin98,0.0534,1.13636363636364
G-USD,Gravity,0.0134,1.13207547169811
G-USDC,Gravity,0.0134,1.13207547169811
ETH-GBP,Ethereum,1918.63,1.12209725194219
LCX-USD,LCX,0.1358,1.11690245718541
LCX-USDC,LCX,0.1358,1.11690245718541
XCN-USDC,Onyxcoin,0.01552,1.10749185667752
XCN-USD,Onyxcoin,0.01552,1.10749185667752
