Product-ID,Base-Name,Price,Price Percentage Change 24h
L3-USD,Layer3,0.0613,35.17089305402426
L3-USDC,Layer3,0.0613,35.17089305402426
MASK-USDC,Mask Network,2.7,33.00492610837438
MASK-USD,Mask Network,2.7,33.00492610837438
MASK-EUR,Mask Network,2.4,32.59668508287293
MASK-GBP,Mask Network,2,32.53810470510272
MASK-USDT,Mask Network,2.72,31.40096618357488
COOKIE-USDC,Cookie DAO,0.25392,19.44117785408533
COOKIE-USD,Cookie DAO,0.25392,19.44117785408533
FORT-USD,Forta,0.0793,16.44640234948605
FORT-USDC,Forta,0.0793,16.44640234948605
PROMPT-USD,Wayfinder,0.2173,15.24794484221692
PROMPT-USDC,Wayfinder,0.2173,15.24794484221692
FLR-USD,Flare,0.01978,13.28751431844215
FLR-USDC,Flare,0.01978,13.28751431844215
ZEN-USDC,Horizen,9.985,11.52686250418854
ZEN-USD,Horizen,9.985,11.52686250418854
EOS-EUR,EOS,0.5997,11.05555555555556
MOBILE-USDC,Helium Mobile,0.000424,10.41666666666667
MOBILE-USD,Helium Mobile,0.000424,10.41666666666667
VVV-USD,Venice Token,3.08,9.21985815602837
VVV-USDC,Venice Token,3.08,9.21985815602837
NEON-USDC,Neon EVM,0.1253,8.94704808277541
NEON-USD,Neon EVM,0.1253,8.94704808277541
QI-USDC,BENQI,0.00827,8.55867681806248
QI-USD,BENQI,0.00827,8.55867681806248
EDGE-USDC,Definitive,0.09644,8.34737669924728
EDGE-USD,Definitive,0.09644,8.34737669924728
HNT-USD,Helium,3.37,8.32529733204757
HNT-USDC,Helium,3.37,8.32529733204757
BERA-USD,Berachain,2.446,8.13439434129089
BERA-USDC,Berachain,2.446,8.13439434129089
HOPR-USDC,HOPR,0.0486,7.52212389380531
HOPR-USD,HOPR,0.0486,7.52212389380531
LQTY-USDC,Liquity,0.8254,6.54446882664257
LQTY-USD,Liquity,0.8254,6.54446882664257
SWELL-USD,SWELL,0.00952,6.36871508379888
SWELL-USDC,SWELL,0.00952,6.36871508379888
RPL-USD,Rocket Pool,4.89,6.07375271149675
RPL-USDC,Rocket Pool,4.89,6.07375271149675
APE-USD,ApeCoin,0.638,5.80431177446103
APE-USDC,ApeCoin,0.638,5.80431177446103
APE-USDT,ApeCoin,0.638,5.62913907284768
PENGU-USD,Pudgy Penguins,0.01064,5.55555555555556
PENGU-USDC,Pudgy Penguins,0.01064,5.55555555555556
APE-EUR,ApeCoin,0.565,5.41044776119403
ZEC-USDC,Zcash,52.71,5.29364762285258
ZEC-USD,Zcash,52.71,5.29364762285258
CVC-USDC,Civic,0.1298,5.10121457489879
CVC-USD,Civic,0.1298,5.10121457489879
SYRUP-USDC,Maple Finance,0.3511,4.93126120741184
SYRUP-USD,Maple Finance,0.3511,4.93126120741184
UNI-GBP,Uniswap,4.62,4.76190476190476
OCEAN-USD,Ocean Protocol,0.3615,4.63096960926194
OCEAN-USDC,Ocean Protocol,0.3615,4.63096960926194
B3-USD,B3 (Base),0.003281,4.62372448979592
B3-USDC,B3 (Base),0.003281,4.62372448979592
ZORA-USDC,Zora,0.00972,4.51612903225806
ZORA-USD,Zora,0.00972,4.51612903225806
BTRST-USDC,Braintrust,0.261,4.4
BTRST-USD,Braintrust,0.261,4.4
API3-USDC,Api3,0.717,4.36681222707424
API3-USD,Api3,0.717,4.36681222707424
NMR-USD,Numeraire,8.38,4.35865504358655
NMR-USDC,Numeraire,8.38,4.35865504358655
VARA-USD,Vara,0.00623,4.35510887772194
VARA-USDC,Vara,0.00623,4.35510887772194
SKL-USD,SKALE,0.0216,4.34782608695652
SKL-USDC,SKALE,0.0216,4.34782608695652
HIGH-USD,Highstreet,0.56,4.28305400372439
HIGH-USDC,Highstreet,0.56,4.28305400372439
MATH-USDC,MATH,0.1251,4.25
MATH-USD,MATH,0.1251,4.25
COW-USD,CoW Protocol,0.3835,4.24028268551237
COW-USDC,CoW Protocol,0.3835,4.24028268551237
NKN-USD,NKN,0.0299,4.18118466898955
NKN-USDC,NKN,0.0299,4.18118466898955
CRO-EUR,Cronos,0.0937,4.11111111111111
KERNEL-USDC,KernelDAO,0.1547,4.1049798115747
KERNEL-USD,KernelDAO,0.1547,4.1049798115747
