Product-ID,Base-Name,Price,Price Percentage Change 24h
FX-USD,Function X,0.1958,27.06035042180402
FX-USDC,Function X,0.1958,27.06035042180402
FAI-USDC,Freysa,0.01914,15.2317880794702
FAI-USD,Freysa,0.01914,15.2317880794702
AST-USD,AirSwap,0.0423,14.94565217391304
AST-USDC,AirSwap,0.0423,14.94565217391304
TNSR-USD,Tensor,0.136,14.28571428571429
TNSR-USDC,Tensor,0.136,14.28571428571429
TAO-USDC,Bittensor,432.47,13.52706462960046
TAO-USD,Bittensor,432.47,13.52706462960046
KEYCAT-USDC,Keyboard Cat,0.00476,13.36032388663968
KEYCAT-USD,Keyboard Cat,0.00476,13.36032388663968
PROMPT-USDC,Wayfinder,0.1935,12.80167890870934
PROMPT-USD,Wayfinder,0.1935,12.80167890870934
LQTY-USD,Liquity,0.7939,12.5939583037867
LQTY-USDC,Liquity,0.7939,12.5939583037867
ZEN-USDC,Horizen,9.35,11.61513668377701
ZEN-USD,Horizen,9.35,11.61513668377701
PRIME-USDC,Echelon Prime,3.011,10.73924236851784
PRIME-USD,Echelon Prime,3.011,10.73924236851784
IP-USDC,Story,4.134,9.71337579617834
IP-USD,Story,4.134,9.71337579617834
DEGEN-USD,Degen,0.004485,9.28362573099415
DEGEN-USDC,Degen,0.004485,9.28362573099415
SHDW-USDC,Shadow Token,0.109,9.0
SHDW-USD,Shadow Token,0.109,9.0
SEAM-USD,Seamless,0.4661,8.62269867163831
SEAM-USDC,Seamless,0.4661,8.62269867163831
GIGA-USD,Gigachad,0.02268,8.51674641148325
GIGA-USDC,Gigachad,0.02268,8.51674641148325
RBN-USDC,Ribbon Finance,0.12667,8.45962839284185
RBN-USD,Ribbon Finance,0.12667,8.45962839284185
GTC-USD,Gitcoin,0.26,8.33333333333333
GTC-USDC,Gitcoin,0.26,8.33333333333333
ORCA-USD,Orca,2.7726,8.2328141468556
ORCA-USDC,Orca,2.7726,8.2328141468556
AIOZ-USD,AIOZ Network,0.3748,8.1986143187067
AIOZ-USDC,AIOZ Network,0.3748,8.1986143187067
PRCL-USDC,Parcl,0.095,7.95454545454545
PRCL-USD,Parcl,0.095,7.95454545454545
TURBO-USD,Turbo,0.004284,7.82783790586459
TURBO-USDC,Turbo,0.004284,7.82783790586459
FIDA-USDC,Bonfida,0.0706,7.45814307458143
FIDA-USD,Bonfida,0.0706,7.45814307458143
CGLD-EUR,Celo,0.29,7.40740740740741
ETHFI-USD,ether.fi,1.136,7.06880301602262
