Product-ID,Base-Name,Price,Price Percentage Change 24h
LA-USD,Lagrange,1.74,270.13401403956607
LA-USDC,Lagrange,1.74,270.13401403956607
LPT-USDC,Livepeer,10.66,34.5959595959596
LPT-USD,Livepeer,10.66,34.5959595959596
ZORA-USDC,Zora,0.01249,24.15506958250497
ZORA-USD,Zora,0.01249,24.15506958250497
TRB-USD,Tellor,51.53,16.0063034669068
TRB-USDC,Tellor,51.53,16.0063034669068
NMR-USDC,Numeraire,8.9,7.2289156626506
NMR-USD,Numeraire,8.9,7.2289156626506
CLANKER-USDC,tokenbot,27.11,6.94280078895464
CLANKER-USD,tokenbot,27.11,6.94280078895464
NEON-USD,Neon EVM,0.12393,6.57894736842105
NEON-USDC,Neon EVM,0.12393,6.57894736842105
SPA-USDC,Sperax,0.015635,6.36054421768707
SPA-USD,Sperax,0.015635,6.36054421768707
APE-USDT,ApeCoin,0.72,4.95626822157434
LDO-USD,Lido DAO Token,0.888,4.84061393152302
LDO-USDC,Lido DAO Token,0.888,4.84061393152302
APE-EUR,ApeCoin,0.628,4.66666666666667
SHPING-USDC,SHPING,0.0061,4.54155955441302
SHPING-USD,SHPING,0.0061,4.54155955441302
T-USDC,Threshold,0.01578,4.08970976253298
T-USD,Threshold,0.01578,4.08970976253298
APE-USDC,ApeCoin,0.717,4.06386066763425
APE-USD,ApeCoin,0.717,4.06386066763425
AGLD-USDC,Adventure Gold,0.8522,3.64874726343955
AGLD-USD,Adventure Gold,0.8522,3.64874726343955
LRC-USDT,Loopring,0.0902,3.32187857961054
MASK-GBP,Mask Network,2.185,2.82352941176471
ALEO-USDC,Aleo,0.185,2.77777777777778
ALEO-USD,Aleo,0.185,2.77777777777778
ATH-USDC,Aethir,0.05062,2.67748478701826
ATH-USD,Aethir,0.05062,2.67748478701826
COMP-BTC,Compound,0.000431,2.61904761904762
ETH-DAI,Ethereum,2669.61,2.5916830952628
QNT-USDC,Quant,115.44,2.4948947882447
QNT-USD,Quant,115.44,2.4948947882447
CVX-USD,Convex Finance,2.73,2.36220472440945
CVX-USDC,Convex Finance,2.73,2.36220472440945
QNT-USDT,Quant,115.44,2.12314225053079
MASK-USD,Mask Network,2.93,2.09059233449477
MASK-USDC,Mask Network,2.93,2.09059233449477
LRC-USDC,Loopring,0.0892,2.05949656750572
LRC-USD,Loopring,0.0892,2.05949656750572
RPL-USD,Rocket Pool,6.35,1.76282051282051
RPL-USDC,Rocket Pool,6.35,1.76282051282051
GFI-USD,Goldfinch Protocol,0.811,1.64180975059531
GFI-USDC,Goldfinch Protocol,0.811,1.64180975059531
COMP-USD,Compound,45,1.48849797023004
COMP-USDC,Compound,45,1.48849797023004
ENS-USDT,Ethereum Name Service,21.96,1.33825565297647
LRDS-USD,Blocklords,0.1667,1.33738601823708
LRDS-USDC,Blocklords,0.1667,1.33738601823708
JTO-USD,Jito,1.8589,1.32453940913551
JTO-USDC,Jito,1.8589,1.32453940913551
FARM-USD,Harvest Finance,31.17,1.23416693731731
FARM-USDC,Harvest Finance,31.17,1.23416693731731
LRC-BTC,Loopring,0.00000085,1.19047619047619
ETH-BTC,Ethereum,0.02487221,1.18881204231082
KAVA-USDC,Kava,0.4392,1.10497237569061
KAVA-USD,Kava,0.4392,1.10497237569061
MLN-USD,Enzyme,8.26,1.1015911872705
MLN-USDC,Enzyme,8.26,1.1015911872705
ALEPH-USDC,Aleph Cloud,0.059,1.02739726027397
ALEPH-USD,Aleph Cloud,0.059,1.02739726027397
MATIC-BTC,Polygon,0.00000204,0.99009900990099
DIMO-USDC,DIMO,0.06474,0.79402148528725
DIMO-USD,DIMO,0.06474,0.79402148528725
HONEY-USDC,Hivemapper,0.0261,0.77220077220077
HONEY-USD,Hivemapper,0.0261,0.77220077220077
SWELL-USD,SWELL,0.00956,0.63157894736842
SWELL-USDC,SWELL,0.00956,0.63157894736842
NCT-USD,PolySwarm,0.01926,0.6269592476489
NCT-USDC,PolySwarm,0.01926,0.6269592476489
PAXG-USD,PAX Gold,3384.45,0.5714336655553
PAXG-USDC,PAX Gold,3384.45,0.5714336655553
LSETH-USDC,Liquid Staked ETH,2828.54,0.56780809010976
