Product-ID,Base-Name,Price,Price Percentage Change 24h
FX-USD,Function X,0.1909,24.1222366710013
FX-USDC,Function X,0.1909,24.1222366710013
AST-USD,AirSwap,0.0428,15.67567567567568
AST-USDC,AirSwap,0.0428,15.67567567567568
TNSR-USDC,Tensor,0.136,15.25423728813559
TNSR-USD,Tensor,0.136,15.25423728813559
FAI-USDC,Freysa,0.01913,14.89489489489489
FAI-USD,Freysa,0.01913,14.89489489489489
LQTY-USD,Liquity,0.8004,14.00085457911978
LQTY-USDC,Liquity,0.8004,14.00085457911978
KEYCAT-USD,Keyboard Cat,0.004649,12.32181686397681
KEYCAT-USDC,Keyboard Cat,0.004649,12.32181686397681
RBN-USDC,Ribbon Finance,0.13089,12.07295145132289
RBN-USD,Ribbon Finance,0.13089,12.07295145132289
TAO-USD,Bittensor,429.76,11.38295666597553
TAO-USDC,Bittensor,429.76,11.38295666597553
PRIME-USDC,Echelon Prime,3.007,10.91848026558466
PRIME-USD,Echelon Prime,3.007,10.91848026558466
PROMPT-USDC,Wayfinder,0.18969,10.67094515752625
PROMPT-USD,Wayfinder,0.18969,10.67094515752625
KARRAT-USD,Karrat,0.0585,10.58601134215501
KARRAT-USDC,Karrat,0.0585,10.58601134215501
GIGA-USD,Gigachad,0.02278,10.42171594764905
GIGA-USDC,Gigachad,0.02278,10.42171594764905
ORCA-USD,Orca,2.7939,9.95710181431776
ORCA-USDC,Orca,2.7939,9.95710181431776
ZEN-USDC,Horizen,9.274,9.89453726744875
ZEN-USD,Horizen,9.274,9.89453726744875
DEGEN-USDC,Degen,0.00448,9.32162030258663
DEGEN-USD,Degen,0.00448,9.32162030258663
SHDW-USD,Shadow Token,0.11,8.91089108910891
SHDW-USDC,Shadow Token,0.11,8.91089108910891
AIOZ-USD,AIOZ Network,0.3747,8.86112725159791
AIOZ-USDC,AIOZ Network,0.3747,8.86112725159791
SEAM-USD,Seamless,0.4667,8.81324318022849
SEAM-USDC,Seamless,0.4667,8.81324318022849
IP-USDC,Story,4.122,8.67387292380701
IP-USD,Story,4.122,8.67387292380701
GTC-USD,Gitcoin,0.26,8.33333333333333
GTC-USDC,Gitcoin,0.26,8.33333333333333
ZEC-USDC,Zcash,49.71,8.13574070045682
ZEC-USD,Zcash,49.71,8.13574070045682
PRCL-USD,Parcl,0.0943,7.64840182648402
PRCL-USDC,Parcl,0.0943,7.64840182648402
TURBO-USD,Turbo,0.00424,7.34177215189873
TURBO-USDC,Turbo,0.00424,7.34177215189873
POPCAT-USDC,Popcat (SOL),0.3577,7.32073207320732
POPCAT-USD,Popcat (SOL),0.3577,7.32073207320732
FIDA-USD,Bonfida,0.0703,7.00152207001522
FIDA-USDC,Bonfida,0.0703,7.00152207001522
QNT-USDT,Quant,110.42,6.65507582343282
WCFG-USDC,Wrapped Centrifuge,0.193,6.62983425414365
WCFG-USD,Wrapped Centrifuge,0.193,6.62983425414365
METIS-USDC,Metis,17.36,6.43776824034335
METIS-USD,Metis,17.36,6.43776824034335
PYTH-USDC,Pyth Network,0.118,6.21062106210621
PYTH-USD,Pyth Network,0.118,6.21062106210621
OP-USDC,Optimism,0.649,6.04575163398693
OP-USD,Optimism,0.649,6.04575163398693
FLOKI-USDC,FLOKI,0.0000843,6.0377358490566
FLOKI-USD,FLOKI,0.0000843,6.0377358490566
AGLD-USD,Adventure Gold,0.7826,6.01463018152262
AGLD-USDC,Adventure Gold,0.7826,6.01463018152262
REZ-USDC,Renzo,0.01108,5.92734225621415
REZ-USD,Renzo,0.01108,5.92734225621415
SUKU-USD,SUKU,0.0312,5.76271186440678
SUKU-USDC,SUKU,0.0312,5.76271186440678
LOKA-USD,League of Kingdoms Arena,0.0572,5.73012939001848
LOKA-USDC,League of Kingdoms Arena,0.0572,5.73012939001848
ILV-USD,Illuvium,12.78,5.70719602977667
ILV-USDC,Illuvium,12.78,5.70719602977667
DOGINME-USDC,doginme,0.0006682,5.52747946936197
DOGINME-USD,doginme,0.0006682,5.52747946936197
ETHFI-USD,ether.fi,1.123,5.44600938967136
ETHFI-USDC,ether.fi,1.123,5.44600938967136
QI-USD,BENQI,0.007617,5.44019933554817
QI-USDC,BENQI,0.007617,5.44019933554817
RNDR-USDC,Render (ERC-20),3.8832,5.36140655524202
RNDR-USD,Render (ERC-20),3.8832,5.36140655524202
QNT-USD,Quant,109.62,5.34307130501634
QNT-USDC,Quant,109.62,5.34307130501634
SUI-USDC,SUI,3.2571,5.33617929562433
SUI-USD,SUI,3.2571,5.33617929562433
OP-USDT,Optimism,0.652,5.33117932148627
POL-USDC,Polygon Ecosystem Token,0.2137,5.32281912272055
POL-USD,Polygon Ecosystem Token,0.2137,5.32281912272055
MATIC-EUR,Polygon,0.1882,5.31617235590375
RENDER-USDC,Render,3.884,5.28598536188669
RENDER-USD,Render,3.884,5.28598536188669
