Product-ID,Base-Name,Price,Price Percentage Change 24h
LA-USDC,Lagrange,1.39,195.68176983620506
LA-USD,Lagrange,1.39,195.68176983620506
LPT-USD,Livepeer,10.55,33.54430379746835
LPT-USDC,Livepeer,10.55,33.54430379746835
ZORA-USDC,Zora,0.01213,20.33730158730159
ZORA-USD,Zora,0.01213,20.33730158730159
TRB-USDC,Tellor,52.38,16.68523056359991
TRB-USD,Tellor,52.38,16.68523056359991
NMR-USDC,Numeraire,9.04,9.17874396135266
NMR-USD,Numeraire,9.04,9.17874396135266
SPA-USDC,Sperax,0.015969,8.45558272208639
SPA-USD,Sperax,0.015969,8.45558272208639
CLANKER-USD,tokenbot,26.97,5.8061985092193
CLANKER-USDC,tokenbot,26.97,5.8061985092193
APE-EUR,ApeCoin,0.629,4.83333333333333
AGLD-USD,Adventure Gold,0.861,4.64268351968887
AGLD-USDC,Adventure Gold,0.861,4.64268351968887
RPL-USD,Rocket Pool,6.45,4.53808752025932
RPL-USDC,Rocket Pool,6.45,4.53808752025932
APE-USDT,ApeCoin,0.717,4.51895043731778
APE-USDC,ApeCoin,0.721,4.49275362318841
APE-USD,ApeCoin,0.721,4.49275362318841
LDO-USDC,Lido DAO Token,0.892,4.44964871194379
LDO-USD,Lido DAO Token,0.892,4.44964871194379
LRC-USDT,Loopring,0.0902,3.32187857961054
T-USDC,Threshold,0.01569,3.2916392363397
T-USD,Threshold,0.01569,3.2916392363397
CVX-USD,Convex Finance,2.74,3.27930644553336
CVX-USDC,Convex Finance,2.74,3.27930644553336
NEON-USDC,Neon EVM,0.11968,2.94168243591949
NEON-USD,Neon EVM,0.11968,2.94168243591949
ETH-DAI,Ethereum,2669.61,2.57118596528976
GFI-USD,Goldfinch Protocol,0.8163,2.31887691150664
GFI-USDC,Goldfinch Protocol,0.8163,2.31887691150664
ALEO-USD,Aleo,0.185,2.20994475138122
ALEO-USDC,Aleo,0.185,2.20994475138122
ATH-USD,Aethir,0.05078,2.13193885760257
ATH-USDC,Aethir,0.05078,2.13193885760257
LRC-USDC,Loopring,0.0894,2.05479452054795
LRC-USD,Loopring,0.0894,2.05479452054795
QNT-USD,Quant,115.92,1.85396713821281
QNT-USDC,Quant,115.92,1.85396713821281
COMP-BTC,Compound,0.000427,1.66666666666667
MASK-GBP,Mask Network,2.185,1.62790697674419
KAVA-USD,Kava,0.4392,1.59611380985427
KAVA-USDC,Kava,0.4392,1.59611380985427
MLN-USDC,Enzyme,8.3,1.59118727050184
MLN-USD,Enzyme,8.3,1.59118727050184
ETH-BTC,Ethereum,0.02494,1.21753246753247
LRC-BTC,Loopring,0.00000085,1.19047619047619
JTO-USDC,Jito,1.8627,1.1622223429099
JTO-USD,Jito,1.8627,1.1622223429099
QNT-USDT,Quant,115.44,0.9179124049305
ELA-USDC,Elastos,1.526,0.85922009253139
ELA-USD,Elastos,1.526,0.85922009253139
LSETH-USDC,Liquid Staked ETH,2828.54,0.85287846481876
LSETH-USD,Liquid Staked ETH,2828.54,0.85287846481876
ALCX-USD,Alchemix,9.98,0.80808080808081
ALCX-USDC,Alchemix,9.98,0.80808080808081
HONEY-USDC,Hivemapper,0.0261,0.77220077220077
HONEY-USD,Hivemapper,0.0261,0.77220077220077
COMP-USD,Compound,44.68,0.49482681061628
COMP-USDC,Compound,44.68,0.49482681061628
CBETH-USD,Coinbase Wrapped Staked ETH,2880.26,0.48248169325607
CBETH-USDC,Coinbase Wrapped Staked ETH,2880.26,0.48248169325607
PAXG-USDC,PAX Gold,3393.51,0.47253186481325
PAXG-USD,PAX Gold,3393.51,0.47253186481325
BCH-BTC,Bitcoin Cash,0.003832,0.41928721174004
EURC-USDC,EURC,1.142,0.38677918424754
ETH-USD,Ethereum,2612.55,0.38578141870732
ETH-USDC,Ethereum,2612.55,0.38578141870732
ALEPH-USDC,Aleph Cloud,0.0587,0.34188034188034
ALEPH-USD,Aleph Cloud,0.0587,0.34188034188034
ETH-USDT,Ethereum,2611.06,0.27535725395466
PAX-USD,Paxos Standard,1.0019,0.25015009005403
PAX-USDC,Paxos Standard,1.0019,0.25015009005403
LRDS-USDC,Blocklords,0.1657,0.24198427102238
LRDS-USD,Blocklords,0.1657,0.24198427102238
DIMO-USD,DIMO,0.06478,0.23209036051369
DIMO-USDC,DIMO,0.06478,0.23209036051369
POLS-USDC,Polkastarter,0.2125,0.18859028760019
POLS-USD,Polkastarter,0.2125,0.18859028760019
ETH-GBP,Ethereum,1928.31,0.13917523096337
FARM-USD,Harvest Finance,30.83,0.0324464633355
FARM-USDC,Harvest Finance,30.83,0.0324464633355
DAI-USD,Dai,1,0.01000100010001
DAI-USDC,Dai,1,0.01000100010001
CLV-USDC,Clover Finance,0.0254,0.0
CLV-USD,Clover Finance,0.0254,0.0
ANKR-GBP,Ankr,0.01248,0.0
NCT-USD,PolySwarm,0.01921,0.0
AAVE-BTC,Aave,0.002525,0.0
ENA-USDC,Ethena,,0.0
NCT-USDC,PolySwarm,0.01921,0.0
ENA-USD,Ethena,,0.0
CBETH-ETH,Coinbase Wrapped Staked ETH,1.10068,-0.01180948574232
USDT-USD,Tether,1.0005,-0.015989446965
ETH-EUR,Ethereum,2288.44,-0.01834974616184
USDT-USDC,Tether,1.0005,-0.01998600979314
LSETH-ETH,Liquid Staked ETH,1.07875,-0.04077131923016
KNC-USD,Kyber Network,0.3311,-0.09052504526252
KNC-USDC,Kyber Network,0.3311,-0.09052504526252
