Product-ID,Base-Name,Price,Price Percentage Change 24h
GIGA-USDC,Gigachad,0.02859,29.01624548736462
GIGA-USD,Gigachad,0.02859,29.01624548736462
TRB-USD,Tellor,61.81,27.89157872956756
TRB-USDC,Tellor,61.81,27.89157872956756
ORCA-USDC,Orca,3.1279,11.4400741057432
ORCA-USD,Orca,3.1279,11.4400741057432
SAFE-USD,Safe,0.6459,10.1842374616172
SAFE-USDC,Safe,0.6459,10.1842374616172
SD-USDC,Stader,0.582,9.81132075471698
SD-USD,Stader,0.582,9.81132075471698
ZORA-USDC,Zora,0.01119,9.3841642228739
ZORA-USD,Zora,0.01119,9.3841642228739
POLS-USDC,Polkastarter,0.2463,9.32090545938748
POLS-USD,Polkastarter,0.2463,9.32090545938748
AERGO-USDC,Aergo,0.1528,5.4520358868185
AERGO-USD,Aergo,0.1528,5.4520358868185
COW-USDC,CoW Protocol,0.4583,4.32506259959026
COW-USD,CoW Protocol,0.4583,4.32506259959026
ABT-USDC,Arcblock,0.9598,3.69490060501296
ABT-USD,Arcblock,0.9598,3.69490060501296
SEAM-USD,Seamless,0.4933,2.45067497403946
SEAM-USDC,Seamless,0.4933,2.45067497403946
COMP-BTC,Compound,0.00041,2.24438902743142
MASK-GBP,Mask Network,1.713,1.90362879238548
FORTH-USD,Ampleforth Governance Token,2.5829,1.61296667846886
FORTH-USDC,Ampleforth Governance Token,2.5829,1.61296667846886
PAXG-USD,PAX Gold,3326.39,1.40289052759292
PAXG-USDC,PAX Gold,3326.39,1.40289052759292
SNX-BTC,Synthetix Network Token,0.0000074,1.36986301369863
PLU-USD,Pluton,0.76,1.33333333333333
PLU-USDC,Pluton,0.76,1.33333333333333
COMP-USD,Compound,43.39,1.16577290743763
COMP-USDC,Compound,43.39,1.16577290743763
EURC-USDC,EURC,1.1373,1.13828368163628
MATIC-BTC,Polygon,0.00000214,0.46948356807512
MASK-USDC,Mask Network,2.27,0.44247787610619
MASK-USD,Mask Network,2.27,0.44247787610619
1INCH-USDC,1inch,0.236,0.42553191489362
1INCH-USD,1inch,0.236,0.42553191489362
PAX-USDC,Paxos Standard,0.9979,0.37215851941259
PAX-USD,Paxos Standard,0.9979,0.37215851941259
DIMO-USD,DIMO,0.06558,0.25989909799725
DIMO-USDC,DIMO,0.06558,0.25989909799725
AUCTION-USDC,Bounce Token,11.84,0.25402201524132
AUCTION-USD,Bounce Token,11.84,0.25402201524132
HOPR-USD,HOPR,0.0482,0.20790020790021
HOPR-USDC,HOPR,0.0482,0.20790020790021
CTX-USD,Cryptex Finance,1.8172,0.19297568506368
CTX-USDC,Cryptex Finance,1.8172,0.19297568506368
DAI-USD,Dai,1,0.01000100010001
DAI-USDC,Dai,1,0.01000100010001
FIS-USD,StaFi,0.1707,0.0
LSETH-ETH,Liquid Staked ETH,1.07874,0.0
MASK-USDT,Mask Network,2.26,0.0
RAD-USDC,Radworks,0.75,0.0
FIS-USDC,StaFi,0.1707,0.0
VVV-USD,Venice Token,3.36,0.0
VVV-USDC,Venice Token,3.36,0.0
RAD-USD,Radworks,0.75,0.0
MOG-USDC,Mog Coin,0.00000113,0.0
MOG-USD,Mog Coin,0.00000113,0.0
CBETH-ETH,Coinbase Wrapped Staked ETH,1.09958,-0.00727497590164
USDT-USDC,Tether,1.0002,-0.01999200319872
USDT-USD,Tether,1,-0.02799216219459
ETH-BTC,Ethereum,0.02492,-0.04011231448055
WELL-USDC,Moonwell,0.032142,-0.11187768040276
WELL-USD,Moonwell,0.032142,-0.11187768040276
LTC-BTC,Litecoin,0.000885,-0.11286681715576
YFI-BTC,yearn.finance,0.0523,-0.19083969465649
KRL-USD,Kryll,0.3486,-0.22896393817974
KRL-USDC,Kryll,0.3486,-0.22896393817974
BLZ-USDC,Bluzelle,0.0397,-0.25125628140704
BLZ-USD,Bluzelle,0.0397,-0.25125628140704
BCH-BTC,Bitcoin Cash,0.003895,-0.25608194622279
DRIFT-USDC,Drift Protocol,0.711,-0.2805049088359
DRIFT-USD,Drift Protocol,0.711,-0.2805049088359
VARA-USD,Vara,0.00648,-0.30769230769231
VARA-USDC,Vara,0.00648,-0.30769230769231
AXS-BTC,Axie Infinity,0.0000266,-0.37453183520599
XLM-BTC,Stellar Lumens,0.00000264,-0.37735849056604
REQ-USDC,Request,0.1447,-0.41293874741913
REQ-USD,Request,0.1447,-0.41293874741913
MNDE-USDC,Marinade,0.12264,-0.47070280798572
MNDE-USD,Marinade,0.12264,-0.47070280798572
MASK-EUR,Mask Network,2,-0.49751243781095
USDC-GBP,USDC,0.7407,-0.51040967092008
LPT-USDC,Livepeer,5.51,-0.54151624548736
LPT-USD,Livepeer,5.51,-0.54151624548736
ETC-BTC,Ethereum Classic,0.000171,-0.58139534883721
USDT-GBP,Tether,0.7407,-0.59052476177694
BAT-ETH,Basic Attention Token,0.00005226,-0.60859642449601
FAI-USDC,Freysa,0.02027,-0.63725490196078
FAI-USD,Freysa,0.02027,-0.63725490196078
BTRST-USDC,Braintrust,0.259,-0.76628352490421
BTRST-USD,Braintrust,0.259,-0.76628352490421
POL-USDC,Polygon Ecosystem Token,0.2272,-0.78602620087336
POL-USD,Polygon Ecosystem Token,0.2272,-0.78602620087336
MANA-ETH,Decentraland,0.0001124,-0.79435127978817
MLN-USD,Enzyme,8.18,-0.84848484848485
MLN-USDC,Enzyme,8.18,-0.84848484848485
SUI-USDC,SUI,3.5462,-0.85274135376185
