Product-ID,Base-Name,Price,Price Percentage Change 24h
ME-USDC,Magic Eden,1.019,20.7345971563981
ME-USD,Magic Eden,1.019,20.7345971563981
RPL-USDC,Rocket Pool,6.22,19.61538461538462
RPL-USD,Rocket Pool,6.22,19.61538461538462
MASK-GBP,Mask Network,2.223,14.05849153412006
MASK-USD,Mask Network,2.96,12.12121212121212
MASK-USDC,Mask Network,2.96,12.12121212121212
MASK-USDT,Mask Network,2.98,11.61048689138577
MASK-EUR,Mask Network,2.6,11.58798283261803
LQTY-USD,Liquity,1.0299,11.40075716603569
LQTY-USDC,Liquity,1.0299,11.40075716603569
MKR-USDC,Maker,1868.5,8.71905274488698
MKR-USD,Maker,1868.5,8.71905274488698
COMP-USDC,Compound,44.36,7.72219524040797
COMP-USD,Compound,44.36,7.72219524040797
MKR-BTC,Maker,0.0177,7.20775287704422
COW-USDC,CoW Protocol,0.4197,7.03902065799541
COW-USD,CoW Protocol,0.4197,7.03902065799541
ZK-USD,ZKsync,0.05917,7.01754385964912
ZK-USDC,ZKsync,0.05917,7.01754385964912
ATH-USD,Aethir,0.04976,6.89581095596133
ATH-USDC,Aethir,0.04976,6.89581095596133
QNT-USDC,Quant,113.81,6.82372817721044
QNT-USD,Quant,113.81,6.82372817721044
SHPING-USDC,SHPING,0.006192,6.5015479876161
SHPING-USD,SHPING,0.006192,6.5015479876161
FET-USDC,Artificial Superintelligence Alliance,0.8267,6.42378990731205
FET-USD,Artificial Superintelligence Alliance,0.8267,6.42378990731205
ZORA-USDC,Zora,0.01008,6.32911392405063
ZORA-USD,Zora,0.01008,6.32911392405063
AKT-USD,Akash Network,1.386,6.20689655172414
AKT-USDC,Akash Network,1.386,6.20689655172414
FET-USDT,Artificial Superintelligence Alliance,0.8259,6.12952968388589
JTO-USDC,Jito,1.848,6.12760581174984
JTO-USD,Jito,1.848,6.12760581174984
QNT-USDT,Quant,113.34,6.09379387812412
PRO-USD,Propy,0.9997,5.71005604314265
PRO-USDC,Propy,0.9997,5.71005604314265
ASM-USD,Assemble AI,0.02166,5.4014598540146
ASM-USDC,Assemble AI,0.02166,5.4014598540146
COMP-BTC,Compound,0.000419,5.27638190954774
AAVE-EUR,Aave,234.26,5.17667130606564
PIRATE-USDC,Pirate Nation Token,0.0549,5.17241379310345
PIRATE-USD,Pirate Nation Token,0.0549,5.17241379310345
TRB-USDC,Tellor,44.51,5.05074345055464
TRB-USD,Tellor,44.51,5.05074345055464
UNI-EUR,Uniswap,5.86,5.01792114695341
INDEX-USD,Index Cooperative,1.3,4.83870967741935
INDEX-USDC,Index Cooperative,1.3,4.83870967741935
AAVE-GBP,Aave,196.99,4.8097898377228
STX-USD,Stacks,0.7909,4.72722457627119
STX-USDC,Stacks,0.7909,4.72722457627119
BTRST-USDC,Braintrust,0.266,4.7244094488189
BTRST-USD,Braintrust,0.266,4.7244094488189
ICP-EUR,Internet Computer,4.68,4.72141418661893
AAVE-USDC,Aave,266.66,4.6875
AAVE-USD,Aave,266.66,4.6875
IOTX-USDC,IoTeX,0.02744,4.65293668954996
IOTX-USD,IoTeX,0.02744,4.65293668954996
ICP-USD,Internet Computer,5.326,4.57490673473395
ICP-USDC,Internet Computer,5.326,4.57490673473395
UMA-USD,UMA,1.192,4.56140350877193
UMA-USDC,UMA,1.192,4.56140350877193
AAVE-BTC,Aave,0.002518,4.52469904524699
UNI-USDC,Uniswap,6.67,4.44722831193235
UNI-USD,Uniswap,6.67,4.44722831193235
SYRUP-USDC,Maple Finance,0.428,4.36478907583516
SYRUP-USD,Maple Finance,0.428,4.36478907583516
OCEAN-USD,Ocean Protocol,0.3635,4.27423981640849
OCEAN-USDC,Ocean Protocol,0.3635,4.27423981640849
TOSHI-USD,Toshi,0.0005753,4.14554670528602
TOSHI-USDC,Toshi,0.0005753,4.14554670528602
UNI-GBP,Uniswap,4.91,4.02542372881356
STX-USDT,Stacks,0.7857,4.01111993645751
ICP-GBP,Internet Computer,3.913,3.98618123837364
EIGEN-USDC,EigenLayer,1.531,3.79661016949153
EIGEN-USD,EigenLayer,1.531,3.79661016949153
ICP-BTC,Internet Computer,0.0000502,3.71900826446281
ICP-USDT,Internet Computer,5.303,3.71601799335028
BAL-USDC,Balancer,1.0998,3.71557902678235
BAL-USD,Balancer,1.0998,3.71557902678235
GTC-USDC,Gitcoin,0.28,3.7037037037037
GTC-USD,Gitcoin,0.28,3.7037037037037
XRP-EUR,XRP,1.9885,3.70273794002608
NCT-USD,PolySwarm,0.01916,3.67965367965368
NCT-USDC,PolySwarm,0.01916,3.67965367965368
WIF-USD,dogwifhat,0.988,3.67261280167891
WIF-USDC,dogwifhat,0.988,3.67261280167891
MORPHO-USDC,Morpho,1.3983,3.5394298407997
MORPHO-USD,Morpho,1.3983,3.5394298407997
CGLD-EUR,Celo,0.3,3.44827586206897
GFI-USDC,Goldfinch Protocol,0.8006,3.39661629859228
GFI-USD,Goldfinch Protocol,0.8006,3.39661629859228
ZETA-USDC,Zetachain,0.2265,3.33029197080292
ZETA-USD,Zetachain,0.2265,3.33029197080292
ZETACHAIN-USDC,Zetachain,0.226,3.29067641681901
ZETACHAIN-USD,Zetachain,0.226,3.29067641681901
TRU-USDC,TrueFi,0.0384,3.2258064516129
TRU-USD,TrueFi,0.0384,3.2258064516129
MOG-USD,Mog Coin,0.00000097,3.19148936170213
MOG-USDC,Mog Coin,0.00000097,3.19148936170213
UNI-BTC,Uniswap,0.0000628,3.11986863711002
RARE-USD,SuperRare,0.0595,3.11958405545927
RARE-USDC,SuperRare,0.0595,3.11958405545927
XRP-USDC,XRP,2.2611,3.07243469936637
XRP-USD,XRP,2.2611,3.07243469936637
ALCX-USDC,Alchemix,9.87,3.02713987473904
ALCX-USD,Alchemix,9.87,3.02713987473904
XRP-USDT,XRP,2.2601,2.99867839402087
PLU-USDC,Pluton,0.7,2.94117647058824
00-USD,00 Token,0.0175,2.94117647058824
00-USDC,00 Token,0.0175,2.94117647058824
PLU-USD,Pluton,0.7,2.94117647058824
XCN-USD,Onyxcoin,0.01581,2.79583875162549
XCN-USDC,Onyxcoin,0.01581,2.79583875162549
IMX-USD,Immutable,0.5828,2.78659611992945
IMX-USDC,Immutable,0.5828,2.78659611992945
EOS-EUR,EOS,0.5766,2.70751692198076
DIMO-USDC,DIMO,0.06423,2.68585131894484
DIMO-USD,DIMO,0.06423,2.68585131894484
APT-USDT,Aptos,5.03,2.6530612244898
DEXT-USD,DEXTools,0.3116,2.60125123477116
DEXT-USDC,DEXTools,0.3116,2.60125123477116
AVT-USD,Aventus,1.63,2.51572327044025
AVT-USDC,Aventus,1.63,2.51572327044025
FORT-USD,Forta,0.0745,2.47592847317744
FORT-USDC,Forta,0.0745,2.47592847317744
LRC-BTC,Loopring,0.00000084,2.4390243902439
CGLD-GBP,Celo,0.254,2.41935483870968
ETHFI-USD,ether.fi,1.232,2.41064006650042
ETHFI-USDC,ether.fi,1.232,2.41064006650042
LCX-USDC,LCX,0.1369,2.39341810022438
LCX-USD,LCX,0.1369,2.39341810022438
ORCA-USD,Orca,2.6975,2.37968726279034
ORCA-USDC,Orca,2.6975,2.37968726279034
MNDE-USD,Marinade,0.12276,2.368245496998
MNDE-USDC,Marinade,0.12276,2.368245496998
ARB-USD,Arbitrum,0.3631,2.33934611048478
ARB-USDC,Arbitrum,0.3631,2.33934611048478
RBN-USDC,Ribbon Finance,0.12378,2.28906701925461
RBN-USD,Ribbon Finance,0.12378,2.28906701925461
PNUT-USD,Peanut the Squirrel,0.2784,2.27773695811903
PNUT-USDC,Peanut the Squirrel,0.2784,2.27773695811903
NEON-USDC,Neon EVM,0.11645,2.22983056799227
NEON-USD,Neon EVM,0.11645,2.22983056799227
ELA-USDC,Elastos,1.51,2.16508795669824
ELA-USD,Elastos,1.51,2.16508795669824
ALEPH-USD,Aleph Cloud,0.0584,2.0979020979021
ALEPH-USDC,Aleph Cloud,0.0584,2.0979020979021
ETH-EUR,Ethereum,2295.15,1.94685784339854
XLM-EUR,Stellar Lumens,0.241533,1.91437830174349
IMX-USDT,Immutable,0.5821,1.89042534570278
ENS-USD,Ethereum Name Service,21.77,1.87178287318671
ENS-USDC,Ethereum Name Service,21.77,1.87178287318671
WLD-USDC,Worldcoin,1.199,1.86915887850467
WLD-USD,Worldcoin,1.199,1.86915887850467
SAFE-USDC,Safe,0.5309,1.82201764480245
SAFE-USD,Safe,0.5309,1.82201764480245
G-USDC,Gravity,0.01353,1.8058690744921
G-USD,Gravity,0.01353,1.8058690744921
ANKR-EUR,Ankr,0.01486,1.78082191780822
BAND-USDC,Band Protocol,0.686,1.78041543026706
BAND-USD,Band Protocol,0.686,1.78041543026706
BLAST-USD,Blast,0.0029,1.75438596491228
BLAST-USDC,Blast,0.0029,1.75438596491228
LINK-EUR,Chainlink,12.48,1.71149144254279
C98-USD,Coin98,0.0539,1.69811320754717
C98-USDC,Coin98,0.0539,1.69811320754717
BERA-USD,Berachain,2.586,1.69091624066064
BERA-USDC,Berachain,2.586,1.69091624066064
ALT-USDC,Altlayer,0.02841,1.68217609162491
ALT-USD,Altlayer,0.02841,1.68217609162491
LINK-GBP,Chainlink,10.51,1.64410058027079
APT-USDC,Aptos,4.98,1.63265306122449
APT-USD,Aptos,4.98,1.63265306122449
GNO-USD,Gnosis,132.08,1.63127116035703
GNO-USDC,Gnosis,132.08,1.63127116035703
XTZ-USD,Tezos,0.589,1.55172413793103
XTZ-USDC,Tezos,0.589,1.55172413793103
BLUR-USDC,Blur,0.0933,1.5233949945593
BLUR-USD,Blur,0.0933,1.5233949945593
BIGTIME-USD,Big Time,0.0651,1.51255262747544
BIGTIME-USDC,Big Time,0.0651,1.51255262747544
ZEC-USD,Zcash,54.84,1.49916712937257
ZEC-USDC,Zcash,54.84,1.49916712937257
CGLD-USD,Celo,0.339,1.49700598802395
CGLD-USDC,Celo,0.339,1.49700598802395
SNX-BTC,Synthetix Network Token,0.0000068,1.49253731343284
INJ-USDC,Injective,12.665,1.49050404679862
INJ-USD,Injective,12.665,1.49050404679862
ANKR-GBP,Ankr,0.01248,1.46341463414634
ETH-GBP,Ethereum,1930.49,1.43709868953414
LINK-USD,Chainlink,14.209,1.43489434608795
LINK-USDC,Chainlink,14.209,1.43489434608795
ETC-USDC,Ethereum Classic,17.69,1.43348623853211
ETC-USD,Ethereum Classic,17.69,1.43348623853211
LINK-USDT,Chainlink,14.21,1.42755174875089
SWFTC-USD,SwftCoin,0.012808,1.42540386442825
SWFTC-USDC,SwftCoin,0.012808,1.42540386442825
XLM-USD,Stellar Lumens,0.27473,1.40519631039078
XLM-USDC,Stellar Lumens,0.27473,1.40519631039078
FOX-USD,Shapeshift FOX Token,0.0292,1.38888888888889
FOX-USDC,Shapeshift FOX Token,0.0292,1.38888888888889
ENS-EUR,Ethereum Name Service,19.06,1.38297872340426
XLM-USDT,Stellar Lumens,0.2746,1.36581764488741
BLZ-USDC,Bluzelle,0.0378,1.34048257372654
BLZ-USD,Bluzelle,0.0378,1.34048257372654
ETC-EUR,Ethereum Classic,15.47,1.30975769482646
PUNDIX-USD,Pundi X (New),0.3329,1.30858186244674
PUNDIX-USDC,Pundi X (New),0.3329,1.30858186244674
GIGA-USDC,Gigachad,0.0235,1.29310344827586
GIGA-USD,Gigachad,0.0235,1.29310344827586
ETH-USD,Ethereum,2610.57,1.28459801510014
ETH-USDC,Ethereum,2610.57,1.28459801510014
ETH-DAI,Ethereum,2609.97,1.27664363016915
RSR-USDC,Reserve Rights,0.007324,1.25812249412415
RSR-USD,Reserve Rights,0.007324,1.25812249412415
ANKR-USD,Ankr,0.01693,1.25598086124402
ANKR-USDC,Ankr,0.01693,1.25598086124402
AVAX-EUR,Avalanche,18.71,1.24458874458874
NEAR-USD,NEAR Protocol,2.526,1.24248496993988
NEAR-USDC,NEAR Protocol,2.526,1.24248496993988
SUSHI-USDC,SushiSwap,0.706,1.23315170633783
SUSHI-USD,SushiSwap,0.706,1.23315170633783
ETH-USDT,Ethereum,2607.91,1.23284746618015
AGLD-USDC,Adventure Gold,0.8243,1.22804863072578
AGLD-USD,Adventure Gold,0.8243,1.22804863072578
CBETH-USDC,Coinbase Wrapped Staked ETH,2871.32,1.21365297914265
CBETH-USD,Coinbase Wrapped Staked ETH,2871.32,1.21365297914265
ALICE-USDC,MyNeighborAlice,0.424,1.19331742243437
ALICE-USD,MyNeighborAlice,0.424,1.19331742243437
FAI-USDC,Freysa,0.01938,1.1482254697286
FAI-USD,Freysa,0.01938,1.1482254697286
SNX-EUR,Synthetix Network Token,0.617,1.14754098360656
LINK-BTC,Chainlink,0.00013416,1.13833396155296
BAT-EUR,Basic Attention Token,0.11857,1.05684820591494
HBAR-USD,Hedera,0.1733,1.05545512857893
HBAR-USDC,Hedera,0.1733,1.05545512857893
BCH-EUR,Bitcoin Cash,355.64,1.05418691217003
ZRX-USD,0x Protocol,0.246979,1.04986232319885
ZRX-USDC,0x Protocol,0.246979,1.04986232319885
LTC-EUR,Litecoin,79.03,1.03554078240859
HBAR-USDT,Hedera,0.17319,1.02076528231451
VARA-USDC,Vara,0.00594,1.02040816326531
VARA-USD,Vara,0.00594,1.02040816326531
REQ-USD,Request,0.1405,1.00647016534867
REQ-USDC,Request,0.1405,1.00647016534867
ETH-BTC,Ethereum,0.02464,0.98360655737705
NEAR-USDT,NEAR Protocol,2.524,0.96
ACS-USDC,Access,0.001266,0.95693779904306
ACS-USD,Access,0.001266,0.95693779904306
DIA-USD,DIA,0.42556,0.95604108841601
DIA-USDC,DIA,0.42556,0.95604108841601
GMT-USD,STEPN,0.0528,0.95602294455067
GMT-USDC,STEPN,0.0528,0.95602294455067
SEAM-USDC,Seamless,0.4618,0.93989071038251
SEAM-USD,Seamless,0.4618,0.93989071038251
GRT-EUR,The Graph,0.0864,0.93457943925234
RLC-USD,iExec RLC,1.0408,0.93095422808379
RLC-USDC,iExec RLC,1.0408,0.93095422808379
MINA-USDC,Mina,0.217,0.93023255813953
MINA-USD,Mina,0.217,0.93023255813953
XTZ-BTC,Tezos,0.00000556,0.90744101633394
PEPE-USD,Pepe,0.00001239,0.8957654723127
PEPE-USDC,Pepe,0.00001239,0.8957654723127
BTC-EUR,Bitcoin,93154.82,0.88705620520763
PYTH-USDC,Pyth Network,0.1219,0.82712985938792
PYTH-USD,Pyth Network,0.1219,0.82712985938792
METIS-USDC,Metis,18.29,0.82690187431092
METIS-USD,Metis,18.29,0.82690187431092
AVAX-USD,Avalanche,21.28,0.80530554239697
AVAX-USDC,Avalanche,21.28,0.80530554239697
SXT-USD,Space and Time,0.1018,0.79207920792079
SXT-USDC,Space and Time,0.1018,0.79207920792079
XLM-BTC,Stellar Lumens,0.00000259,0.77821011673152
ONDO-USDC,Ondo Finance,0.85612,0.76741996233522
ONDO-USD,Ondo Finance,0.85612,0.76741996233522
POND-USDC,Marlin,0.00942,0.74866310160428
POND-USD,Marlin,0.00942,0.74866310160428
T-USDC,Threshold,0.01518,0.72992700729927
T-USD,Threshold,0.01518,0.72992700729927
KSM-USD,Kusama,16.66,0.72551390568319
KSM-USDC,Kusama,16.66,0.72551390568319
AUDIO-USDC,Audius,0.07,0.71942446043165
AUDIO-USD,Audius,0.07,0.71942446043165
GRT-USD,The Graph,0.0986,0.71501532175689
GRT-USDC,The Graph,0.0986,0.71501532175689
