Product-ID,Base-Name,Price,Price Percentage Change 24h
LA-USDC,Lagrange,1.5,219.0810465858328
LA-USD,Lagrange,1.5,219.0810465858328
LPT-USD,Livepeer,10.46,32.74111675126904
LPT-USDC,Livepeer,10.46,32.74111675126904
ZORA-USDC,Zora,0.01204,19.44444444444444
ZORA-USD,Zora,0.01204,19.44444444444444
TRB-USDC,Tellor,52.18,17.07426520080772
TRB-USD,Tellor,52.18,17.07426520080772
SPA-USDC,Sperax,0.016454,11.18318805324684
SPA-USD,Sperax,0.016454,11.18318805324684
NMR-USDC,Numeraire,9.01,9.07990314769976
NMR-USD,Numeraire,9.01,9.07990314769976
CLANKER-USDC,tokenbot,26.84,5.91949486977111
CLANKER-USD,tokenbot,26.84,5.91949486977111
APE-EUR,ApeCoin,0.628,4.66666666666667
AGLD-USDC,Adventure Gold,0.8603,4.55760816723384
AGLD-USD,Adventure Gold,0.8603,4.55760816723384
APE-USDT,ApeCoin,0.717,4.51895043731778
LDO-USD,Lido DAO Token,0.888,4.47058823529412
LDO-USDC,Lido DAO Token,0.888,4.47058823529412
APE-USD,ApeCoin,0.717,3.91304347826087
APE-USDC,ApeCoin,0.717,3.91304347826087
NEON-USDC,Neon EVM,0.12035,3.51797694821951
NEON-USD,Neon EVM,0.12035,3.51797694821951
LRC-USDT,Loopring,0.0902,3.32187857961054
T-USDC,Threshold,0.01569,3.2916392363397
T-USD,Threshold,0.01569,3.2916392363397
RPL-USD,Rocket Pool,6.34,2.92207792207792
RPL-USDC,Rocket Pool,6.34,2.92207792207792
CVX-USDC,Convex Finance,2.738,2.7006751687922
CVX-USD,Convex Finance,2.738,2.7006751687922
ETH-DAI,Ethereum,2669.61,2.50974368820198
ALEO-USDC,Aleo,0.185,2.20994475138122
ALEO-USD,Aleo,0.185,2.20994475138122
GFI-USD,Goldfinch Protocol,0.8142,2.18373493975904
GFI-USDC,Goldfinch Protocol,0.8142,2.18373493975904
LRC-USD,Loopring,0.0892,2.05949656750572
LRC-USDC,Loopring,0.0892,2.05949656750572
COMP-BTC,Compound,0.000428,1.9047619047619
ATH-USD,Aethir,0.05056,1.85334407735697
ATH-USDC,Aethir,0.05056,1.85334407735697
MASK-GBP,Mask Network,2.185,1.62790697674419
KAVA-USD,Kava,0.4392,1.59611380985427
KAVA-USDC,Kava,0.4392,1.59611380985427
QNT-USD,Quant,115.76,1.52604806174355
QNT-USDC,Quant,115.76,1.52604806174355
