start,low,high,open,close,volume,gartleypattern_signal,peak,trough,signal
2025-05-08 05:30:00,98742.22,98969.88,98948.86,98760.69,61.14660674,0,,98760.69,0
2025-05-08 06:00:00,98680.0,98900.0,98750.29,98841.72,116.78612334,0,,,0
2025-05-08 06:30:00,98797.09,99041.05,98841.72,99020.91,149.02081727,0,,,0
2025-05-08 07:00:00,99020.91,99337.86,99020.92,99330.32,76.62235006,0,99330.32,,0
2025-05-08 07:30:00,99198.84,99386.74,99330.3,99274.11,76.56577243,0,,,0
2025-05-08 08:00:00,99222.6,99717.11,99274.11,99545.33,213.69437343,0,,,0
2025-05-08 08:30:00,99446.8,99789.39,99545.34,99686.09,143.5851531,0,,,0
2025-05-08 09:00:00,99568.08,99721.83,99686.1,99665.07,98.83603081,0,,99665.07,0
2025-05-08 09:30:00,99547.36,99820.26,99666.14,99802.92,86.98308562,0,,,0
2025-05-08 10:00:00,99692.05,99847.0,99802.93,99839.4,95.31023149,0,99839.4,,0
2025-05-08 10:30:00,99766.33,99919.99,99838.54,99804.5,104.75528277,0,,,0
2025-05-08 11:00:00,99495.59,99801.56,99800.41,99508.33,107.41764785,0,,,0
2025-05-08 11:30:00,99414.19,99600.0,99511.82,99423.03,96.19858527,0,,,0
2025-05-08 12:00:00,99349.23,99569.81,99424.88,99446.11,134.21657213,0,,,0
2025-05-08 12:30:00,99271.53,99579.99,99446.11,99308.61,147.36148359,0,,99308.61,0
2025-05-08 13:00:00,99261.36,99466.79,99308.6,99446.16,179.12157959,0,,,0
2025-05-08 13:30:00,99104.88,99657.88,99452.31,99322.48,467.77025777,0,,,0
2025-05-08 14:00:00,99189.14,99578.74,99322.25,99531.91,350.51983979,0,99531.91,,0
2025-05-08 14:30:00,99385.0,99879.0,99531.91,99417.67,450.85609965,0,,,0
2025-05-08 15:00:00,99350.01,100900.0,99404.6,100648.18,1466.79064218,0,,,0
2025-05-08 15:30:00,100439.47,101520.0,100648.04,100795.68,1311.76828516,0,,,0
2025-05-08 16:00:00,100580.02,101189.43,100797.12,100894.43,710.71564993,0,,,0
2025-05-08 16:30:00,100763.85,101412.2,100896.1,101317.13,607.04439061,0,,,0
2025-05-08 17:00:00,101150.01,101750.0,101317.12,101566.89,678.2024825,0,101566.89,,0
2025-05-08 17:30:00,100816.14,101641.05,101566.88,101046.79,294.32710753,0,,101046.79,0
2025-05-08 18:00:00,101000.0,101442.37,101046.79,101341.04,344.66939582,0,,,0
2025-05-08 18:30:00,101276.88,101497.9,101341.04,101391.89,192.95201036,0,,,0
2025-05-08 19:00:00,101022.33,101391.86,101391.86,101207.17,350.22810251,0,,,0
2025-05-08 19:30:00,100989.02,101378.73,101225.62,101335.87,437.70045851,0,,,0
2025-05-08 20:00:00,101313.54,101862.93,101337.6,101605.62,252.22627088,0,,,0
2025-05-08 20:30:00,101605.61,102842.27,101605.62,102622.63,670.34223895,0,,,0
2025-05-08 21:00:00,102124.41,104176.05,102626.26,103306.06,857.79229064,0,103306.06,,0
2025-05-08 21:30:00,102602.65,103690.09,103314.65,102815.96,447.21848861,0,,,0
2025-05-08 22:00:00,102343.4,103039.69,102815.97,102814.98,273.92843056,0,,102814.98,0
2025-05-08 22:30:00,102651.86,103215.82,102823.28,102999.98,169.43271252,0,,,0
2025-05-08 23:00:00,102761.77,103178.42,102999.98,102844.21,128.72426638,0,,,0
2025-05-08 23:30:00,102817.71,103300.0,102842.26,103253.49,414.60119752,0,103253.49,,0
2025-05-09 00:00:00,102810.5,103262.94,103252.2,102826.35,146.41692915,0,,,0
2025-05-09 00:30:00,102529.76,103058.34,102826.34,102810.15,154.84315546,0,,,0
2025-05-09 01:00:00,102521.36,102996.38,102810.15,102752.49,94.13804456,0,,102752.49,0
2025-05-09 01:30:00,102612.52,103127.03,102752.48,103080.73,97.08499614,0,,,0
2025-05-09 02:00:00,102700.03,103091.67,103087.81,102708.36,74.31432512,0,,,0
2025-05-09 02:30:00,102500.0,102761.95,102707.37,102591.7,77.70426822,0,,,0
2025-05-09 03:00:00,102426.73,102791.26,102591.7,102622.31,106.50285862,0,,,0
2025-05-09 03:30:00,102350.01,102626.0,102625.41,102433.37,95.91148614,0,,102433.37,0
2025-05-09 04:00:00,102350.64,102696.12,102434.44,102543.6,72.47656443,0,,,0
2025-05-09 04:30:00,102456.07,102842.68,102543.55,102812.11,68.58073969,0,102812.11,,0
2025-05-09 05:00:00,102566.61,102862.02,102812.11,102717.69,65.90934921,0,,,0
2025-05-09 05:30:00,102717.69,102944.2,102717.69,102944.0,64.28884501,0,,,0
2025-05-09 06:00:00,102904.0,103191.75,102943.99,103108.89,65.00261018,0,,,0
2025-05-09 06:30:00,102971.02,103239.22,103107.7,103214.48,96.36813755,0,,,0
2025-05-09 07:00:00,103115.24,103788.0,103214.49,103786.17,176.78953099,0,103786.17,,0
2025-05-09 07:30:00,103522.46,104352.6,103786.17,103659.95,299.50802944,0,,,0
2025-05-09 08:00:00,103386.24,103953.31,103654.74,103637.64,130.41983856,0,,,0
2025-05-09 08:30:00,102650.0,103907.92,103637.61,102968.15,204.23515035,0,,,0
2025-05-09 09:00:00,102432.52,103291.44,102966.74,102553.26,120.43784114,0,,102553.26,0
2025-05-09 09:30:00,102413.91,102959.61,102559.11,102910.51,52.42807173,0,,,0
2025-05-09 10:00:00,102803.88,103117.26,102920.66,103082.47,89.73083242,0,,,0
2025-05-09 10:30:00,102939.77,103450.0,103082.46,103340.99,79.44955064,0,103340.99,,0
2025-05-09 11:00:00,102648.47,103500.0,103345.75,103025.51,177.74411783,0,,,0
2025-05-09 11:30:00,102833.6,103242.44,103027.51,102942.84,100.16000863,0,,102942.84,0
2025-05-09 12:00:00,102784.23,103149.97,102939.79,103105.21,86.82700111,0,,,0
2025-05-09 12:30:00,102865.59,103159.67,103107.12,102898.83,96.33575926,0,,,0
2025-05-09 13:00:00,102882.31,103169.34,102898.82,102993.44,99.50899258,0,,,0
2025-05-09 13:30:00,102820.13,103799.48,102993.43,103641.82,434.85582279,0,103641.82,,0
2025-05-09 14:00:00,102612.0,103777.0,103641.78,102672.87,569.47262779,0,,102672.87,0
2025-05-09 14:30:00,102418.38,103208.49,102672.86,103193.22,502.44149935,0,,,0
2025-05-09 15:00:00,102735.0,103331.14,103172.04,102878.02,236.45450734,0,,,0
2025-05-09 15:30:00,102684.66,102967.21,102878.03,102909.0,211.26876877,0,,,0
2025-05-09 16:00:00,102511.42,102951.88,102909.02,102769.51,250.56348596,0,,,0
2025-05-09 16:30:00,102330.76,102912.25,102761.81,102500.0,245.07004228,0,,102500.0,0
2025-05-09 17:00:00,102356.42,103076.99,102500.0,103047.83,264.8374792,0,,,0
2025-05-09 17:30:00,102963.24,103256.08,103061.53,103220.67,116.10141601,0,103220.67,,0
2025-05-09 18:00:00,102955.05,103269.93,103220.21,103199.11,115.14836674,0,,,0
2025-05-09 18:30:00,103164.01,103413.26,103199.11,103203.5,199.42567691,0,,,0
2025-05-09 19:00:00,102908.8,103328.6,103203.53,103011.8,308.02166329,0,,103011.8,0
2025-05-09 19:30:00,102925.17,103248.0,103016.39,103229.28,394.52737366,0,,,0
2025-05-09 20:00:00,103204.98,103449.99,103240.53,103340.66,123.34825595,0,103340.66,,0
2025-05-09 20:30:00,103155.48,103341.58,103340.68,103211.32,75.26351268,0,,,0
2025-05-09 21:00:00,102787.92,103244.04,103211.35,102953.26,76.5226682,0,,,0
2025-05-09 21:30:00,102781.06,103023.36,102951.98,103000.0,45.96251646,0,,,0
2025-05-09 22:00:00,102920.08,103084.62,103000.0,103068.2,48.44582422,0,,,0
2025-05-09 22:30:00,102753.39,103098.92,103068.21,102791.84,35.91532415,0,,102791.84,0
2025-05-09 23:00:00,102743.73,102991.72,102799.37,102941.23,41.77269551,0,,,0
2025-05-09 23:30:00,102886.53,102999.98,102941.22,102986.96,29.63134749,0,,,0
2025-05-10 00:00:00,102921.48,103124.99,102986.94,102936.56,71.9156198,0,,,0
2025-05-10 00:30:00,102831.41,103009.67,102946.23,102867.38,36.93981191,0,,,0
2025-05-10 01:00:00,102860.2,103099.73,102867.8,103069.73,37.15799073,0,103069.73,,0
2025-05-10 01:30:00,102900.07,103129.78,103069.73,102986.85,46.79762041,0,,102986.85,0
2025-05-10 02:00:00,102954.37,103095.4,102986.85,103019.98,34.4154944,0,,,0
2025-05-10 02:30:00,103003.0,103296.92,103019.97,103149.61,55.02818367,0,,,0
2025-05-10 03:00:00,102991.31,103180.88,103149.6,103050.31,43.82209709,0,,,0
2025-05-10 03:30:00,103050.31,103249.99,103050.32,103235.24,36.35965127,0,103235.24,,0
2025-05-10 04:00:00,103054.26,103235.24,103235.23,103143.6,60.28008467,0,,103143.6,0
2025-05-10 04:30:00,103081.98,103213.58,103143.59,103180.0,35.67187521,0,,,0
2025-05-10 05:00:00,103110.55,103327.98,103180.0,103201.26,71.58516515,0,,,0
2025-05-10 05:30:00,103125.74,103383.21,103201.26,103375.52,48.41499163,0,,,0
2025-05-10 06:00:00,103367.57,103747.4,103375.51,103741.98,108.26316927,0,,,0
2025-05-10 06:30:00,103551.53,103947.86,103747.71,103947.84,82.62451777,0,,,0
2025-05-10 07:00:00,103633.07,104099.0,103947.83,103751.35,129.70108381,0,,,0
2025-05-10 07:30:00,103646.32,103900.48,103751.34,103779.9,56.77389298,0,,,0
2025-05-10 08:00:00,103750.0,104099.12,103779.9,104018.03,82.53384522,0,104018.03,,0
2025-05-10 08:30:00,103477.29,104027.52,104024.06,103647.39,63.1217753,0,,,0
2025-05-10 09:00:00,103373.21,103686.49,103647.39,103601.5,54.30799589,0,,103601.5,0
2025-05-10 09:30:00,103543.59,103933.2,103601.5,103778.13,34.21089715,0,,,0
2025-05-10 10:00:00,103737.46,103912.01,103778.13,103774.71,29.75614851,0,,,0
2025-05-10 10:30:00,103595.79,103879.72,103773.59,103608.49,36.82180142,0,,,0
2025-05-10 11:00:00,103533.15,103674.19,103608.5,103570.02,27.32953587,0,,,0
2025-05-10 11:30:00,103376.29,103575.67,103570.01,103440.31,55.03624699,0,,103440.31,0
2025-05-10 12:00:00,103420.24,103799.99,103440.32,103738.13,34.56360354,0,103738.13,,0
2025-05-10 12:30:00,103649.07,103848.06,103738.13,103716.83,30.73290129,0,,,0
2025-05-10 13:00:00,103537.16,103813.1,103716.83,103609.99,31.38703313,0,,,0
2025-05-10 13:30:00,103543.87,103720.79,103610.0,103640.85,38.38009164,0,,,0
2025-05-10 14:00:00,103427.95,103684.02,103641.95,103518.77,44.25343311,0,,,0
2025-05-10 14:30:00,103456.07,103646.52,103518.78,103537.48,45.33865549,0,103537.48,,0
2025-05-10 15:00:00,103437.56,103556.08,103537.51,103485.57,33.86057231,0,,,0
2025-05-10 15:30:00,103111.01,103525.29,103499.91,103156.75,129.94142216,0,,103156.75,0
2025-05-10 16:00:00,103105.01,103560.45,103154.27,103328.58,85.03088555,0,,,0
2025-05-10 16:30:00,103260.93,103519.22,103328.57,103446.64,55.39686629,0,,,0
2025-05-10 17:00:00,103336.04,103550.0,103436.38,103439.48,51.13845748,0,,,0
2025-05-10 17:30:00,103172.88,103623.08,103435.57,103185.01,83.88456578,0,,,0
2025-05-10 18:00:00,103150.0,103334.36,103185.02,103250.85,36.98084092,0,,,0
2025-05-10 18:30:00,103023.04,103340.18,103252.94,103261.02,77.05556662,0,103261.02,,0
2025-05-10 19:00:00,103097.16,103296.6,103261.03,103230.57,30.81805759,0,,,0
2025-05-10 19:30:00,103162.84,103330.19,103238.46,103205.28,34.46439606,0,,,0
2025-05-10 20:00:00,103070.16,103280.0,103205.29,103223.11,31.26667106,0,,,0
2025-05-10 20:30:00,103169.0,103333.07,103228.2,103201.77,33.7462041,0,,103201.77,0
2025-05-10 21:00:00,103169.0,103347.2,103201.78,103234.99,40.64562084,0,,,0
2025-05-10 21:30:00,103213.72,103827.69,103235.01,103770.0,65.03886434,0,,,0
2025-05-10 22:00:00,103567.0,103819.14,103759.87,103642.36,83.93442673,0,,,0
2025-05-10 22:30:00,103604.18,103844.98,103642.36,103612.4,58.06853914,0,,,0
2025-05-10 23:00:00,103580.01,104997.0,103612.31,104805.06,424.06907265,0,,,0
2025-05-10 23:30:00,104281.58,104869.19,104806.58,104821.19,185.30519187,0,104821.19,,0
2025-05-11 00:00:00,103895.45,104980.89,104817.83,103925.45,194.64557053,0,,103925.45,0
2025-05-11 00:30:00,103933.11,104598.09,103934.15,104427.33,98.43759668,0,,,0
2025-05-11 01:00:00,104121.88,104537.24,104427.32,104386.92,58.02440112,0,,,0
2025-05-11 01:30:00,103874.74,104513.67,104386.92,104138.3,69.36015213,0,,,0
2025-05-11 02:00:00,103888.5,104271.7,104138.31,104128.45,59.72379011,0,,,0
2025-05-11 02:30:00,103450.4,104292.15,104128.53,103779.89,139.03784008,0,,103779.89,0
2025-05-11 03:00:00,103662.4,104013.88,103779.89,104005.75,62.14376498,0,,,0
2025-05-11 03:30:00,103789.54,104208.15,104010.22,104016.64,50.75513417,0,,,0
2025-05-11 04:00:00,104003.51,104426.0,104013.5,104240.42,61.28216698,0,104240.42,,0
2025-05-11 04:30:00,104078.6,104298.67,104240.42,104164.37,35.12301898,0,,,0
2025-05-11 05:00:00,103857.12,104214.71,104164.37,103889.28,43.66873181,0,,,0
2025-05-11 05:30:00,103823.0,104037.13,103886.73,103845.85,27.9737847,0,,,0
2025-05-11 06:00:00,103727.72,103983.38,103855.9,103956.27,34.61761891,0,,,0
2025-05-11 06:30:00,103622.86,103985.18,103956.27,103868.7,43.37484763,0,,,0
2025-05-11 07:00:00,103581.0,103893.7,103868.69,103674.54,42.15049192,0,,,0
2025-05-11 07:30:00,103360.22,103715.51,103680.3,103393.57,56.74985123,0,,103393.57,0
2025-05-11 08:00:00,103394.47,104046.91,103394.65,103869.55,37.87481502,0,103869.55,,0
2025-05-11 08:30:00,103748.92,103984.84,103869.54,103825.65,28.75459384,0,,,0
2025-05-11 09:00:00,103818.0,104333.0,103839.16,104328.51,51.0686661,0,,,0
2025-05-11 09:30:00,104246.49,104499.82,104330.38,104368.08,25.70597237,0,,,0
2025-05-11 10:00:00,104208.01,104508.12,104368.07,104508.12,39.09174423,0,,,0
2025-05-11 10:30:00,104352.08,104666.0,104508.12,104658.96,52.57294002,0,,,0
2025-05-11 11:00:00,104388.08,104774.47,104655.82,104544.7,60.96103426,0,,104544.7,0
2025-05-11 11:30:00,104428.01,104704.02,104544.66,104665.28,37.13322091,0,,,0
2025-05-11 12:00:00,104637.05,104907.72,104665.28,104687.0,75.44387836,0,104687.0,,0
2025-05-11 12:30:00,104506.45,104815.01,104687.01,104616.55,55.7694384,0,,,0
2025-05-11 13:00:00,104260.53,104689.28,104616.54,104343.84,40.55202113,0,,,0
2025-05-11 13:30:00,103961.98,104556.14,104343.84,103988.54,86.40523186,0,,,0
2025-05-11 14:00:00,103800.0,104087.34,103997.65,103941.2,75.9225486,0,,103941.2,0
2025-05-11 14:30:00,103910.0,104330.28,103941.23,104187.15,47.7725672,0,,,0
2025-05-11 15:00:00,104087.19,104713.37,104187.17,104379.95,58.83162045,0,104379.95,,0
2025-05-11 15:30:00,103939.31,104477.47,104382.62,104177.33,74.07866114,0,,,0
2025-05-11 16:00:00,103759.64,104218.54,104170.95,104114.97,80.58659581,0,,,0
2025-05-11 16:30:00,103821.76,104150.0,104114.96,104018.03,29.7558505,0,,,0
2025-05-11 17:00:00,103804.6,104179.23,104018.04,103924.15,47.2753974,0,,103924.15,0
2025-05-11 17:30:00,103832.56,104132.4,103924.27,104066.09,42.49768975,0,,,0
2025-05-11 18:00:00,103896.14,104149.49,104060.96,103932.97,60.68699746,0,,,0
2025-05-11 18:30:00,103858.5,104879.99,103932.97,104565.53,140.22002482,0,,,0
2025-05-11 19:00:00,104452.39,104690.62,104565.51,104568.16,77.79173979,0,104568.16,,0
2025-05-11 19:30:00,104382.27,104650.0,104568.17,104455.36,42.10839143,0,,,0
2025-05-11 20:00:00,104184.2,104485.0,104455.36,104404.86,50.03269764,0,,,0
2025-05-11 20:30:00,104264.91,104484.9,104405.0,104296.29,48.43315859,0,,,0
2025-05-11 21:00:00,104009.76,104321.4,104299.66,104221.17,52.73022037,0,,,0
2025-05-11 21:30:00,104000.0,104422.94,104221.52,104388.08,40.57061228,0,104388.08,,0
2025-05-11 22:00:00,103813.9,104600.0,104396.38,103965.64,135.07464893,0,,,0
2025-05-11 22:30:00,103581.0,104059.04,103967.37,103819.34,99.77084124,0,,103819.34,0
2025-05-11 23:00:00,103798.87,104039.08,103822.27,103999.99,91.29309221,0,,,0
2025-05-11 23:30:00,103786.0,104162.19,103999.99,104137.62,91.2801281,0,,,0
2025-05-12 00:00:00,104077.67,104484.79,104137.58,104423.78,110.54737738,0,,,0
2025-05-12 00:30:00,104323.35,104668.21,104423.77,104610.83,152.61811633,0,104610.83,,0
2025-05-12 01:00:00,104183.4,105059.47,104608.56,104294.97,500.72908666,0,,,0
2025-05-12 01:30:00,103756.12,104316.26,104297.37,103997.01,145.03422159,0,,,0
2025-05-12 02:00:00,103910.0,104220.56,103997.02,103974.01,99.22858081,0,,,0
2025-05-12 02:30:00,103710.0,104121.13,103969.49,103907.37,107.80416256,0,,,0
2025-05-12 03:00:00,103719.0,104050.0,103902.53,103865.98,78.9356594,0,,,0
2025-05-12 03:30:00,103800.0,104100.0,103865.98,104100.0,54.39556524,0,104100.0,,0
2025-05-12 04:00:00,103812.68,104177.92,104108.82,103906.15,84.05880461,0,,,0
2025-05-12 04:30:00,103853.72,104117.6,103906.15,104055.78,48.28837033,0,,,0
2025-05-12 05:00:00,103780.57,104069.52,104055.78,103810.57,58.49947884,0,,103810.57,0
2025-05-12 05:30:00,103750.51,104025.16,103810.57,103958.27,59.67129741,0,,,0
2025-05-12 06:00:00,103797.08,104228.46,103958.22,104217.76,46.14884652,0,,,0
2025-05-12 06:30:00,104182.83,104410.34,104217.75,104397.22,47.23228418,0,,,0
2025-05-12 07:00:00,104397.22,105787.37,104397.22,105461.5,722.61988003,0,105461.5,,0
2025-05-12 07:30:00,104141.72,105710.65,105461.49,104479.68,633.08650859,0,,,0
2025-05-12 08:00:00,104080.46,104552.99,104479.67,104302.76,241.3936761,0,,104302.76,0
2025-05-12 08:30:00,104233.03,104749.1,104302.76,104621.19,123.65844117,0,,,0
2025-05-12 09:00:00,104389.82,104683.63,104621.19,104521.49,110.22560176,0,,,0
2025-05-12 09:30:00,104376.17,104556.53,104521.5,104465.03,85.16191523,0,,,0
2025-05-12 10:00:00,104167.5,104579.23,104470.27,104328.67,163.77631339,0,,,0
2025-05-12 10:30:00,104278.67,104550.88,104327.63,104515.66,85.82062803,0,104515.66,,0
2025-05-12 11:00:00,104298.47,104629.26,104515.65,104357.53,125.83892367,0,,,0
2025-05-12 11:30:00,103594.04,104375.14,104359.13,103753.93,440.36132034,0,,103753.93,0
2025-05-12 12:00:00,103706.85,104031.24,103748.0,103996.61,188.25164929,0,,,0
2025-05-12 12:30:00,103862.27,104143.36,103996.61,103884.76,130.87200249,0,,,0
2025-05-12 13:00:00,103875.51,104383.95,103881.9,104166.72,137.57012635,0,,,0
2025-05-12 13:30:00,103658.01,104649.99,104172.93,104339.9,439.16107847,0,104339.9,,0
2025-05-12 14:00:00,102661.78,104420.99,104348.29,102950.99,553.47489828,0,,,0
2025-05-12 14:30:00,102546.4,103496.11,102959.29,102801.39,470.77694807,0,,,0
2025-05-12 15:00:00,102425.0,103205.18,102801.37,102966.58,672.15364295,0,,,0
2025-05-12 15:30:00,102358.44,102981.54,102966.63,102522.89,330.72258957,0,,102522.89,0
2025-05-12 16:00:00,102421.14,103026.12,102519.82,102984.98,278.29879908,0,102984.98,,0
2025-05-12 16:30:00,102756.93,103081.94,102984.21,102853.89,151.68933827,0,,,0
2025-05-12 17:00:00,102700.0,103095.89,102858.49,102927.34,162.09808102,0,,,0
2025-05-12 17:30:00,102525.01,103011.73,102927.34,102564.85,162.62039222,0,,,0
2025-05-12 18:00:00,101623.8,102673.72,102564.85,101644.11,620.74217503,0,,,0
2025-05-12 18:30:00,100703.71,101776.46,101644.11,101630.99,558.32152119,0,,101630.99,0
2025-05-12 19:00:00,101568.51,102117.08,101632.05,101677.56,253.47442278,0,,,0
2025-05-12 19:30:00,101460.75,101938.05,101679.91,101850.92,325.24891006,0,,,0
2025-05-12 20:00:00,101760.66,102299.92,101846.78,102240.02,252.19627059,0,,,0
2025-05-12 20:30:00,102210.37,102907.93,102240.16,102690.29,297.58710376,0,102690.29,,0
2025-05-12 21:00:00,102367.54,102756.23,102690.3,102369.46,152.59784272,0,,102369.46,0
2025-05-12 21:30:00,102367.54,102635.0,102369.46,102513.22,174.03181592,0,,,0
2025-05-12 22:00:00,102352.29,102799.48,102508.14,102752.18,89.57300305,0,,,0
2025-05-12 22:30:00,102722.88,102941.76,102751.63,102865.6,81.83021606,0,,,0
2025-05-12 23:00:00,102865.58,103137.14,102865.58,103099.39,114.18122454,0,103099.39,,0
2025-05-12 23:30:00,102793.4,103105.29,103099.36,102800.21,82.64819796,0,,,0
2025-05-13 00:00:00,102416.17,102805.22,102800.22,102542.58,91.7890247,0,,,0
2025-05-13 00:30:00,102169.13,102574.91,102542.59,102279.55,127.65185086,0,,102279.55,0
2025-05-13 01:00:00,102255.0,102735.97,102279.55,102478.36,100.12522354,0,,,0
2025-05-13 01:30:00,102082.65,102559.07,102470.29,102398.36,120.7461125,0,,,0
2025-05-13 02:00:00,101708.61,102736.1,102405.44,102295.75,161.53229662,0,,,0
2025-05-13 02:30:00,101800.75,102320.9,102295.98,102070.62,73.53478171,0,,,0
2025-05-13 03:00:00,101519.98,102173.83,102070.28,101608.58,66.65626818,0,,101608.58,0
2025-05-13 03:30:00,101447.78,101875.2,101616.07,101724.52,106.64241108,0,,,0
2025-05-13 04:00:00,101603.92,102389.29,101724.52,102372.21,101.91785164,0,,,0
