start,low,high,open,close,volume,gartleypattern_signal,peak,trough,gartley_x,gartley_a,gartley_b,gartley_c,gartley_d,fibonacciretracement_signal,signal
2025-05-20 12:00:00,3.7804,3.8393,3.8256,3.7984,1378337.4,0,,3.7984,,,,,,0,0
2025-05-20 14:00:00,3.7878,3.8863,3.799,3.8675,1568777.0,0,,,,,,,,0,0
2025-05-20 16:00:00,3.8438,3.9,3.8674,3.8947,2349050.4,0,,,,,,,,0,0
2025-05-20 18:00:00,3.8141,3.9111,3.895,3.8873,1827893.7,0,,,,,,,,0,0
2025-05-20 20:00:00,3.859,3.9426,3.8873,3.901,2306073.9,0,3.901,,,,3.901,,,0,0
2025-05-20 22:00:00,3.8399,3.9129,3.9008,3.8552,1395908.1,0,,,,,,,,0,0
2025-05-21 00:00:00,3.8355,3.8864,3.8561,3.8402,718231.8,0,,,,,,,,0,0
2025-05-21 02:00:00,3.7975,3.8733,3.8406,3.8625,2027212.0,0,,,,,,,,0,0
2025-05-21 04:00:00,3.8537,3.9177,3.8628,3.8928,2124584.4,0,,,,,,,,0,0
2025-05-21 06:00:00,3.8138,3.9146,3.8934,3.8423,2241116.1,0,,,,,,,,0,0
2025-05-21 08:00:00,3.8038,3.8662,3.8409,3.8238,1161630.7,0,,3.8238,,,,,,0,0
2025-05-21 10:00:00,3.8182,3.8911,3.8233,3.8744,671391.1,0,,,,,,,,0,0
2025-05-21 12:00:00,3.8582,3.9545,3.8739,3.9312,1837992.7,0,,,,,,,,0,0
2025-05-21 14:00:00,3.8928,3.992,3.932,3.9679,4194970.5,0,3.9679,,,,,3.9679,,1,1
2025-05-21 16:00:00,3.8351,4.0704,3.9686,3.8638,6931767.4,-1,,,3.8638,,,,3.8638,-1,-1
2025-05-21 18:00:00,3.8408,3.9266,3.8648,3.9144,2702657.6,0,,,,,,,,0,0
2025-05-21 20:00:00,3.8644,3.9214,3.9128,3.8661,1247976.5,0,,3.8661,,,,,,0,0
2025-05-21 22:00:00,3.8618,3.9856,3.8654,3.9318,1950714.4,0,,,,,,,,0,0
2025-05-22 00:00:00,3.9206,3.9785,3.9318,3.942,1889146.8,0,,,,,,,,0,0
2025-05-22 02:00:00,3.9352,4.0758,3.9432,4.0515,2371787.8,0,,,,,,,,1,1
2025-05-22 04:00:00,4.0217,4.0802,4.053,4.0328,2468621.5,0,,,,,,,,0,0
2025-05-22 06:00:00,4.0187,4.1773,4.0334,4.1733,2437798.7,0,4.1733,,,,,,,0,0
2025-05-22 08:00:00,4.1336,4.1987,4.1728,4.159,2362572.2,0,,,,4.159,,,,0,0
2025-05-22 10:00:00,3.902,4.2,4.1597,4.0362,6668646.8,0,,,,,4.0362,,,0,0
2025-05-22 12:00:00,3.6,4.0448,4.0366,3.8226,23081673.4,0,,,,,,,,-1,-1
2025-05-22 14:00:00,3.8,3.9836,3.8239,3.9305,9269828.9,0,,,,,,,,0,0
2025-05-22 16:00:00,3.8475,3.9405,3.9312,3.9125,5382478.8,0,,,,,,,,0,0
2025-05-22 18:00:00,3.852,3.9199,3.9125,3.8653,2157362.0,0,,,,,,,,0,0
2025-05-22 20:00:00,3.8,3.8778,3.8655,3.8215,3187666.4,0,,3.8215,,,,,,0,0
2025-05-22 22:00:00,3.818,3.8918,3.8223,3.8913,2366220.3,0,,,,,,,,0,0
2025-05-23 00:00:00,3.8104,3.8931,3.8917,3.8746,3147439.9,0,,,,,,,,0,0
2025-05-23 02:00:00,3.8592,3.9581,3.8753,3.934,3131617.9,0,3.934,,3.934,,,3.934,,0,0
2025-05-23 04:00:00,3.842,3.949,3.9339,3.8736,2292479.3,0,,,,,,,,0,0
2025-05-23 06:00:00,3.8078,3.8798,3.8738,3.8221,1200283.5,0,,,,,,,,0,0
2025-05-23 08:00:00,3.82,3.9056,3.8229,3.8961,1245570.8,0,,,,,,,,0,0
2025-05-23 10:00:00,3.6422,3.8981,3.8947,3.6708,3859041.5,0,,3.6708,,,,,,-1,-1
2025-05-23 12:00:00,3.5268,3.7455,3.6697,3.6999,13529773.6,0,,,,,,,,0,0
2025-05-23 14:00:00,3.6532,3.7228,3.7002,3.6594,4450150.7,0,,,,,,,,0,0
2025-05-23 16:00:00,3.6287,3.71,3.6591,3.6997,5884329.7,0,,,,,,,,0,0
2025-05-23 18:00:00,3.673,3.7537,3.6998,3.7154,2499020.3,1,3.7154,,3.7154,3.7154,,,3.7154,0,1
2025-05-23 20:00:00,3.6381,3.7163,3.7152,3.651,952389.2,0,,,,,,,,0,0
2025-05-23 22:00:00,3.5383,3.6776,3.6516,3.5823,2576640.6,0,,3.5823,,,,,,-1,-1
2025-05-24 00:00:00,3.5682,3.6656,3.5816,3.6253,1141794.4,0,,,,,,,,0,0
2025-05-24 02:00:00,3.6133,3.6891,3.625,3.6672,769525.7,0,,,,,,,,0,0
2025-05-24 04:00:00,3.6486,3.688,3.6677,3.6877,466470.2,0,3.6877,,3.6877,3.6877,3.6877,,,0,0
2025-05-24 06:00:00,3.6425,3.6961,3.6881,3.6553,614392.3,0,,,,3.6553,3.6553,3.6553,,0,0
2025-05-24 08:00:00,3.6253,3.6672,3.6564,3.6355,611553.8,0,,3.6355,,,,,,0,0
2025-05-24 10:00:00,3.63,3.6748,3.6359,3.6419,1019322.9,0,,,,,,,,0,0
2025-05-24 12:00:00,3.6343,3.6713,3.642,3.6419,588172.5,0,,,,,,,,0,0
2025-05-24 14:00:00,3.6153,3.6641,3.6414,3.6362,602671.4,0,,,,,,,,0,0
2025-05-24 16:00:00,3.6105,3.653,3.6366,3.63,548676.8,0,,,,,,,,0,0
2025-05-24 18:00:00,3.62,3.6544,3.6298,3.6337,398031.2,1,3.6337,,,,3.6337,3.6337,3.6337,0,1
2025-05-24 20:00:00,3.5975,3.6498,3.6341,3.626,634016.1,0,,3.626,,,,,,0,0
2025-05-24 22:00:00,3.585,3.6302,3.6249,3.6266,739184.3,0,,,,,,,,0,0
2025-05-25 00:00:00,3.5607,3.6676,3.6268,3.5965,1998007.3,1,,,3.5965,,,3.5965,3.5965,0,1
2025-05-25 02:00:00,3.5851,3.6435,3.597,3.6333,603396.8,0,,,,,,,,0,0
2025-05-25 04:00:00,3.6108,3.6462,3.6318,3.6451,460243.9,1,3.6451,,,3.6451,,,3.6451,0,1
2025-05-25 06:00:00,3.5997,3.6462,3.6449,3.6077,478948.0,0,,,,,,,,0,0
2025-05-25 08:00:00,3.4404,3.6108,3.6086,3.4865,2884668.8,0,,3.4865,,,,,,-1,-1
2025-05-25 10:00:00,3.4822,3.5221,3.4866,3.5043,927105.6,0,,,,,,,,0,0
2025-05-25 12:00:00,3.4762,3.5521,3.504,3.5168,1325239.6,0,,,,,3.5168,,,0,0
2025-05-25 14:00:00,3.4386,3.5342,3.516,3.501,1811700.9,0,,,,,,,,0,0
2025-05-25 16:00:00,3.4614,3.5198,3.4999,3.5164,990625.4,0,,,,,,,,0,0
2025-05-25 18:00:00,3.5064,3.55,3.5166,3.5352,727563.1,0,3.5352,,,,,,,0,0
2025-05-25 20:00:00,3.5124,3.548,3.5354,3.5205,522050.2,0,,3.5205,,,,,,0,0
2025-05-25 22:00:00,3.5148,3.6233,3.5207,3.6018,2066586.4,0,,,,,,,,1,1
2025-05-26 00:00:00,3.5832,3.6393,3.6029,3.6109,1729615.3,0,,,,,,,,0,0
2025-05-26 02:00:00,3.5963,3.6327,3.6113,3.6157,1734151.8,0,,,,,,,,0,0
2025-05-26 04:00:00,3.6111,3.6438,3.6166,3.626,445607.1,0,,,,,,,,0,0
2025-05-26 06:00:00,3.6112,3.6645,3.6259,3.652,1111782.7,0,3.652,,,,,3.652,,0,0
2025-05-26 08:00:00,3.5898,3.6617,3.6518,3.5961,830584.9,0,,,,,,,,0,0
2025-05-26 10:00:00,3.5606,3.6047,3.5957,3.5715,726039.1,0,,,,,,,,0,0
2025-05-26 12:00:00,3.531,3.6078,3.5718,3.5378,1171409.4,0,,3.5378,,,,,,0,0
2025-05-26 14:00:00,3.5154,3.5745,3.5377,3.5508,1048763.9,0,,,,,,,,0,0
2025-05-26 16:00:00,3.4568,3.5686,3.5516,3.4719,1720842.4,0,,,,,,,,0,0
2025-05-26 18:00:00,3.4546,3.4885,3.4721,3.4727,903329.6,0,,,,,,,,0,0
2025-05-26 20:00:00,3.4608,3.5027,3.4727,3.4908,647303.7,1,,,,,,,3.4908,0,1
2025-05-26 22:00:00,3.4594,3.5109,3.4906,3.4918,761100.6,0,3.4918,,,,,,,0,0
2025-05-27 00:00:00,3.4055,3.5169,3.492,3.4439,1636962.2,0,,3.4439,,,,,,0,0
2025-05-27 02:00:00,3.4395,3.49,3.4434,3.4622,942472.2,0,,,,,,,,0,0
2025-05-27 04:00:00,3.4143,3.4747,3.463,3.4492,866364.4,0,,,,,,,,0,0
2025-05-27 06:00:00,3.4353,3.4914,3.4497,3.4898,795572.6,0,,,,,,,,0,0
2025-05-27 08:00:00,3.4858,3.5628,3.4899,3.5611,1571375.5,0,,,,,,,,0,0
2025-05-27 10:00:00,3.5285,3.5698,3.5612,3.5605,1042511.4,0,,3.5605,,,,,,0,0
2025-05-27 12:00:00,3.5498,3.6611,3.5603,3.6202,4226697.5,0,,,,,,,,1,1
2025-05-27 14:00:00,3.58,3.6901,3.6206,3.6872,2718696.7,0,3.6872,,,,,,,0,0
2025-05-27 16:00:00,3.6381,3.72,3.688,3.6834,2779507.4,0,,,,,,,,0,0
2025-05-27 18:00:00,3.6729,3.7364,3.685,3.712,2082905.9,0,,,,,,,,0,0
2025-05-27 20:00:00,3.6656,3.7283,3.712,3.6711,1184697.4,0,,3.6711,,,,,,0,0
2025-05-27 22:00:00,3.6365,3.6848,3.6736,3.6748,1727979.9,0,,,,,,,,0,0
2025-05-28 00:00:00,3.6496,3.6946,3.6736,3.6784,856431.8,0,,,,,,,,0,0
2025-05-28 02:00:00,3.6345,3.7272,3.6768,3.7237,1344414.9,0,3.7237,,,,,,,0,0
2025-05-28 04:00:00,3.6895,3.7384,3.7233,3.7225,1219087.2,0,,,,,,,,0,0
2025-05-28 06:00:00,3.668,3.7279,3.7225,3.7185,841027.3,0,,,,,,,,0,0
2025-05-28 08:00:00,3.6925,3.747,3.7192,3.7095,784946.5,0,,,,,,,,0,0
2025-05-28 10:00:00,3.6716,3.7154,3.7093,3.6876,585200.3,0,,,,,,,,0,0
2025-05-28 12:00:00,3.6556,3.7136,3.688,3.6593,1194245.6,0,,,,,,,,0,0
2025-05-28 14:00:00,3.5378,3.6663,3.6583,3.5466,3585988.2,0,,,,,,,,-1,-1
2025-05-28 16:00:00,3.5471,3.6061,3.5471,3.5681,1574573.2,0,3.5681,,,,,,,0,0
2025-05-28 18:00:00,3.5146,3.5853,3.5681,3.5222,1334263.7,0,,3.5222,,,,,,0,0
2025-05-28 20:00:00,3.5176,3.586,3.5222,3.5736,721905.1,0,,,,,,,,0,0
2025-05-28 22:00:00,3.5561,3.613,3.5728,3.6066,672938.8,0,,,,,,,,0,0
2025-05-29 00:00:00,3.5668,3.6483,3.6067,3.63,1582985.9,0,,,,,,,,0,0
2025-05-29 02:00:00,3.6104,3.6812,3.6297,3.6452,1164665.1,0,,,,,,,,0,0
2025-05-29 04:00:00,3.563,3.6508,3.6464,3.6163,909952.4,0,,3.6163,,,,,,0,0
2025-05-29 06:00:00,3.6106,3.665,3.6168,3.6384,674591.3,0,,,,,,,,0,0
2025-05-29 08:00:00,3.6215,3.668,3.6389,3.6492,537823.0,0,,,,,,,,0,0
2025-05-29 10:00:00,3.6444,3.7288,3.6495,3.7117,2420532.4,0,3.7117,,,,,,,0,0
2025-05-29 12:00:00,3.6199,3.7146,3.7123,3.6336,1418092.0,0,,,,,,,,0,0
2025-05-29 14:00:00,3.532,3.6405,3.633,3.5633,3087708.9,0,,3.5633,,,,,,-1,-1
2025-05-29 16:00:00,3.5388,3.5987,3.564,3.5849,1027639.5,0,,,,,,,,0,0
2025-05-29 18:00:00,3.5106,3.5961,3.586,3.5285,1542264.1,0,,,,,,,,0,0
2025-05-29 20:00:00,3.5285,3.5969,3.5285,3.5933,920703.2,0,3.5933,,,,,,,0,0
2025-05-29 22:00:00,3.5132,3.5935,3.5932,3.5249,980936.5,0,,,,,,,,-1,-1
2025-05-30 00:00:00,3.3197,3.5514,3.5259,3.4245,3761593.4,0,,3.4245,,,,,,0,0
2025-05-30 02:00:00,3.4227,3.54,3.4243,3.5093,1409369.4,0,,,,,,,,0,0
2025-05-30 04:00:00,3.4655,3.5195,3.5084,3.4786,1311310.1,0,,,,,,,,0,0
2025-05-30 06:00:00,3.4058,3.4828,3.4804,3.4428,919037.9,0,,,,,,,,0,0
2025-05-30 08:00:00,3.3902,3.477,3.444,3.4456,920345.1,0,,,,,,,,0,0
2025-05-30 10:00:00,3.42,3.5063,3.444,3.4854,895680.6,0,3.4854,,3.4854,,,,,0,0
2025-05-30 12:00:00,3.4148,3.501,3.4866,3.4269,1081248.1,0,,,,,,,,0,0
2025-05-30 14:00:00,3.4189,3.4786,3.427,3.4359,1100563.5,0,,,,,,,,0,0
2025-05-30 16:00:00,3.25,3.4455,3.4374,3.2962,4417393.7,0,,3.2962,,,,,,-1,-1
2025-05-30 18:00:00,3.2838,3.3718,3.2953,3.3521,1264172.6,0,,,,,,,,0,0
2025-05-30 20:00:00,3.3063,3.3528,3.3516,3.3153,1082167.5,0,,,,3.3153,,,,0,0
2025-05-30 22:00:00,3.1721,3.3198,3.3151,3.1894,3727542.8,0,,,,,,,,0,0
2025-05-31 00:00:00,3.0826,3.2039,3.1891,3.1177,3719625.9,0,,,,,,,,0,0
2025-05-31 02:00:00,3.055,3.1599,3.1172,3.1076,2617195.1,0,,3.1076,,,,,,0,0
2025-05-31 04:00:00,3.0772,3.1695,3.1079,3.1304,1489079.8,0,,,,,,,,0,0
2025-05-31 06:00:00,3.1299,3.19,3.1322,3.1789,587803.7,0,3.1789,,,,,,,0,0
2025-05-31 08:00:00,3.1386,3.1871,3.1791,3.1477,439708.3,0,,,3.1477,,3.1477,,,0,0
2025-05-31 10:00:00,3.1182,3.1659,3.1457,3.1346,690377.5,0,,,,,,,,0,0
2025-05-31 12:00:00,3.1296,3.217,3.1336,3.1845,1345985.6,0,,,,,,,,1,1
2025-05-31 14:00:00,3.1808,3.3153,3.1845,3.2568,3338919.9,0,,,3.2568,3.2568,,3.2568,,0,0
