start,low,high,open,close,volume,gartleypattern_signal,peak,trough,gartley_x,gartley_a,gartley_b,gartley_c,gartley_d,fibonacciretracement_signal,signal
2025-06-08 09:30:00,3.1882,3.2008,3.1939,3.1883,209961.1,0,,,,,,,,0,0
2025-06-08 10:00:00,3.1832,3.1934,3.1892,3.1851,75238.4,0,,3.1851,,,,,,0,0
2025-06-08 10:30:00,3.1862,3.1992,3.1862,3.193,190483.6,0,,,,,,,,0,0
2025-06-08 11:00:00,3.1938,3.2195,3.1938,3.217,71122.6,0,,,,,,,,0,0
2025-06-08 11:30:00,3.2089,3.2296,3.216,3.2245,216554.2,0,3.2245,,,,,,,0,0
2025-06-08 12:00:00,3.2118,3.233,3.225,3.2167,59266.6,0,,,3.2167,,3.2167,,,0,0
2025-06-08 12:30:00,3.1987,3.2167,3.2167,3.2052,166268.3,0,,,,,,,,0,0
2025-06-08 13:00:00,3.192,3.206,3.2048,3.2018,89750.2,0,,,,,,,,0,0
2025-06-08 13:30:00,3.1855,3.2304,3.2013,3.1883,286883.2,0,,3.1883,,,,,,0,0
2025-06-08 14:00:00,3.1846,3.2111,3.1872,3.1947,200861.3,0,,,,,,,,0,0
2025-06-08 14:30:00,3.1898,3.2036,3.1935,3.1998,115440.7,0,,,,,,,,0,0
2025-06-08 15:00:00,3.1973,3.2236,3.2009,3.2235,176880.2,0,,,,,,,,0,0
2025-06-08 15:30:00,3.216,3.2258,3.2234,3.2197,126430.1,0,,,,,,,,0,0
2025-06-08 16:00:00,3.2171,3.2459,3.219,3.2383,225190.9,0,,,,,,,,0,0
2025-06-08 16:30:00,3.2328,3.2461,3.2382,3.2355,160778.6,0,,,,,,,,0,0
2025-06-08 17:00:00,3.2345,3.2542,3.2356,3.2533,186666.3,0,3.2533,,,3.2533,,3.2533,,1,1
2025-06-08 17:30:00,3.2261,3.2575,3.2528,3.2276,261246.9,-1,,3.2276,,,3.2276,,3.2276,-1,-1
2025-06-08 18:00:00,3.2189,3.2498,3.229,3.247,183204.8,0,,,,,,,,0,0
2025-06-08 18:30:00,3.2447,3.2629,3.2487,3.2619,287592.2,0,,,,,,,,0,0
2025-06-08 19:00:00,3.2593,3.2704,3.2629,3.2623,101158.3,0,,,,,,,,0,0
2025-06-08 19:30:00,3.253,3.2766,3.2621,3.2756,172411.5,0,,,,,,,,0,0
2025-06-08 20:00:00,3.2728,3.2828,3.2757,3.2813,145530.6,0,3.2813,,,,,3.2813,,0,0
2025-06-08 20:30:00,3.2621,3.2824,3.2811,3.2699,140658.8,0,,3.2699,,,,,,0,0
2025-06-08 21:00:00,3.272,3.2839,3.272,3.2802,157065.0,-1,,,,,,,3.2802,0,-1
2025-06-08 21:30:00,3.2652,3.2834,3.2795,3.2695,93080.4,0,,,,,,,,0,0
2025-06-08 22:00:00,3.2419,3.2713,3.2692,3.2456,174056.1,0,,,,,,,,0,0
2025-06-08 22:30:00,3.232,3.2534,3.2455,3.239,335269.2,0,,,,,,,,-1,-1
2025-06-08 23:00:00,3.2261,3.2407,3.24,3.232,168042.3,0,,,,,,,,0,0
2025-06-08 23:30:00,3.2189,3.236,3.233,3.2248,126340.4,0,,3.2248,,,,,,0,0
2025-06-09 00:00:00,3.2139,3.2335,3.2263,3.225,149483.6,0,,,,,,,,0,0
2025-06-09 00:30:00,3.2231,3.2407,3.226,3.2346,94235.7,0,,,,,,,,0,0
2025-06-09 01:00:00,3.222,3.2439,3.2349,3.243,100330.1,0,3.243,,,,,,,1,1
2025-06-09 01:30:00,3.2246,3.2475,3.2432,3.2294,86158.6,0,,,,,,,,0,0
2025-06-09 02:00:00,3.2219,3.2425,3.2302,3.2312,126970.5,0,,,,,,,,0,0
2025-06-09 02:30:00,3.2164,3.2312,3.2312,3.2189,38470.8,0,,,,,,,,0,0
2025-06-09 03:00:00,3.1951,3.2191,3.2183,3.2031,186142.3,0,,3.2031,,,,,,0,0
2025-06-09 03:30:00,3.1984,3.2185,3.2024,3.2175,138131.4,0,3.2175,,,,,,,0,0
2025-06-09 04:00:00,3.2034,3.2212,3.2173,3.2068,129919.1,0,,,,,,,,0,0
2025-06-09 04:30:00,3.1975,3.2115,3.2059,3.199,64027.5,0,,,,,,,,0,0
2025-06-09 05:00:00,3.1899,3.2048,3.1989,3.1986,73009.0,0,,,,,,,,0,0
2025-06-09 05:30:00,3.1874,3.1986,3.198,3.1905,58884.7,0,,3.1905,,,,,,0,0
2025-06-09 06:00:00,3.1845,3.2069,3.1902,3.2042,87624.9,0,,,,,,,,0,0
2025-06-09 06:30:00,3.1987,3.2134,3.2042,3.2089,71528.0,0,,,,,,,,0,0
2025-06-09 07:00:00,3.1909,3.2086,3.2086,3.1939,52774.1,0,,,,,,,,0,0
2025-06-09 07:30:00,3.194,3.217,3.194,3.217,236678.2,0,3.217,,,,,,,0,0
2025-06-09 08:00:00,3.2044,3.2229,3.2172,3.2108,124940.8,0,,3.2108,,,,,,0,0
2025-06-09 08:30:00,3.205,3.24,3.2104,3.24,220148.1,0,,,,,,,,0,0
2025-06-09 09:00:00,3.237,3.2901,3.2405,3.2771,420366.7,0,,,,,,,,1,1
2025-06-09 09:30:00,3.2694,3.305,3.2789,3.2792,448535.9,0,,,,,,,,0,0
2025-06-09 10:00:00,3.2765,3.3051,3.2799,3.3006,393406.2,0,,,,,,,,0,0
2025-06-09 10:30:00,3.3019,3.3404,3.3019,3.3238,605206.8,0,,,,,,,,0,0
2025-06-09 11:00:00,3.3093,3.3347,3.3226,3.3285,500313.5,0,3.3285,,,,,,,0,0
2025-06-09 11:30:00,3.3137,3.3361,3.327,3.3248,242132.4,0,,,,,,,,0,0
2025-06-09 12:00:00,3.3041,3.3336,3.3249,3.3126,384893.0,0,,,,,,,,0,0
2025-06-09 12:30:00,3.3111,3.3338,3.3131,3.3287,562628.7,0,,,,,,,,1,1
2025-06-09 13:00:00,3.3089,3.3309,3.3288,3.3092,252799.2,0,,,,,,,,0,0
2025-06-09 13:30:00,3.296,3.3255,3.31,3.3,254582.3,0,,3.3,,,,,,0,0
2025-06-09 14:00:00,3.3007,3.3496,3.3007,3.3364,493534.8,0,3.3364,,,,,,,1,1
2025-06-09 14:30:00,3.3231,3.35,3.3365,3.3352,390047.1,0,,,,,,,,0,0
2025-06-09 15:00:00,3.3298,3.3725,3.3347,3.3714,846377.6,0,,,,,,,,0,0
2025-06-09 15:30:00,3.3471,3.3794,3.3708,3.3526,703170.5,0,,,,,,,,0,0
2025-06-09 16:00:00,3.3525,3.3716,3.3526,3.3659,519733.5,0,,,,,,,,0,0
2025-06-09 16:30:00,3.3564,3.3766,3.366,3.3668,231452.6,0,,,,,,,,0,0
2025-06-09 17:00:00,3.3613,3.39,3.3668,3.3896,263763.2,0,3.3896,,,,,,,0,0
2025-06-09 17:30:00,3.3701,3.3889,3.388,3.372,167691.6,0,,,,,,,,0,0
2025-06-09 18:00:00,3.3673,3.3776,3.3728,3.373,136166.6,0,,,,,,,,0,0
2025-06-09 18:30:00,3.3577,3.3745,3.3721,3.3718,276467.8,0,,3.3718,,,,,,0,0
2025-06-09 19:00:00,3.3642,3.3794,3.3726,3.3769,170848.8,0,,,,,,,,0,0
2025-06-09 19:30:00,3.3687,3.3879,3.3769,3.3723,337254.3,0,,,,,,,,0,0
2025-06-09 20:00:00,3.3699,3.3846,3.3726,3.38,125561.9,0,,,,,,,,0,0
2025-06-09 20:30:00,3.3798,3.3923,3.38,3.3909,368066.7,0,,,,,,,,0,0
2025-06-09 21:00:00,3.3878,3.453,3.3902,3.453,999204.8,0,3.453,,,,,,,0,0
2025-06-09 21:30:00,3.4278,3.4686,3.4529,3.4442,899452.8,0,,3.4442,,,,,,0,0
2025-06-09 22:00:00,3.4328,3.4588,3.446,3.4469,297755.2,0,,,,,,,,0,0
2025-06-09 22:30:00,3.4378,3.4531,3.4469,3.4486,378863.3,0,,,,,,,,0,0
2025-06-09 23:00:00,3.4156,3.4497,3.4497,3.4298,479445.5,0,,,,,,,,0,0
