start,low,high,open,close,volume,gartleypattern_signal,peak,trough,fibonacciretracement_signal,signal
2025-05-07 18:00:00,1788.32,1808.66,1796.51,1802.26,7642.835638,0,,,0,0
2025-05-07 18:30:00,1792.59,1817.25,1802.26,1806.72,5708.87336394,0,,,0,0
2025-05-07 19:00:00,1788.87,1808.37,1806.85,1791.83,3992.01599279,0,,1791.83,0,0
2025-05-07 19:30:00,1787.01,1807.62,1791.82,1795.75,4753.8975455,0,,,0,0
2025-05-07 20:00:00,1793.25,1801.07,1795.93,1795.5,1692.24181413,0,,,0,0
2025-05-07 20:30:00,1788.95,1798.56,1795.5,1798.45,1987.08123264,0,,,0,0
2025-05-07 21:00:00,1796.38,1806.77,1798.44,1806.58,1580.36581365,0,1806.58,,0,0
2025-05-07 21:30:00,1799.18,1809.47,1806.61,1802.83,2053.34235304,0,,1802.83,0,0
2025-05-07 22:00:00,1800.62,1815.37,1802.99,1810.52,6458.27730126,0,,,0,0
2025-05-07 22:30:00,1809.97,1821.71,1810.59,1817.21,3055.18028645,0,,,0,0
2025-05-07 23:00:00,1815.94,1826.03,1817.37,1818.45,3727.89594132,0,,,0,0
2025-05-07 23:30:00,1807.91,1820.27,1818.44,1811.35,3075.71770878,0,,,0,0
2025-05-08 00:00:00,1810.12,1816.8,1811.36,1816.29,2229.97379651,0,,,0,0
2025-05-08 00:30:00,1808.61,1828.26,1816.28,1827.12,1860.03639242,0,,,0,0
2025-05-08 01:00:00,1820.55,1837.43,1826.94,1828.43,5465.4981831,0,1828.43,,0,0
2025-05-08 01:30:00,1820.0,1831.15,1828.56,1822.9,2055.76216293,0,,1822.9,0,0
2025-05-08 02:00:00,1822.96,1841.11,1822.96,1840.25,2692.26332334,0,,,0,0
2025-05-08 02:30:00,1838.43,1847.99,1840.17,1841.87,5798.74437,0,,,0,0
2025-05-08 03:00:00,1839.09,1870.43,1841.88,1864.4,6670.96214621,0,,,0,0
2025-05-08 03:30:00,1861.04,1906.38,1864.41,1900.85,11970.15881107,0,,,0,0
2025-05-08 04:00:00,1900.64,1916.16,1901.04,1906.14,10285.11984857,0,1906.14,,0,0
2025-05-08 04:30:00,1892.38,1907.86,1906.14,1893.82,5331.15509268,0,,1893.82,0,0
2025-05-08 05:00:00,1892.28,1904.97,1894.07,1897.84,3518.45069609,0,,,0,0
2025-05-08 05:30:00,1896.44,1903.59,1897.95,1897.03,1890.20590605,0,,,0,0
2025-05-08 06:00:00,1896.04,1906.52,1896.92,1904.22,2198.36607091,0,,,0,0
2025-05-08 06:30:00,1902.15,1912.0,1904.21,1911.32,1422.3003309,0,,,0,0
2025-05-08 07:00:00,1908.52,1915.95,1911.33,1915.31,2952.72021898,0,,,0,0
2025-05-08 07:30:00,1913.08,1943.43,1915.22,1928.6,7332.76921881,0,,,0,0
2025-05-08 08:00:00,1925.54,1935.42,1928.64,1931.29,3871.6331773,0,,,0,0
2025-05-08 08:30:00,1929.72,1947.23,1931.29,1935.28,2374.17612969,0,,,0,0
2025-05-08 09:00:00,1930.22,1942.84,1935.31,1941.26,2506.54757146,0,,,0,0
2025-05-08 09:30:00,1932.53,1942.03,1941.34,1941.3,1995.46356192,0,,,0,0
2025-05-08 10:00:00,1939.52,1951.02,1941.59,1948.38,3042.4410753,0,,,0,0
2025-05-08 10:30:00,1943.33,1968.54,1948.45,1961.48,4733.76124546,0,,,0,0
2025-05-08 11:00:00,1947.23,1961.45,1961.23,1948.17,3181.26259438,0,,1948.17,0,0
2025-05-08 11:30:00,1945.69,1959.67,1948.17,1957.81,1959.46655337,0,,,0,0
2025-05-08 12:00:00,1956.84,1977.48,1957.87,1967.9,5180.80241604,0,1967.9,,0,0
2025-05-08 12:30:00,1954.71,1973.52,1967.91,1960.25,3661.62918341,0,,,0,0
2025-05-08 13:00:00,1959.44,1971.86,1960.34,1967.94,3118.11895234,0,,,0,0
2025-05-08 13:30:00,1963.14,1985.35,1968.1,1976.7,7978.54245426,0,,,0,0
2025-05-08 14:00:00,1969.64,1983.72,1976.7,1980.26,5739.72051287,0,,,0,0
2025-05-08 14:30:00,1979.92,2011.15,1980.36,1990.58,13151.96641631,0,,,1,1
2025-05-08 15:00:00,1988.44,2033.36,1990.26,2021.39,15487.5073364,0,,,0,0
2025-05-08 15:30:00,2013.53,2076.0,2021.3,2051.97,27253.01674209,0,2051.97,,0,0
2025-05-08 16:00:00,2041.75,2066.48,2052.11,2043.59,9357.11758658,0,,2043.59,0,0
2025-05-08 16:30:00,2037.57,2055.33,2043.59,2050.9,4801.87071909,0,,,0,0
2025-05-08 17:00:00,2043.26,2058.0,2050.91,2049.33,4456.61424755,0,,,0,0
2025-05-08 17:30:00,2036.92,2052.81,2049.33,2046.52,5250.4545832,0,,,0,0
2025-05-08 18:00:00,2044.32,2067.06,2046.53,2054.38,4379.40826127,0,,,0,0
2025-05-08 18:30:00,2051.7,2074.5,2054.26,2068.06,5539.02533588,0,,,0,0
2025-05-08 19:00:00,2061.8,2088.41,2068.05,2075.56,8488.6919623,0,,,0,0
2025-05-08 19:30:00,2069.83,2140.07,2075.69,2118.29,23029.59492953,0,,,0,0
2025-05-08 20:00:00,2112.0,2128.99,2118.37,2125.74,11488.56660507,0,,,0,0
2025-05-08 20:30:00,2125.33,2199.25,2125.73,2186.47,20656.93470372,0,,,1,1
2025-05-08 21:00:00,2158.52,2225.52,2185.62,2199.08,22584.48795901,0,2199.08,,0,0
2025-05-08 21:30:00,2160.44,2210.23,2199.53,2179.83,6929.98356625,0,,,0,0
2025-05-08 22:00:00,2167.02,2189.0,2179.87,2179.66,7468.17090696,0,,,0,0
2025-05-08 22:30:00,2172.06,2196.5,2179.87,2179.05,4588.01017988,0,,2179.05,0,0
2025-05-08 23:00:00,2166.18,2187.15,2179.12,2184.47,3942.44350745,0,,,0,0
2025-05-08 23:30:00,2183.59,2208.96,2184.43,2207.09,7651.02649794,0,2207.09,,0,0
2025-05-09 00:00:00,2184.39,2208.25,2206.84,2190.8,4051.38531182,0,,,0,0
2025-05-09 00:30:00,2185.06,2214.54,2190.78,2200.88,4051.84694463,0,,,0,0
2025-05-09 01:00:00,2192.73,2243.72,2200.64,2205.56,7203.31606916,0,,,0,0
2025-05-09 01:30:00,2189.56,2208.88,2205.53,2206.31,3660.57780567,0,,,0,0
2025-05-09 02:00:00,2194.0,2207.89,2206.52,2197.84,4981.47101369,0,,2197.84,0,0
2025-05-09 02:30:00,2197.16,2217.02,2197.86,2216.49,5998.62812716,0,,,0,0
2025-05-09 03:00:00,2212.1,2244.88,2216.4,2227.99,6482.71951728,0,2227.99,,0,0
2025-05-09 03:30:00,2196.84,2227.99,2227.98,2204.75,4105.40671223,0,,,0,0
2025-05-09 04:00:00,2202.28,2222.52,2204.77,2219.91,3605.52137659,0,,,0,0
2025-05-09 04:30:00,2211.72,2221.53,2219.91,2213.78,1994.54244725,0,,,0,0
2025-05-09 05:00:00,2205.35,2219.68,2213.68,2209.71,2687.76829463,0,,2209.71,0,0
2025-05-09 05:30:00,2205.89,2215.0,2209.7,2214.66,1447.96358742,0,,,0,0
2025-05-09 06:00:00,2214.18,2254.62,2214.65,2250.91,5246.92482625,0,,,0,0
2025-05-09 06:30:00,2240.51,2258.96,2250.56,2256.94,4134.54306153,0,,,0,0
2025-05-09 07:00:00,2256.0,2310.11,2256.8,2309.53,18228.92947972,0,,,1,1
2025-05-09 07:30:00,2294.44,2392.63,2309.62,2364.61,30553.77235037,0,,,0,0
2025-05-09 08:00:00,2362.6,2442.6,2364.43,2427.12,12903.31181335,0,2427.12,,0,0
2025-05-09 08:30:00,2366.84,2490.66,2427.25,2412.97,46418.54101811,0,,,0,0
2025-05-09 09:00:00,2291.37,2423.75,2412.22,2311.27,20466.2501718,0,,2311.27,0,0
2025-05-09 09:30:00,2309.96,2346.99,2311.86,2340.78,8074.39989632,0,,,0,0
2025-05-09 10:00:00,2328.71,2359.69,2341.27,2336.19,6164.73188046,0,,,0,0
2025-05-09 10:30:00,2329.29,2353.6,2336.2,2348.09,4358.08217301,0,2348.09,,0,0
2025-05-09 11:00:00,2313.64,2375.59,2348.19,2343.88,11720.7747759,0,,,0,0
2025-05-09 11:30:00,2332.99,2360.34,2344.28,2350.98,5815.39895643,0,,,0,0
2025-05-09 12:00:00,2325.12,2352.74,2350.9,2340.46,5193.09495727,0,,,0,0
2025-05-09 12:30:00,2335.03,2346.66,2340.24,2339.87,3321.77400533,0,,2339.87,0,0
2025-05-09 13:00:00,2338.49,2352.28,2339.81,2345.91,4846.29457,0,,,0,0
2025-05-09 13:30:00,2328.61,2388.84,2345.86,2370.08,14312.68403604,0,2370.08,,0,0
2025-05-09 14:00:00,2312.11,2370.07,2370.07,2315.92,11210.38032265,0,,,0,0
2025-05-09 14:30:00,2270.92,2333.36,2315.91,2305.88,18153.11093509,0,,,0,0
2025-05-09 15:00:00,2287.24,2321.87,2306.0,2302.25,7674.35785812,0,,,0,0
2025-05-09 15:30:00,2281.53,2309.41,2302.03,2300.98,7835.9344917,0,,,0,0
2025-05-09 16:00:00,2275.0,2311.96,2301.73,2303.16,7267.58002322,0,,,0,0
2025-05-09 16:30:00,2293.32,2316.4,2303.2,2298.27,6295.74963864,0,,2298.27,0,0
2025-05-09 17:00:00,2295.14,2333.43,2298.35,2331.35,9278.12353434,0,,,0,0
2025-05-09 17:30:00,2325.52,2355.31,2331.35,2350.67,7629.34997562,0,2350.67,,0,0
2025-05-09 18:00:00,2328.77,2352.98,2350.18,2334.95,6249.10747263,0,,,0,0
2025-05-09 18:30:00,2333.94,2347.77,2335.08,2340.49,4065.50924264,0,,,0,0
2025-05-09 19:00:00,2307.7,2345.42,2340.42,2322.1,10409.42428939,0,,2322.1,0,0
2025-05-09 19:30:00,2317.45,2334.04,2322.23,2332.63,4269.78690791,0,,,0,0
2025-05-09 20:00:00,2330.24,2353.22,2332.98,2346.48,4869.31772583,0,2346.48,,0,0
2025-05-09 20:30:00,2326.93,2347.07,2346.76,2340.88,1833.53395499,0,,,0,0
2025-05-09 21:00:00,2322.95,2342.61,2340.37,2336.03,2682.85794269,0,,,0,0
2025-05-09 21:30:00,2331.89,2343.76,2335.99,2338.18,1568.50281714,0,,,0,0
2025-05-09 22:00:00,2329.49,2341.44,2338.17,2341.28,1344.96232118,0,,,0,0
2025-05-09 22:30:00,2333.5,2346.19,2341.27,2335.0,1071.71705886,0,,,0,0
2025-05-09 23:00:00,2333.24,2347.97,2335.0,2343.6,1317.37718534,0,,,0,0
2025-05-09 23:30:00,2338.41,2347.31,2343.59,2345.29,884.81666185,0,,,0,0
2025-05-10 00:00:00,2341.17,2380.47,2345.42,2361.48,5769.16019418,0,2361.48,,0,0
2025-05-10 00:30:00,2317.73,2361.48,2361.46,2326.79,3926.17392606,0,,2326.79,0,0
2025-05-10 01:00:00,2326.17,2349.42,2326.78,2348.39,1339.37771013,0,,,0,0
2025-05-10 01:30:00,2333.13,2354.66,2348.05,2335.57,1094.74645841,0,,,0,0
2025-05-10 02:00:00,2333.23,2343.84,2335.57,2339.39,1001.3766284,0,,,0,0
2025-05-10 02:30:00,2335.7,2349.44,2339.55,2342.43,1833.86958539,0,2342.43,,0,0
2025-05-10 03:00:00,2331.99,2343.18,2342.2,2338.79,895.09342586,0,,,0,0
2025-05-10 03:30:00,2333.16,2341.89,2338.79,2340.28,937.1526917,0,,,0,0
2025-05-10 04:00:00,2326.88,2340.36,2340.21,2330.93,1057.09439535,0,,2330.93,0,0
2025-05-10 04:30:00,2328.27,2337.73,2330.56,2337.39,569.09618328,0,,,0,0
2025-05-10 05:00:00,2337.32,2347.29,2337.32,2343.68,1504.95577268,0,,,0,0
2025-05-10 05:30:00,2339.19,2355.49,2343.48,2353.89,760.1314997,0,,,0,0
2025-05-10 06:00:00,2352.68,2378.54,2353.57,2373.57,2270.18817232,0,,,0,0
2025-05-10 06:30:00,2351.38,2376.48,2373.82,2367.7,1700.11472123,0,,,0,0
2025-05-10 07:00:00,2355.66,2372.85,2367.71,2360.29,1247.87911772,0,,2360.29,0,0
2025-05-10 07:30:00,2357.96,2418.65,2360.22,2401.07,8023.43261547,0,,,1,1
2025-05-10 08:00:00,2395.97,2436.28,2401.37,2414.78,7393.96497676,0,2414.78,,0,0
2025-05-10 08:30:00,2362.63,2422.57,2414.79,2382.85,5859.79721944,0,,,0,0
2025-05-10 09:00:00,2365.29,2400.19,2383.08,2391.94,3404.29984933,0,,,0,0
2025-05-10 09:30:00,2384.47,2423.91,2392.12,2401.29,4741.30902245,0,,,1,1
2025-05-10 10:00:00,2385.12,2416.8,2401.28,2406.21,3494.60497271,0,,,0,0
2025-05-10 10:30:00,2395.48,2429.22,2406.46,2397.9,4677.22703261,0,,,-1,-1
2025-05-10 11:00:00,2386.73,2404.36,2397.37,2391.53,2665.94503638,0,,,0,0
2025-05-10 11:30:00,2375.72,2393.62,2391.51,2384.97,2231.36216494,0,,2384.97,0,0
2025-05-10 12:00:00,2385.04,2416.14,2385.09,2411.37,3370.88289865,0,,,1,1
2025-05-10 12:30:00,2399.92,2421.43,2411.38,2408.83,3051.2719121,0,,,0,0
2025-05-10 13:00:00,2408.82,2421.69,2408.83,2418.35,3217.27136406,0,,,0,0
2025-05-10 13:30:00,2413.41,2449.52,2418.36,2438.39,5057.01559874,0,2438.39,,0,0
2025-05-10 14:00:00,2407.5,2445.59,2438.67,2415.91,5155.69659038,0,,2415.91,0,0
2025-05-10 14:30:00,2414.59,2445.0,2415.82,2436.43,3572.93202617,0,,,0,0
2025-05-10 15:00:00,2423.38,2440.0,2436.53,2437.28,4160.31432001,0,,,0,0
2025-05-10 15:30:00,2425.39,2446.74,2437.27,2434.04,3485.05670307,0,,,0,0
2025-05-10 16:00:00,2429.32,2468.95,2434.11,2449.07,6818.64784653,0,,,0,0
2025-05-10 16:30:00,2445.05,2476.36,2448.6,2461.77,3647.42246622,0,,,0,0
2025-05-10 17:00:00,2456.23,2491.33,2462.0,2480.23,6050.90666555,0,2480.23,,0,0
2025-05-10 17:30:00,2451.99,2513.12,2480.29,2461.82,14400.7164507,0,,2461.82,0,0
2025-05-10 18:00:00,2457.72,2488.17,2461.23,2469.48,4528.4748697,0,,,0,0
2025-05-10 18:30:00,2463.99,2507.25,2469.18,2496.17,6511.24649242,0,,,0,0
2025-05-10 19:00:00,2478.92,2499.92,2496.12,2482.57,3396.60736459,0,,,0,0
2025-05-10 19:30:00,2477.48,2507.47,2482.36,2499.62,2413.50319141,0,2499.62,,0,0
2025-05-10 20:00:00,2469.68,2505.14,2499.63,2487.0,3931.86175571,0,,2487.0,0,0
2025-05-10 20:30:00,2487.24,2501.67,2487.38,2491.22,1522.02353898,0,,,0,0
2025-05-10 21:00:00,2491.06,2518.33,2491.22,2507.29,4995.53745536,0,,,0,0
2025-05-10 21:30:00,2506.6,2545.79,2506.93,2534.37,3436.25608822,0,,,0,0
2025-05-10 22:00:00,2521.6,2552.86,2534.37,2539.87,4638.30277056,0,,,0,0
2025-05-10 22:30:00,2538.53,2586.59,2539.86,2579.43,7076.3760733,0,,,1,1
2025-05-10 23:00:00,2564.36,2600.6,2578.65,2582.91,11117.64212664,0,,,0,0
2025-05-10 23:30:00,2567.27,2598.6,2582.96,2583.8,6219.95773682,0,2583.8,,0,0
2025-05-11 00:00:00,2504.32,2609.0,2583.09,2513.65,14069.37551605,0,,2513.65,-1,-1
2025-05-11 00:30:00,2512.13,2551.74,2512.14,2543.94,6156.15278915,0,,,0,0
2025-05-11 01:00:00,2530.42,2557.93,2544.18,2549.28,2862.26324097,0,,,0,0
2025-05-11 01:30:00,2512.6,2554.8,2549.21,2532.75,4055.57960793,0,,,-1,-1
2025-05-11 02:00:00,2522.66,2565.89,2532.62,2556.05,4311.45174636,0,2556.05,,1,1
2025-05-11 02:30:00,2523.6,2565.94,2556.06,2543.13,7096.38628603,0,,,-1,-1
2025-05-11 03:00:00,2530.25,2551.0,2543.12,2549.22,1802.04824383,0,,,0,0
2025-05-11 03:30:00,2533.87,2554.82,2549.24,2537.63,1376.50714294,0,,2537.63,0,0
2025-05-11 04:00:00,2531.4,2550.68,2537.53,2541.9,2215.99438353,0,,,0,0
2025-05-11 04:30:00,2530.74,2545.97,2542.02,2545.58,1058.84912522,0,,,0,0
2025-05-11 05:00:00,2536.71,2551.83,2545.05,2551.27,1312.00518217,0,,,1,1
2025-05-11 05:30:00,2549.46,2562.45,2551.51,2554.81,1654.09967961,0,2554.81,,0,0
2025-05-11 06:00:00,2524.27,2556.19,2554.81,2542.74,2930.33597334,0,,,-1,-1
2025-05-11 06:30:00,2505.66,2542.98,2542.98,2521.66,2695.26140077,0,,,0,0
2025-05-11 07:00:00,2480.63,2521.61,2521.61,2490.34,7773.74517348,0,,,0,0
2025-05-11 07:30:00,2454.19,2500.97,2490.53,2473.46,5020.34936395,0,,2473.46,0,0
2025-05-11 08:00:00,2473.37,2505.22,2473.38,2487.6,2138.29704576,0,2487.6,,0,0
2025-05-11 08:30:00,2473.21,2493.17,2487.72,2481.36,1677.8272113,0,,,0,0
2025-05-11 09:00:00,2481.32,2517.32,2481.35,2515.41,2467.12899809,0,,,0,0
2025-05-11 09:30:00,2507.83,2522.62,2515.55,2515.48,1027.23602879,0,,,0,0
2025-05-11 10:00:00,2495.62,2521.82,2515.38,2508.31,1283.42387915,0,,2508.31,0,0
2025-05-11 10:30:00,2497.14,2511.9,2508.66,2511.32,1251.08071024,0,,,0,0
2025-05-11 11:00:00,2506.91,2519.72,2511.3,2515.82,1096.82256383,0,,,0,0
2025-05-11 11:30:00,2511.46,2535.87,2515.81,2531.3,2021.50397219,0,2531.3,,0,0
2025-05-11 12:00:00,2514.75,2532.51,2531.07,2520.85,1342.00498542,0,,,0,0
2025-05-11 12:30:00,2510.67,2524.88,2520.84,2515.69,1091.33657248,0,,,0,0
2025-05-11 13:00:00,2496.43,2531.12,2515.87,2502.5,3649.03029938,0,,,0,0
2025-05-11 13:30:00,2466.52,2502.42,2502.4,2469.52,5010.12666204,0,,,0,0
2025-05-11 14:00:00,2468.88,2490.25,2470.63,2483.22,2542.44073962,0,,,0,0
2025-05-11 14:30:00,2479.89,2495.15,2483.49,2486.83,1938.8321627,0,2486.83,,0,0
2025-05-11 15:00:00,2484.86,2505.34,2486.66,2486.8,2251.08315749,0,,,0,0
2025-05-11 15:30:00,2436.47,2491.26,2486.8,2462.75,5283.64093294,0,,2462.75,0,0
2025-05-11 16:00:00,2440.55,2477.96,2463.02,2475.0,3464.26333133,0,,,0,0
2025-05-11 16:30:00,2456.55,2481.49,2474.7,2470.85,1892.95722074,0,,,0,0
2025-05-11 17:00:00,2466.31,2491.19,2471.04,2479.71,2641.93491297,0,,,0,0
2025-05-11 17:30:00,2478.34,2496.43,2479.52,2491.91,3232.68532745,0,,,0,0
2025-05-11 18:00:00,2479.0,2494.74,2492.0,2479.78,1983.52015673,0,,2479.78,0,0
2025-05-11 18:30:00,2472.84,2516.02,2479.64,2505.55,4738.92081152,0,,,0,0
2025-05-11 19:00:00,2501.67,2520.3,2505.55,2516.66,3224.86671407,0,2516.66,,0,0
2025-05-11 19:30:00,2507.99,2526.09,2516.68,2509.01,1983.89792557,0,,,0,0
2025-05-11 20:00:00,2494.3,2510.82,2509.01,2505.48,2961.94987137,0,,,0,0
2025-05-11 20:30:00,2500.32,2513.69,2505.48,2510.98,1575.41571936,0,,,0,0
2025-05-11 21:00:00,2498.27,2516.11,2510.89,2502.41,2463.59842178,0,,2502.41,0,0
2025-05-11 21:30:00,2500.9,2521.13,2502.25,2517.85,1288.91939483,0,2517.85,,0,0
2025-05-11 22:00:00,2496.87,2529.71,2517.85,2503.0,3899.2586602,0,,,0,0
2025-05-11 22:30:00,2484.12,2508.15,2502.91,2503.82,1976.87699968,0,,,0,0
2025-05-11 23:00:00,2502.97,2513.17,2503.82,2507.81,2284.75245087,0,,,0,0
2025-05-11 23:30:00,2498.08,2515.78,2508.0,2514.79,1567.36016312,0,,,0,0
2025-05-12 00:00:00,2511.57,2535.09,2514.79,2532.68,4015.99190331,0,2532.68,,0,0
2025-05-12 00:30:00,2523.93,2546.33,2532.68,2532.32,3220.64009474,0,,,0,0
2025-05-12 01:00:00,2512.93,2549.35,2531.9,2518.64,5255.99684038,0,,,0,0
2025-05-12 01:30:00,2490.89,2519.13,2518.64,2505.96,3678.80437663,0,,2505.96,0,0
2025-05-12 02:00:00,2502.84,2524.8,2505.86,2517.55,2017.4915518,0,,,0,0
2025-05-12 02:30:00,2512.15,2535.67,2517.55,2523.09,2985.23426778,0,2523.09,,0,0
2025-05-12 03:00:00,2509.97,2527.12,2523.01,2516.82,1824.44279287,0,,,0,0
2025-05-12 03:30:00,2511.27,2520.66,2516.83,2520.16,1098.00906608,0,,,0,0
2025-05-12 04:00:00,2508.93,2527.91,2520.26,2511.03,1908.60036066,0,,,0,0
2025-05-12 04:30:00,2507.59,2524.38,2511.02,2518.31,1666.99173253,0,,,0,0
2025-05-12 05:00:00,2497.53,2521.62,2518.56,2499.71,1464.93171848,0,,,0,0
2025-05-12 05:30:00,2492.2,2505.29,2499.71,2497.84,1542.21158132,0,,2497.84,0,0
2025-05-12 06:00:00,2486.84,2509.3,2497.87,2508.01,1008.87908363,0,,,0,0
2025-05-12 06:30:00,2504.84,2521.79,2508.04,2517.64,1106.57823607,0,,,0,0
2025-05-12 07:00:00,2517.95,2605.03,2517.95,2599.33,29335.31708027,0,2599.33,,1,1
2025-05-12 07:30:00,2529.82,2625.0,2599.58,2554.92,26845.16736613,0,,,0,0
2025-05-12 08:00:00,2531.97,2555.96,2554.92,2546.24,4352.31357244,0,,2546.24,0,0
2025-05-12 08:30:00,2541.91,2586.1,2546.22,2577.55,4427.89940139,0,,,1,1
2025-05-12 09:00:00,2562.69,2582.56,2577.76,2570.0,3722.91300096,0,,,0,0
2025-05-12 09:30:00,2548.06,2570.5,2569.86,2550.71,2282.8694865,0,,,0,0
2025-05-12 10:00:00,2540.45,2559.41,2550.75,2549.67,4391.3331188,0,,,0,0
2025-05-12 10:30:00,2547.56,2563.95,2549.66,2560.21,1754.19693746,0,2560.21,,0,0
2025-05-12 11:00:00,2547.97,2567.53,2560.33,2554.25,2658.90857777,0,,,0,0
2025-05-12 11:30:00,2521.36,2557.71,2554.46,2530.69,5055.76266033,0,,2530.69,-1,-1
2025-05-12 12:00:00,2529.17,2555.71,2530.44,2547.15,2994.46434082,0,,,0,0
2025-05-12 12:30:00,2540.26,2561.22,2546.88,2550.04,2753.00915598,0,,,0,0
2025-05-12 13:00:00,2544.07,2576.83,2550.21,2558.6,4581.49342968,0,2558.6,,0,0
2025-05-12 13:30:00,2545.35,2576.16,2558.05,2558.53,9120.98320163,0,,,0,0
2025-05-12 14:00:00,2500.0,2571.01,2558.68,2510.84,10902.39912175,0,,,-1,-1
2025-05-12 14:30:00,2489.27,2536.15,2510.91,2506.1,9347.77303575,0,,,0,0
2025-05-12 15:00:00,2476.01,2515.89,2506.09,2502.59,11087.10734781,0,,,0,0
2025-05-12 15:30:00,2481.07,2510.82,2502.59,2486.94,4780.86802704,0,,2486.94,0,0
2025-05-12 16:00:00,2471.17,2502.65,2486.94,2498.08,6567.6190799,0,,,0,0
2025-05-12 16:30:00,2492.15,2509.47,2498.2,2500.72,2808.19905984,0,2500.72,,0,0
2025-05-12 17:00:00,2485.95,2512.9,2501.01,2493.93,3449.12670773,0,,,0,0
2025-05-12 17:30:00,2465.09,2496.13,2493.94,2476.82,4153.45551659,0,,,0,0
2025-05-12 18:00:00,2440.0,2486.2,2476.86,2445.96,10679.934441,0,,,0,0
