start,low,high,open,close,volume,fibonacciretracement_signal,RSI,rsi_signal
2025-05-26 13:45:00,3.531,3.5791,3.5791,3.5378,318939.6,0,25.517241379310164,1.0
2025-05-26 14:00:00,3.5249,3.5482,3.5377,3.5456,153149.2,0,30.972117558402317,0.0
2025-05-26 14:15:00,3.5231,3.5457,3.5454,3.5322,76110,0,31.15996967399535,0.0
2025-05-26 14:30:00,3.5154,3.534,3.5318,3.5299,270334.3,0,29.52308856926561,1.0
2025-05-26 14:45:00,3.525,3.5406,3.528,3.5385,85280.1,0,35.76258452291502,0.0
2025-05-26 15:00:00,3.5232,3.5433,3.5385,3.5274,73558.8,0,33.47398030942334,0.0
2025-05-26 15:15:00,3.5242,3.547,3.5275,3.5454,65394.8,0,41.70375079465982,0.0
2025-05-26 15:30:00,3.5443,3.5745,3.545,3.5499,193065.7,0,40.80051646223373,0.0
2025-05-26 15:45:00,3.5453,3.5606,3.5499,3.5508,131871,0,43.398781313473286,0.0
2025-05-26 16:00:00,3.546,3.5686,3.5516,3.5474,264410.1,0,40.61433447098978,0.0
2025-05-26 16:15:00,3.4903,3.5504,3.5492,3.5028,492590.9,0,23.220536756126094,1.0
2025-05-26 16:30:00,3.4913,3.5162,3.5029,3.5078,79513.8,0,26.634958382877556,1.0
2025-05-26 16:45:00,3.491,3.5126,3.5082,3.5004,59598.4,0,26.092020966802536,1.0
2025-05-26 17:00:00,3.4945,3.5118,3.4998,3.4987,98664,0,26.306517909571298,1.0
2025-05-26 17:15:00,3.4733,3.5017,3.4997,3.4809,259063.9,0,30.58020477815704,0.0
2025-05-26 17:30:00,3.4681,3.4846,3.48,3.4705,153377.3,0,24.815560026827626,1.0
2025-05-26 17:45:00,3.4568,3.4725,3.4702,3.4719,313624,0,28.008752735229862,1.0
2025-05-26 18:00:00,3.4612,3.4825,3.4721,3.482,176568.1,0,33.471359558316166,0.0
2025-05-26 18:15:00,3.4629,3.484,3.4812,3.484,290081.1,0,30.296456977584967,0.0
2025-05-26 18:30:00,3.4695,3.4885,3.484,3.4711,89600.7,0,29.90720913633116,1.0
2025-05-26 18:45:00,3.4611,3.4724,3.4723,3.4625,54291.5,0,18.286151491966464,1.0
2025-05-26 19:00:00,3.4546,3.4739,3.4637,3.4698,100399.1,0,20.0000000000002,1.0
2025-05-26 19:15:00,3.4674,3.4832,3.4699,3.477,118793,0,23.6051502145922,1.0
2025-05-26 19:30:00,3.4632,3.4772,3.4765,3.4724,42997.2,0,23.404255319148874,1.0
2025-05-26 19:45:00,3.4702,3.4776,3.4723,3.4727,30598.9,0,34.436401240951426,0.0
2025-05-26 20:00:00,3.4608,3.4824,3.4727,3.4818,59184.3,0,37.10317460317449,0.0
2025-05-26 20:15:00,3.4647,3.4877,3.482,3.4702,53165.6,0,35.61904761904766,0.0
2025-05-26 20:30:00,3.4651,3.4857,3.4706,3.4822,94263.2,0,42.84475281873382,0.0
2025-05-26 20:45:00,3.4716,3.491,3.4831,3.49,92685.8,0,54.32098765432105,0.0
2025-05-26 21:00:00,3.4794,3.4977,3.4892,3.4949,98539.6,0,62.224448897795675,0.0
2025-05-26 21:15:00,3.4827,3.5008,3.4959,3.4875,173850.2,0,57.37240075614355,0.0
2025-05-26 21:30:00,3.4852,3.5027,3.488,3.4859,41003,0,52.00411099691667,0.0
2025-05-26 21:45:00,3.4776,3.4961,3.4864,3.4908,34612,0,53.39321357285439,0.0
2025-05-26 22:00:00,3.4808,3.5109,3.4906,3.5023,245925.8,0,65.78947368421076,0.0
2025-05-26 22:15:00,3.4856,3.5072,3.5026,3.4876,68495.8,0,61.963775023832405,0.0
2025-05-26 22:30:00,3.4776,3.4954,3.4876,3.481,28479.6,0,55.37428023032619,0.0
2025-05-26 22:45:00,3.4654,3.4818,3.4808,3.466,162342.4,0,45.08928571428581,0.0
2025-05-26 23:00:00,3.4594,3.4767,3.4661,3.4704,41405.2,0,49.10554561717361,0.0
2025-05-26 23:15:00,3.4618,3.4706,3.47,3.468,65795.5,0,47.9367866549604,0.0
2025-05-26 23:30:00,3.4687,3.4845,3.4687,3.4832,72253.9,0,50.583333333333464,0.0
2025-05-26 23:45:00,3.4815,3.493,3.4829,3.4918,76402.4,0,59.2307692307692,0.0
2025-05-27 00:00:00,3.4872,3.5051,3.492,3.505,99435.9,0,59.64467005076135,0.0
2025-05-27 00:15:00,3.4892,3.5169,3.5052,3.4892,180444.2,0,49.683042789223315,0.0
2025-05-27 00:30:00,3.473,3.4899,3.489,3.4785,63693.9,0,43.78787878787879,0.0
2025-05-27 00:45:00,3.4716,3.4874,3.4798,3.475,45510.3,0,45.12099921935996,0.0
2025-05-27 01:00:00,3.4446,3.4744,3.4744,3.4461,447388,0,37.19433719433716,0.0
2025-05-27 01:15:00,3.4055,3.4469,3.4462,3.4373,568146.2,0,33.2077840552416,0.0
2025-05-27 01:30:00,3.4248,3.449,3.437,3.4322,136665.3,0,27.07652060170041,1.0
2025-05-27 01:45:00,3.4256,3.4456,3.4319,3.4439,95678.4,0,35.423615743829274,0.0
2025-05-27 02:00:00,3.4395,3.4534,3.4434,3.4526,88723.2,0,40.65789473684209,0.0
2025-05-27 02:15:00,3.4464,3.4736,3.4524,3.4722,87452.7,0,51.97956577266914,0.0
2025-05-27 02:30:00,3.4593,3.4735,3.4727,3.4628,102805.2,0,47.64851485148513,0.0
2025-05-27 02:45:00,3.4467,3.464,3.4625,3.4539,76654.7,0,45.80606781677572,0.0
2025-05-27 03:00:00,3.4541,3.4841,3.4544,3.4826,122648.2,0,49.83480176211455,0.0
2025-05-27 03:15:00,3.4704,3.49,3.4828,3.4731,121079.6,0,44.87671232876714,0.0
2025-05-27 03:30:00,3.4663,3.4824,3.4728,3.4746,217097.3,0,41.100702576112496,0.0
2025-05-27 03:45:00,3.4603,3.4764,3.4752,3.4622,126011.3,0,41.93548387096785,0.0
2025-05-27 04:00:00,3.4581,3.4747,3.463,3.4581,89314.9,0,43.65671641791048,0.0
2025-05-27 04:15:00,3.4489,3.4627,3.458,3.4579,173980.9,0,44.571428571428555,0.0
2025-05-27 04:30:00,3.4549,3.4679,3.4595,3.4612,151580.3,0,55.72403335860495,0.0
2025-05-27 04:45:00,3.4457,3.4706,3.4605,3.4518,55792.1,0,55.47169811320752,0.0
2025-05-27 05:00:00,3.4213,3.4515,3.4514,3.4304,203725.8,0,49.39516129032265,0.0
2025-05-27 05:15:00,3.4143,3.4315,3.4302,3.4202,70841.2,0,41.955193482688294,0.0
2025-05-27 05:30:00,3.4178,3.4425,3.4194,3.4407,81194.8,0,46.26021370207424,0.0
2025-05-27 05:45:00,3.4366,3.4554,3.4407,3.4492,39934.4,0,42.22972972972969,0.0
2025-05-27 06:00:00,3.449,3.4784,3.4497,3.4738,149443.2,0,53.370098039215705,0.0
2025-05-27 06:15:00,3.4616,3.4822,3.474,3.465,93803.4,0,53.40282035561,0.0
2025-05-27 06:30:00,3.4666,3.484,3.4666,3.4731,39861,0,46.666666666666664,0.0
2025-05-27 06:45:00,3.4353,3.4729,3.4724,3.4392,108425.6,0,39.84421809466751,0.0
2025-05-27 07:00:00,3.4392,3.4612,3.4398,3.4573,33486.7,0,45.28610354223433,0.0
2025-05-27 07:15:00,3.4548,3.4635,3.4578,3.459,53688.4,0,49.07407407407405,0.0
2025-05-27 07:30:00,3.4596,3.4791,3.4596,3.4759,166187.2,0,54.7952586206897,0.0
2025-05-27 07:45:00,3.4756,3.4914,3.4756,3.4898,150677.1,0,58.00301053687901,0.0
2025-05-27 08:00:00,3.4899,3.5132,3.4899,3.5014,324860.9,0,59.68208092485546,0.0
2025-05-27 08:15:00,3.4961,3.5121,3.4998,3.5088,97282.9,0,63.86186770428008,0.0
2025-05-27 08:30:00,3.4916,3.5125,3.5091,3.4959,41256.9,0,66.61593099949246,0.0
2025-05-27 08:45:00,3.496,3.5122,3.496,3.5122,33355.1,0,72.63779527559043,-1.0
2025-05-27 09:00:00,3.5041,3.5129,3.512,3.5069,59656.3,0,67.60638297872326,0.0
2025-05-27 09:15:00,3.4858,3.507,3.5065,3.4904,64880,0,60.510204081632686,0.0
2025-05-27 09:30:00,3.4886,3.5033,3.4907,3.5009,53785.4,0,57.4491478834524,0.0
2025-05-27 09:45:00,3.4968,3.5628,3.5023,3.5611,896298,0,70.59579939991431,-1.0
2025-05-27 10:00:00,3.5285,3.5612,3.5612,3.5439,323977.7,0,64.60396039603953,0.0
2025-05-27 10:15:00,3.5286,3.5497,3.544,3.5408,55632.5,0,74.00756143667292,-1.0
2025-05-27 10:30:00,3.5382,3.55,3.541,3.5476,74976,0,72.54118821767347,-1.0
2025-05-27 10:45:00,3.5451,3.5696,3.5472,3.5671,100364.7,0,74.78220999541489,-1.0
2025-05-27 11:00:00,3.5518,3.5698,3.5664,3.5518,202295,0,67.5288683602771,0.0
2025-05-27 11:15:00,3.5402,3.5586,3.5529,3.5488,69566.3,0,64.34824902723736,0.0
2025-05-27 11:30:00,3.5427,3.5559,3.549,3.5513,89521.4,0,62.69720101781169,0.0
2025-05-27 11:45:00,3.5445,3.5634,3.5515,3.5605,126177.8,0,63.03580433686338,0.0
2025-05-27 12:00:00,3.5498,3.5716,3.5603,3.5637,213090.7,0,67.97454931071051,0.0
2025-05-27 12:15:00,3.5639,3.625,3.5639,3.6206,841364.3,0,73.64746945898779,-1.0
2025-05-27 12:30:00,3.6185,3.6442,3.619,3.6238,764620.1,0,75.73756054601502,-1.0
2025-05-27 12:45:00,3.6248,3.6526,3.6248,3.647,449996.6,0,83.49016253207861,-1.0
2025-05-27 13:00:00,3.6251,3.6541,3.6473,3.6436,452912.5,0,81.47331274812532,-1.0
2025-05-27 13:15:00,3.6287,3.6611,3.6443,3.6335,627099.4,0,70.49830124575317,-1.0
2025-05-27 13:30:00,3.6055,3.6457,3.6352,3.6166,413940.9,0,70.61826432217822,-1.0
2025-05-27 13:45:00,3.6044,3.6397,3.6166,3.6202,463673,0,72.4547511312218,-1.0
2025-05-27 14:00:00,3.6172,3.6482,3.6206,3.6409,380164.9,0,74.46250655479814,-1.0
2025-05-27 14:15:00,3.6192,3.6407,3.6407,3.6274,328886.1,0,66.32376827287509,0.0
2025-05-27 14:30:00,3.58,3.6577,3.6275,3.6562,767398.9,0,76.33703329969741,-1.0
2025-05-27 14:45:00,3.6368,3.6598,3.6559,3.6524,178987,0,76.03015075376902,-1.0
2025-05-27 15:00:00,3.6285,3.658,3.6513,3.658,130719.8,0,76.39782285997047,-1.0
2025-05-27 15:15:00,3.6579,3.6891,3.6579,3.6675,450707.5,0,76.4328063241108,-1.0
2025-05-27 15:30:00,3.6578,3.685,3.6675,3.6631,247727.8,0,74.41060903732827,-1.0
2025-05-27 15:45:00,3.6636,3.6901,3.6636,3.6872,234104.7,0,69.49648711943804,0.0
2025-05-27 16:00:00,3.6667,3.72,3.688,3.6714,1076723.9,0,62.977099236641386,0.0
2025-05-27 16:15:00,3.6648,3.6849,3.6728,3.6753,92128.9,0,58.62279098110925,0.0
2025-05-27 16:30:00,3.6776,3.6948,3.6776,3.6876,234583.4,0,62.71676300578045,0.0
2025-05-27 16:45:00,3.6674,3.6875,3.687,3.6717,151337.4,0,60.68232662192394,0.0
2025-05-27 17:00:00,3.6591,3.6907,3.6715,3.6625,348862.1,0,63.41320864991245,0.0
2025-05-27 17:15:00,3.6381,3.6665,3.6626,3.6493,490605,0,58.05201992252363,0.0
2025-05-27 17:30:00,3.6451,3.6801,3.6488,3.6798,222970.8,0,60.20997375328101,0.0
2025-05-27 17:45:00,3.6734,3.6903,3.68,3.6834,162295.9,0,65.50387596899225,0.0
2025-05-27 18:00:00,3.6776,3.6989,3.685,3.6944,355772.5,0,61.73218673218674,0.0
2025-05-27 18:15:00,3.6782,3.699,3.6947,3.68,265986.6,0,57.958477508650596,0.0
2025-05-27 18:30:00,3.6736,3.7364,3.6808,3.7278,355772.8,0,66.187384044527,0.0
2025-05-27 18:45:00,3.6921,3.7296,3.7273,3.6962,324648.1,0,56.03702145561641,0.0
2025-05-27 19:00:00,3.6729,3.6959,3.6959,3.6911,215423.4,0,55.872483221476564,0.0
2025-05-27 19:15:00,3.6792,3.6966,3.6901,3.6936,127236.4,0,51.476014760147656,0.0
2025-05-27 19:30:00,3.6936,3.7124,3.6936,3.7083,252081.4,0,58.55354659248955,0.0
2025-05-27 19:45:00,3.7013,3.712,3.7081,3.712,185984.7,0,58.515081206496596,0.0
2025-05-27 20:00:00,3.7016,3.7182,3.712,3.7016,260594.9,0,53.2771535580524,0.0
2025-05-27 20:15:00,3.6994,3.7227,3.7016,3.7147,226241.3,0,60.199240986717356,0.0
2025-05-27 20:30:00,3.7109,3.7283,3.716,3.7168,131196.5,0,63.32842415316648,0.0
2025-05-27 20:45:00,3.7025,3.7213,3.7144,3.7025,79432.2,0,62.98828125000003,0.0
2025-05-27 21:00:00,3.6912,3.707,3.7027,3.7001,177146.5,0,55.74419920769661,0.0
2025-05-27 21:15:00,3.6777,3.7082,3.7009,3.6787,99861.1,0,48.79177377892039,0.0
2025-05-27 21:30:00,3.6737,3.6982,3.6777,3.6747,122843.5,0,44.7466666666667,0.0
2025-05-27 21:45:00,3.6656,3.6832,3.6743,3.6711,87381.4,0,47.4816072439162,0.0
2025-05-27 22:00:00,3.6567,3.684,3.6736,3.6675,135881.3,0,27.24528301886805,1.0
2025-05-27 22:15:00,3.6365,3.6675,3.6675,3.6501,971978.9,0,30.51563820794597,0.0
2025-05-27 22:30:00,3.6457,3.6756,3.6494,3.6743,130677.1,0,43.88646288209612,0.0
2025-05-27 22:45:00,3.6585,3.6807,3.6731,3.6675,116345,0,40.790402258292204,0.0
2025-05-27 23:00:00,3.6596,3.6716,3.667,3.6644,126865.7,0,33.12836279784794,0.0
2025-05-27 23:15:00,3.6625,3.6755,3.6656,3.6678,84436.6,0,32.97380585516183,0.0
2025-05-27 23:30:00,3.6657,3.6826,3.6671,3.6825,111889.2,0,42.87844891871742,0.0
2025-05-27 23:45:00,3.6718,3.6848,3.6819,3.6748,49906.1,0,34.49883449883443,0.0
2025-05-28 00:00:00,3.6503,3.6798,3.6736,3.6517,148197.4,0,28.256513026052076,1.0
2025-05-28 00:15:00,3.6496,3.6786,3.6536,3.6756,159436.6,0,41.55681104833652,0.0
2025-05-28 00:30:00,3.6594,3.6814,3.6771,3.6638,94595.6,0,39.24125666864265,0.0
2025-05-28 00:45:00,3.654,3.6744,3.6624,3.6719,83037.2,0,47.81209781209777,0.0
2025-05-28 01:00:00,3.6554,3.6767,3.6724,3.6607,48892.6,0,45.69495694956942,0.0
2025-05-28 01:15:00,3.6536,3.6753,3.661,3.6701,36099.9,0,49.70308788598578,0.0
2025-05-28 01:30:00,3.6552,3.678,3.6692,3.6728,87118.5,0,51.58208955223883,0.0
2025-05-28 01:45:00,3.6691,3.6946,3.672,3.6784,199054,0,59.08798972382778,0.0
2025-05-28 02:00:00,3.6608,3.682,3.6768,3.6658,81109.2,0,47.05065926439966,0.0
2025-05-28 02:15:00,3.6345,3.6655,3.6648,3.6413,484366.7,0,41.903584672435166,0.0
2025-05-28 02:30:00,3.6404,3.686,3.6421,3.6805,317031.3,0,54.067710965133855,0.0
2025-05-28 02:45:00,3.6749,3.6862,3.6809,3.6809,48777.2,0,53.36069779374031,0.0
2025-05-28 03:00:00,3.6784,3.7013,3.6816,3.7002,107453.9,0,54.436090225563916,0.0
2025-05-28 03:15:00,3.6849,3.7034,3.6987,3.6952,120746.1,0,55.18292682926828,0.0
2025-05-28 03:30:00,3.6904,3.7146,3.6928,3.7117,63642,0,65.77287066246055,0.0
2025-05-28 03:45:00,3.7089,3.7272,3.7122,3.7237,121288.5,0,63.48850252383617,0.0
2025-05-28 04:00:00,3.7045,3.7244,3.7233,3.7048,221670.7,0,61.057173678532884,0.0
2025-05-28 04:15:00,3.6895,3.7196,3.7041,3.6926,289812.1,0,55.46174142480214,0.0
2025-05-28 04:30:00,3.6909,3.7122,3.692,3.7057,105233.9,0,61.75548589341701,0.0
2025-05-28 04:45:00,3.696,3.711,3.7069,3.7046,116189.8,0,59.4210813762971,0.0
2025-05-28 05:00:00,3.6936,3.7095,3.704,3.7082,114115.4,0,59.61956521739132,0.0
2025-05-28 05:15:00,3.7023,3.7171,3.7075,3.7129,86296.3,0,59.4210813762971,0.0
2025-05-28 05:30:00,3.7104,3.7384,3.7131,3.7297,174031,0,67.05819540843561,0.0
2025-05-28 05:45:00,3.7178,3.7284,3.7283,3.7225,111738,0,73.88235294117646,-1.0
2025-05-28 06:00:00,3.6951,3.7234,3.7225,3.6951,92536.4,0,54.614412136536075,0.0
2025-05-28 06:15:00,3.6873,3.7048,3.6949,3.6943,59732.9,0,54.22446406052972,0.0
2025-05-28 06:30:00,3.668,3.6932,3.6928,3.6833,265111.8,0,44.377910844976675,0.0
2025-05-28 06:45:00,3.6751,3.6927,3.6824,3.692,85295.5,0,48.96103896103907,0.0
2025-05-28 07:00:00,3.692,3.7174,3.692,3.7168,51361.1,0,51.5711645101664,0.0
2025-05-28 07:15:00,3.7025,3.7164,3.7162,3.7129,60525.4,0,46.49805447470812,0.0
2025-05-28 07:30:00,3.7081,3.7275,3.714,3.7275,145894.3,0,57.571714476317524,0.0
2025-05-28 07:45:00,3.7145,3.7279,3.7271,3.7185,80569.9,0,58.82753919563736,0.0
2025-05-28 08:00:00,3.7118,3.7253,3.7192,3.7136,41248.4,0,52.85198555956671,0.0
2025-05-28 08:15:00,3.71,3.7339,3.7129,3.7281,52791.7,0,57.73535220539824,0.0
2025-05-28 08:30:00,3.7146,3.7381,3.7292,3.7377,102524.3,0,59.34135528815697,0.0
2025-05-28 08:45:00,3.7192,3.747,3.7373,3.7272,178327.5,0,54.367745876603536,0.0
2025-05-28 09:00:00,3.7112,3.7277,3.7273,3.7125,151770.3,0,44.67821782178221,0.0
2025-05-28 09:15:00,3.6977,3.7192,3.7136,3.7,40898,0,43.25943678849612,0.0
2025-05-28 09:30:00,3.6925,3.7145,3.6992,3.7102,63308.1,0,55.04342017368067,0.0
2025-05-28 09:45:00,3.7,3.7109,3.7089,3.7095,154078.2,0,55.0802139037432,0.0
2025-05-28 10:00:00,3.6744,3.7095,3.7093,3.6924,144762.9,0,52.922286448298046,0.0
2025-05-28 10:15:00,3.6716,3.6951,3.6912,3.692,89157.7,0,50.0,0.0
2025-05-28 10:30:00,3.6906,3.7017,3.6918,3.6956,66979.3,0,41.60063391442156,0.0
2025-05-28 10:45:00,3.6936,3.7126,3.6957,3.7077,79308.2,0,48.06547619047622,0.0
2025-05-28 11:00:00,3.7017,3.7154,3.7084,3.7017,33106.4,0,39.74562798092206,0.0
2025-05-28 11:15:00,3.6852,3.704,3.7017,3.6852,70817.6,0,37.509377344335945,0.0
2025-05-28 11:30:00,3.6849,3.6939,3.6849,3.6913,53826.6,0,41.71003717472112,0.0
2025-05-28 11:45:00,3.6855,3.7011,3.6923,3.6876,47241.6,0,33.629749393694325,0.0
2025-05-28 12:00:00,3.6758,3.6938,3.688,3.6787,64137.8,0,26.016260162601526,1.0
2025-05-28 12:15:00,3.6774,3.7023,3.6776,3.7015,118123.3,0,40.502586844050136,0.0
2025-05-28 12:30:00,3.692,3.7136,3.7016,3.7086,101951.4,0,48.47298355520758,0.0
2025-05-28 12:45:00,3.6921,3.713,3.7077,3.7076,24931.4,0,53.2702237521513,0.0
2025-05-28 13:00:00,3.6874,3.7119,3.708,3.6874,424549.9,0,40.96671949286839,0.0
2025-05-28 13:15:00,3.6764,3.6986,3.6873,3.696,109928,0,44.966442953020284,0.0
2025-05-28 13:30:00,3.6783,3.7104,3.6961,3.683,203206.2,0,46.384615384615294,0.0
2025-05-28 13:45:00,3.6556,3.6831,3.6831,3.6593,147417.6,0,39.334637964774934,0.0
2025-05-28 14:00:00,3.6391,3.6663,3.6583,3.6448,196487.9,0,34.53105968331303,0.0
2025-05-28 14:15:00,3.6114,3.6492,3.644,3.6477,420088.1,0,30.645161290322648,0.0
2025-05-28 14:30:00,3.6275,3.6483,3.6473,3.6369,95867.4,0,29.724655819774725,1.0
2025-05-28 14:45:00,3.5681,3.6432,3.6362,3.5786,757978.5,0,23.561507936507994,1.0
2025-05-28 15:00:00,3.5378,3.5961,3.5814,3.5406,1424444.4,0,17.73019271948617,1.0
2025-05-28 15:15:00,3.5392,3.5669,3.5413,3.5648,415245,0,25.826771653543346,1.0
2025-05-28 15:30:00,3.5549,3.5698,3.5647,3.5651,148697.2,0,26.854115729421466,1.0
2025-05-28 15:45:00,3.5456,3.5696,3.5648,3.5466,127179.7,0,17.876399834093974,1.0
2025-05-28 16:00:00,3.5471,3.5716,3.5471,3.5685,312143.8,0,22.62602579132472,1.0
2025-05-28 16:15:00,3.567,3.5822,3.5675,3.5757,115470.1,0,24.837848149561268,1.0
2025-05-28 16:30:00,3.5593,3.5755,3.5755,3.5647,158780.4,0,25.741399762752152,1.0
2025-05-28 16:45:00,3.5583,3.573,3.5648,3.573,118161.1,0,25.653206650831237,1.0
2025-05-28 17:00:00,3.5728,3.5958,3.573,3.5828,276186.2,0,29.911788291900578,1.0
2025-05-28 17:15:00,3.5826,3.6061,3.5827,3.5888,146615.9,0,34.78636167457914,0.0
2025-05-28 17:30:00,3.5555,3.5898,3.5884,3.5606,402177.7,0,32.84433577832104,0.0
2025-05-28 17:45:00,3.5607,3.5745,3.5607,3.5681,45038,0,34.07999999999993,0.0
2025-05-28 18:00:00,3.564,3.5852,3.5681,3.5833,124633.8,0,39.46540880503144,0.0
2025-05-28 18:15:00,3.5578,3.5853,3.5842,3.5588,257443.3,0,45.51223934723488,0.0
2025-05-28 18:30:00,3.5539,3.5661,3.5588,3.5644,50719.6,0,56.323060573857646,0.0
2025-05-28 18:45:00,3.5361,3.568,3.5632,3.5407,224791.9,0,43.58018114011722,0.0
2025-05-28 19:00:00,3.5395,3.5624,3.5406,3.5518,63171,0,46.649874055415566,0.0
2025-05-28 19:15:00,3.5393,3.5536,3.551,3.5414,148465,0,48.63445378151251,0.0
2025-05-28 19:30:00,3.5146,3.55,3.5408,3.5183,347987.9,0,36.899791231732756,0.0
2025-05-28 19:45:00,3.5178,3.5342,3.5178,3.5222,117051.2,0,35.79394583112058,0.0
2025-05-28 20:00:00,3.5176,3.5413,3.5222,3.5344,89134.1,0,42.00527704485485,0.0
2025-05-28 20:15:00,3.5279,3.5529,3.5336,3.5504,119411.9,0,44.26977687626768,0.0
2025-05-28 20:30:00,3.5381,3.5615,3.5517,3.5576,76294.3,0,43.52517985611498,0.0
2025-05-28 20:45:00,3.5543,3.5656,3.558,3.5646,91417.2,0,43.81390593047033,0.0
2025-05-28 21:00:00,3.5532,3.5654,3.565,3.5611,82628.4,0,50.146284376828596,0.0
2025-05-28 21:15:00,3.5594,3.5741,3.5616,3.569,176895.5,0,50.262697022767114,0.0
2025-05-28 21:30:00,3.5673,3.5801,3.569,3.5728,56603.7,0,46.716697936210124,0.0
2025-05-28 21:45:00,3.5694,3.586,3.5723,3.5736,29520,0,55.43318649045513,0.0
2025-05-28 22:00:00,3.5588,3.5793,3.5728,3.5634,104027.5,0,49.644886363636395,0.0
2025-05-28 22:15:00,3.5572,3.568,3.5624,3.5576,25430.6,0,56.875508543531225,0.0
2025-05-28 22:30:00,3.5561,3.5678,3.5586,3.565,36928.2,0,55.53691275167781,0.0
2025-05-28 22:45:00,3.5592,3.5747,3.5656,3.5724,46184.6,0,63.33907056798633,0.0
2025-05-28 23:00:00,3.5693,3.587,3.5712,3.587,60394.5,0,81.89415041782742,-1.0
2025-05-28 23:15:00,3.5751,3.5943,3.5872,3.5942,149119.4,0,82.43243243243246,-1.0
2025-05-28 23:30:00,3.592,3.613,3.5943,3.6077,189015.7,0,82.63579697239541,-1.0
2025-05-28 23:45:00,3.5989,3.6105,3.6082,3.6066,61838.3,0,78.85010266940455,-1.0
2025-05-29 00:00:00,3.5668,3.6082,3.6067,3.5732,146784.7,0,56.31067961165053,0.0
2025-05-29 00:15:00,3.5708,3.5916,3.5736,3.5893,382036.6,0,59.306706857573545,0.0
2025-05-29 00:30:00,3.5819,3.6028,3.5892,3.6013,156880.9,0,64.23512747875355,0.0
2025-05-29 00:45:00,3.5984,3.6483,3.6014,3.645,243296.3,0,71.46892655367233,-1.0
2025-05-29 01:00:00,3.6197,3.6477,3.6464,3.6225,336920.1,0,62.69800715380686,0.0
2025-05-29 01:15:00,3.61,3.6248,3.6241,3.6154,86233.9,0,60.346534653465426,0.0
2025-05-29 01:30:00,3.6057,3.6256,3.6163,3.6232,111583.4,0,64.97995991983969,0.0
