start,low,high,open,close,volume,fibonacciretracement_signal,FlowMinMax,ew_0,ew_1,ew_2,ew_3,ew_4,ew_5,ew_a,ew_b,ew_c,signal
2025-05-29 01:00:00,2703.96,2723.63,2722.67,2709.07,5246.56768215,0,0,,,,,,,,,,0
2025-05-29 01:30:00,2699.3,2721.6,2709.08,2712.47,3932.47635786,0,0,,,,,,,,,,0
2025-05-29 02:00:00,2706.71,2750.41,2712.47,2746.33,6650.30284671,1,0,,,,,,,,,,1
2025-05-29 02:30:00,2746.71,2789.5,2746.71,2771.77,10370.06703699,0,1,,,,,,,,,,0
2025-05-29 03:00:00,2755.0,2774.9,2771.61,2763.25,5030.6941511,0,-1,,,,,,,,,,0
2025-05-29 03:30:00,2747.68,2771.0,2763.08,2763.63,4141.46009912,0,1,,,,,,,,,,0
2025-05-29 04:00:00,2740.21,2767.96,2763.62,2756.09,2875.92916558,0,0,,,,,,,,,,0
2025-05-29 04:30:00,2703.63,2758.46,2756.04,2728.54,7164.67073307,0,0,,,,,,,,,,0
2025-05-29 05:00:00,2719.67,2738.25,2728.7,2724.81,3648.44651549,0,0,,,,,,,,,,0
2025-05-29 05:30:00,2717.63,2737.12,2724.82,2724.38,2613.3839836,0,-1,,,,,,,,,,0
2025-05-29 06:00:00,2717.68,2731.59,2723.97,2731.59,2187.05158479,0,1,,,,,,,,,,0
2025-05-29 06:30:00,2722.65,2733.3,2731.56,2728.78,1732.56185454,0,-1,,,,,,,,,,0
2025-05-29 07:00:00,2716.98,2737.99,2728.8,2735.19,1902.82319206,0,1,,,,,,,,,,0
2025-05-29 07:30:00,2727.56,2735.94,2734.91,2732.41,1055.28080279,0,0,,,,,,,,,,0
2025-05-29 08:00:00,2712.51,2733.64,2732.43,2722.08,4665.26304317,0,-1,,,,,,,,,,0
2025-05-29 08:30:00,2716.11,2728.89,2722.01,2724.06,2672.44995389,0,1,,,,,,,,,,0
2025-05-29 09:00:00,2717.41,2726.42,2724.24,2720.8,1847.2806609,0,-1,,,,,,,,,,0
2025-05-29 09:30:00,2720.37,2741.12,2720.87,2737.96,4646.38064556,0,1,,,,,,,,,,0
2025-05-29 10:00:00,2725.91,2745.87,2737.96,2726.36,5606.12809795,0,-1,,,,,,,,,,0
2025-05-29 10:30:00,2726.16,2737.11,2726.37,2731.74,1255.91718655,0,1,,,,,,,,,,0
2025-05-29 11:00:00,2724.28,2733.27,2731.81,2726.53,2395.89035279,0,0,,,,,,,,,,0
2025-05-29 11:30:00,2708.81,2728.9,2726.53,2717.01,2138.83898619,0,0,,,,,,,,,,0
2025-05-29 12:00:00,2703.01,2719.88,2716.93,2710.08,3324.99413443,-1,0,,,,,,,,,,-1
2025-05-29 12:30:00,2676.81,2719.49,2709.82,2694.29,6092.47431225,0,0,,,,,,,,,,0
2025-05-29 13:00:00,2680.07,2700.98,2694.28,2687.63,3603.93805924,0,0,,,,,,,,,,0
2025-05-29 13:30:00,2654.7,2689.43,2687.65,2661.36,7973.0299486,-1,0,,,,,,,,,,-1
2025-05-29 14:00:00,2622.07,2668.05,2661.28,2638.6,8426.31972889,0,-1,,,,,,,,,,0
2025-05-29 14:30:00,2631.29,2676.4,2638.52,2673.21,5675.81779362,0,1,,,,,,,,,,0
