start,low,high,open,close,volume,MA,STD,Z_Score,zscoremeanreversion_signal,SMA_Short,SMA_Long,movingaveragecrossover_signal,RSI,rsi_signal,signal
2025-05-26 17:30:00,3.4681,3.4846,3.48,3.4705,153377.3,3.535445,0.03460604563854172,-1.8766952074890981,1,3.4916600000000004,3.535445,-1,24.815560026827626,1,1
2025-05-26 17:45:00,3.4568,3.4725,3.4702,3.4719,313624,3.52931,0.034442842049125864,-1.6668194778501733,1,3.48448,3.52931,-1,28.008752735229862,1,1
2025-05-26 18:00:00,3.4612,3.4825,3.4721,3.482,176568.1,3.52409,0.03322481475929468,-1.2668242187332357,0,3.4808,3.52409,-1,33.471359558316166,0,-1
2025-05-26 18:15:00,3.4629,3.484,3.4812,3.484,290081.1,3.519165,0.03135891168559948,-1.121371824142368,0,3.4778599999999997,3.519165,-1,30.296456977584967,0,-1
2025-05-26 18:30:00,3.4695,3.4885,3.484,3.4711,89600.7,3.5137500000000004,0.029717786628637364,-1.4351674481336072,0,3.4759,3.5137500000000004,-1,29.90720913633116,1,0
2025-05-26 18:45:00,3.4611,3.4724,3.4723,3.4625,54291.5,3.5099849999999995,0.031241373967358873,-1.5199395535424305,1,3.4743000000000004,3.5099849999999995,-1,18.286151491966464,1,1
2025-05-26 19:00:00,3.4546,3.4739,3.4637,3.4698,100399.1,3.5061950000000004,0.03129113671380516,-1.163108912689109,0,3.47388,3.5061950000000004,-1,20.0000000000002,1,0
2025-05-26 19:15:00,3.4674,3.4832,3.4699,3.477,118793,3.5034349999999996,0.031311092283724876,-0.8442694927554589,0,3.47288,3.5034349999999996,-1,23.6051502145922,1,0
2025-05-26 19:30:00,3.4632,3.4772,3.4765,3.4724,42997.2,3.50056,0.03139289896239417,-0.8970181452096316,0,3.47056,3.50056,-1,23.404255319148874,1,0
2025-05-26 19:45:00,3.4702,3.4776,3.4723,3.4727,30598.9,3.4972700000000003,0.0306465607240103,-0.8017212835484875,0,3.4708799999999997,3.4972700000000003,-1,34.436401240951426,0,-1
2025-05-26 20:00:00,3.4608,3.4824,3.4727,3.4818,59184.3,3.49499,0.02997591840478697,-0.44001987935401826,0,3.4747399999999997,3.49499,-1,37.10317460317449,0,-1
2025-05-26 20:15:00,3.4647,3.4877,3.482,3.4702,53165.6,3.4912300000000003,0.027969139007878292,-0.7519001566003306,0,3.47482,3.4912300000000003,-1,35.61904761904766,0,-1
2025-05-26 20:30:00,3.4651,3.4857,3.4706,3.4822,94263.2,3.487845,0.02435849522186444,-0.231746663682775,0,3.47586,3.487845,-1,42.84475281873382,0,-1
2025-05-26 20:45:00,3.4716,3.491,3.4831,3.49,92685.8,3.484805,0.019371532966535876,0.2681770208364186,0,3.47938,3.484805,-1,54.32098765432105,0,-1
2025-05-26 21:00:00,3.4794,3.4977,3.4892,3.4949,98539.6,3.4821800000000005,0.012928613716538834,0.9838641852008798,0,3.48382,3.4821800000000005,1,62.224448897795675,0,1
2025-05-26 21:15:00,3.4827,3.5008,3.4959,3.4875,173850.2,3.4814150000000006,0.012068326313117989,0.5042124187000957,0,3.48496,3.4814150000000006,1,57.37240075614355,0,1
2025-05-26 21:30:00,3.4852,3.5027,3.488,3.4859,41003,3.4803200000000003,0.010430754123209046,0.5349565270246248,0,3.4881,3.4803200000000003,1,52.00411099691667,0,1
2025-05-26 21:45:00,3.4776,3.4961,3.4864,3.4908,34612,3.4798400000000003,0.009649728657210527,1.1357832317710057,0,3.4898200000000004,3.4798400000000003,1,53.39321357285439,0,1
2025-05-26 22:00:00,3.4808,3.5109,3.4906,3.5023,245925.8,3.4800200000000006,0.010045506982039855,2.2179069747135056,-1,3.4922799999999996,3.4800200000000006,1,65.78947368421076,0,0
2025-05-26 22:15:00,3.4856,3.5072,3.5026,3.4876,68495.8,3.4803550000000003,0.010187116476469643,0.7111924180639669,0,3.4908200000000003,3.4803550000000003,1,61.963775023832405,0,1
2025-05-26 22:30:00,3.4776,3.4954,3.4876,3.481,28479.6,3.48088,0.009919550074681165,0.012097322872152044,0,3.4895199999999997,3.48088,1,55.37428023032619,0,1
2025-05-26 22:45:00,3.4654,3.4818,3.4808,3.466,162342.4,3.480585,0.010281781281260833,-1.418528521568718,0,3.4855400000000003,3.480585,1,45.08928571428581,0,1
2025-05-26 23:00:00,3.4594,3.4767,3.4661,3.4704,41405.2,3.480005,0.010522130812815462,-0.9128379195116261,0,3.4814599999999998,3.480005,1,49.10554561717361,0,1
2025-05-26 23:15:00,3.4618,3.4706,3.47,3.468,65795.5,3.4792050000000003,0.010806794889761169,-1.036847660596988,0,3.4746,3.4792050000000003,-1,47.9367866549604,0,-1
2025-05-26 23:30:00,3.4687,3.4845,3.4687,3.4832,72253.9,3.4798099999999996,0.010666963263415367,0.31780366316880254,0,3.47372,3.4798099999999996,-1,50.583333333333464,0,-1
2025-05-26 23:45:00,3.4815,3.493,3.4829,3.4918,76402.4,3.481275,0.010164689914233927,1.0354472284748613,0,3.47588,3.481275,-1,59.2307692307692,0,-1
2025-05-27 00:00:00,3.4872,3.5051,3.492,3.505,99435.9,3.4830349999999997,0.011079486735209797,1.9824925580890922,-1,3.4836800000000006,3.4830349999999997,1,59.64467005076135,0,0
2025-05-27 00:15:00,3.4892,3.5169,3.5052,3.4892,180444.2,3.483645,0.011065568932024006,0.5020076269122918,0,3.4874399999999994,3.483645,1,49.683042789223315,0,1
2025-05-27 00:30:00,3.473,3.4899,3.489,3.4785,63693.9,3.48395,0.010820667359509983,-0.5036657924070019,0,3.4895399999999994,3.48395,1,43.78787878787879,0,1
2025-05-27 00:45:00,3.4716,3.4874,3.4798,3.475,45510.3,3.4840649999999997,0.010706430679485986,-0.8466874041755684,0,3.4879,3.4840649999999997,1,45.12099921935996,0,1
2025-05-27 01:00:00,3.4446,3.4744,3.4744,3.4461,447388,3.4822800000000003,0.013669813073834759,-2.6467077351081025,1,3.47876,3.4822800000000003,-1,37.19433719433716,0,0
2025-05-27 01:15:00,3.4055,3.4469,3.4462,3.4373,568146.2,3.4806349999999995,0.01681723035585833,-2.5768214553179134,1,3.46522,3.4806349999999995,-1,33.2077840552416,0,0
2025-05-27 01:30:00,3.4248,3.449,3.437,3.4322,136665.3,3.4781350000000004,0.019989557142086403,-2.297949858193109,1,3.4538200000000003,3.4781350000000004,-1,27.07652060170041,1,1
2025-05-27 01:45:00,3.4256,3.4456,3.4319,3.4439,95678.4,3.4758299999999998,0.021172303158903685,-1.5081023429693288,1,3.4469000000000003,3.4758299999999998,-1,35.423615743829274,0,0
2025-05-27 02:00:00,3.4395,3.4534,3.4434,3.4526,88723.2,3.473715,0.02127954973306518,-0.992267236143183,0,3.44242,3.473715,-1,40.65789473684209,0,-1
2025-05-27 02:15:00,3.4464,3.4736,3.4524,3.4722,87452.7,3.47295,0.02103146765156525,-0.03566084937226006,0,3.44764,3.47295,-1,51.97956577266914,0,-1
2025-05-27 02:30:00,3.4593,3.4735,3.4727,3.4628,102805.2,3.471795,0.020916839728085418,-0.43003628258060117,0,3.45274,3.471795,-1,47.64851485148513,0,-1
2025-05-27 02:45:00,3.4467,3.464,3.4625,3.4539,76654.7,3.46995,0.02077920265933651,-0.7724069235538407,0,3.45708,3.46995,-1,45.80606781677572,0,-1
2025-05-27 03:00:00,3.4541,3.4841,3.4544,3.4826,122648.2,3.468965,0.019598369293062357,0.6957211488420596,0,3.4648200000000005,3.468965,-1,49.83480176211455,0,-1
2025-05-27 03:15:00,3.4704,3.49,3.4828,3.4731,121079.6,3.46824,0.019135456205965035,0.2539787893055234,0,3.46892,3.46824,1,44.87671232876714,0,1
2025-05-27 03:30:00,3.4663,3.4824,3.4728,3.4746,217097.3,3.4679200000000003,0.01896358282825504,0.3522541104440899,0,3.4694000000000003,3.4679200000000003,1,41.100702576112496,0,1
2025-05-27 03:45:00,3.4603,3.4764,3.4752,3.4622,126011.3,3.4677299999999995,0.019002828044375107,-0.2910093164599395,0,3.46928,3.4677299999999995,1,41.93548387096785,0,1
2025-05-27 04:00:00,3.4581,3.4747,3.463,3.4581,89314.9,3.4671149999999997,0.01911059984185914,-0.47172773615685554,0,3.47012,3.4671149999999997,1,43.65671641791048,0,1
2025-05-27 04:15:00,3.4489,3.4627,3.458,3.4579,173980.9,3.46661,0.019219121509029057,-0.45319449153325236,0,3.46518,3.46661,-1,44.571428571428555,0,-1
2025-05-27 04:30:00,3.4549,3.4679,3.4595,3.4612,151580.3,3.4655099999999996,0.018845574658534557,-0.2287009060797174,0,3.4628,3.4655099999999996,-1,55.72403335860495,0,-1
2025-05-27 04:45:00,3.4457,3.4706,3.4605,3.4518,55792.1,3.4635100000000003,0.018012799542777676,-0.6500932835115858,0,3.45824,3.4635100000000003,-1,55.47169811320752,0,-1
2025-05-27 05:00:00,3.4213,3.4515,3.4514,3.4304,203725.8,3.45978,0.016640711017193957,-1.7655495591289914,1,3.45188,3.45978,-1,49.39516129032265,0,0
2025-05-27 05:15:00,3.4143,3.4315,3.4302,3.4202,70841.2,3.4563300000000003,0.017357452517423155,-2.081526650511282,1,3.4442999999999997,3.4563300000000003,-1,41.955193482688294,0,0
2025-05-27 05:30:00,3.4178,3.4425,3.4194,3.4407,81194.8,3.4544399999999995,0.016867421105097907,-0.8145880697699973,0,3.44086,3.4544399999999995,-1,46.26021370207424,0,-1
2025-05-27 05:45:00,3.4366,3.4554,3.4407,3.4492,39934.4,3.45315,0.016185032071570123,-0.24405265201411042,0,3.43846,3.45315,-1,42.22972972972969,0,-1
2025-05-27 06:00:00,3.449,3.4784,3.4497,3.4738,149443.2,3.454535,0.016726130675331984,1.151790594845268,0,3.4428600000000005,3.454535,-1,53.370098039215705,0,-1
2025-05-27 06:15:00,3.4616,3.4822,3.474,3.465,93803.4,3.4559200000000003,0.01636686640103522,0.5547793803354572,0,3.4497799999999996,3.4559200000000003,-1,53.40282035561,0,-1
2025-05-27 06:30:00,3.4666,3.484,3.4666,3.4731,39861,3.457965,0.01579221243790987,0.9583837641183001,0,3.46036,3.457965,1,46.666666666666664,0,1
2025-05-27 06:45:00,3.4353,3.4729,3.4724,3.4392,108425.6,3.45773,0.016045465009412646,-1.1548434395095453,0,3.46006,3.45773,1,39.84421809466751,0,1
2025-05-27 07:00:00,3.4392,3.4612,3.4398,3.4573,33486.7,3.457965,0.016000732713481774,-0.0415605967494118,0,3.46168,3.457965,1,45.28610354223433,0,1
2025-05-27 07:15:00,3.4548,3.4635,3.4578,3.459,53688.4,3.4573049999999994,0.015651079498665517,0.10829923904898647,0,3.4587199999999996,3.4573049999999994,1,49.07407407407405,0,1
2025-05-27 07:30:00,3.4596,3.4791,3.4596,3.4759,166187.2,3.457960000000001,0.01615902550474573,1.1102154640903699,0,3.4609,3.457960000000001,1,54.7952586206897,0,1
2025-05-27 07:45:00,3.4756,3.4914,3.4756,3.4898,150677.1,3.459755,0.017612838469344867,1.7058579201923176,-1,3.46424,3.459755,1,58.00301053687901,0,0
2025-05-27 08:00:00,3.4899,3.5132,3.4899,3.5014,324860.9,3.460695,0.019315618850526465,2.1073619393194094,-1,3.4766800000000004,3.460695,1,59.68208092485546,0,0
2025-05-27 08:15:00,3.4961,3.5121,3.4998,3.5088,97282.9,3.4624800000000002,0.021987139781912093,2.1066860200754824,-1,3.48698,3.4624800000000002,1,63.86186770428008,0,0
2025-05-27 08:30:00,3.4916,3.5125,3.5091,3.4959,41256.9,3.463545,0.02309314035766499,1.401065402924326,0,3.4943599999999995,3.463545,1,66.61593099949246,0,1
2025-05-27 08:45:00,3.496,3.5122,3.496,3.5122,33355.1,3.4660450000000003,0.025518898569695313,1.8086595655351123,-1,3.50162,3.4660450000000003,1,72.63779527559043,-1,-1
2025-05-27 09:00:00,3.5041,3.5129,3.512,3.5069,59656.3,3.4684850000000003,0.02700877586422763,1.4223154797207689,0,3.5050399999999997,3.4684850000000003,1,67.60638297872326,0,1
2025-05-27 09:15:00,3.4858,3.507,3.5065,3.4904,64880,3.4701099999999996,0.027314366761446694,0.7428325238950527,0,3.50284,3.4701099999999996,1,60.510204081632686,0,1
2025-05-27 09:30:00,3.4886,3.5033,3.4907,3.5009,53785.4,3.4720950000000004,0.028065008650028835,1.0263670451414648,0,3.50126,3.4720950000000004,1,57.4491478834524,0,1
2025-05-27 09:45:00,3.4968,3.5628,3.5023,3.5611,896298,3.4775599999999995,0.033933315410326785,2.461887351407379,-1,3.5143,3.4775599999999995,1,70.59579939991431,-1,-1
2025-05-27 10:00:00,3.5285,3.5612,3.5612,3.5439,323977.7,3.4832350000000005,0.03510191590212532,1.728253243189105,-1,3.52064,3.4832350000000005,1,64.60396039603953,0,0
2025-05-27 10:15:00,3.5286,3.5497,3.544,3.5408,55632.5,3.4892649999999996,0.03404628853719259,1.5136745358808452,-1,3.52742,3.4892649999999996,1,74.00756143667292,-1,-1
2025-05-27 10:30:00,3.5382,3.55,3.541,3.5476,74976,3.49461,0.03440997254468818,1.5399605428682581,-1,3.5388599999999997,3.49461,1,72.54118821767347,-1,-1
2025-05-27 10:45:00,3.5451,3.5696,3.5472,3.5671,100364.7,3.5005049999999995,0.036269887103852344,1.8360961480061273,-1,3.5521000000000003,3.5005049999999995,1,74.78220999541489,-1,-1
2025-05-27 11:00:00,3.5518,3.5698,3.5664,3.5518,202295,3.5044049999999998,0.03742248796195997,1.266484474473675,0,3.55024,3.5044049999999998,1,67.5288683602771,0,1
2025-05-27 11:15:00,3.5402,3.5586,3.5529,3.5488,69566.3,3.5085949999999997,0.037469601363180664,1.0730031422087007,0,3.55122,3.5085949999999997,1,64.34824902723736,0,1
2025-05-27 11:30:00,3.5427,3.5559,3.549,3.5513,89521.4,3.512505,0.03765040679167792,1.0304005535625445,0,3.5533200000000003,3.512505,1,62.69720101781169,0,1
2025-05-27 11:45:00,3.5445,3.5634,3.5515,3.5605,126177.8,3.5185699999999995,0.03488908892928662,1.2018083958851613,0,3.5559,3.5185699999999995,1,63.03580433686338,0,1
2025-05-27 12:00:00,3.5498,3.5716,3.5603,3.5637,213090.7,3.5238899999999993,0.03312208517463338,1.2019170831216008,0,3.55522,3.5238899999999993,1,67.97454931071051,0,1
2025-05-27 12:15:00,3.5639,3.625,3.5639,3.6206,841364.3,3.5319700000000003,0.03604146880586431,2.4591117658772763,-1,3.56898,3.5319700000000003,1,73.64746945898779,-1,-1
2025-05-27 12:30:00,3.6185,3.6442,3.619,3.6238,764620.1,3.539364999999999,0.038984440553418764,2.165864093504257,-1,3.5839799999999995,3.539364999999999,1,75.73756054601502,-1,-1
2025-05-27 12:45:00,3.6248,3.6526,3.6248,3.647,449996.6,3.547225,0.04399100236950236,2.2680774391531195,-1,3.6031199999999997,3.547225,1,83.49016253207861,-1,-1
2025-05-27 13:00:00,3.6251,3.6541,3.6473,3.6436,452912.5,3.5543350000000005,0.04754284798722853,1.8775694721523422,-1,3.61974,3.5543350000000005,1,81.47331274812532,-1,-1
2025-05-27 13:15:00,3.6287,3.6611,3.6443,3.6335,627099.4,3.56057,0.04939757185594286,1.476388357967972,0,3.6337,3.56057,1,70.49830124575317,-1,0
2025-05-27 13:30:00,3.6055,3.6457,3.6352,3.6166,413940.9,3.566605,0.04844476480324768,1.0320000562093432,0,3.6329000000000002,3.566605,1,70.61826432217822,-1,0
2025-05-27 13:45:00,3.6044,3.6397,3.6166,3.6202,463673,3.572005,0.048079062901366584,1.0024113843248457,0,3.6321800000000004,3.572005,1,72.4547511312218,-1,0
2025-05-27 14:00:00,3.6172,3.6482,3.6206,3.6409,380164.9,3.5787049999999994,0.04786515571455741,1.299379456130858,0,3.6309600000000004,3.5787049999999994,1,74.46250655479814,-1,0
2025-05-27 14:15:00,3.6192,3.6407,3.6407,3.6274,328886.1,3.5855550000000003,0.04422750364815151,0.9461307229296633,0,3.62772,3.5855550000000003,1,66.32376827287509,0,1
2025-05-27 14:30:00,3.58,3.6577,3.6275,3.6562,767398.9,3.59332,0.042167405721280166,1.4911991602145755,0,3.63226,3.59332,1,76.33703329969741,-1,0
2025-05-27 14:45:00,3.6368,3.6598,3.6559,3.6524,178987,3.597885,0.043419159910900146,1.2555516991086273,0,3.6394200000000003,3.597885,1,76.03015075376902,-1,0
2025-05-27 15:00:00,3.6285,3.658,3.6513,3.658,130719.8,3.6035899999999996,0.04344854064534761,1.2522860190892606,0,3.64698,3.6035899999999996,1,76.39782285997047,-1,0
2025-05-27 15:15:00,3.6579,3.6891,3.6579,3.6675,450707.5,3.6099250000000005,0.043046484971725044,1.3375075813464783,0,3.6523000000000003,3.6099250000000005,1,76.4328063241108,-1,0
2025-05-27 15:30:00,3.6578,3.685,3.6675,3.6631,247727.8,3.6157000000000004,0.04197941851606887,1.1291247395877078,0,3.65944,3.6157000000000004,1,74.41060903732827,-1,0
2025-05-27 15:45:00,3.6636,3.6901,3.6636,3.6872,234104.7,3.621705,0.04323269322119304,1.5149414741502536,-1,3.66564,3.621705,1,69.49648711943804,0,0
2025-05-27 16:00:00,3.6667,3.72,3.688,3.6714,1076723.9,3.6276850000000005,0.04128203731967518,1.0589351407607246,0,3.6694400000000003,3.6276850000000005,1,62.977099236641386,0,1
2025-05-27 16:15:00,3.6648,3.6849,3.6728,3.6753,92128.9,3.63401,0.03813008067958257,1.0828720858728609,0,3.6729,3.63401,1,58.62279098110925,0,1
2025-05-27 16:30:00,3.6776,3.6948,3.6776,3.6876,234583.4,3.6408249999999995,0.034584920276418345,1.352468059089155,0,3.67692,3.6408249999999995,1,62.71676300578045,0,1
2025-05-27 16:45:00,3.6674,3.6875,3.687,3.6717,151337.4,3.646385,0.029566255213812908,0.8562125915822167,0,3.67864,3.646385,1,60.68232662192394,0,1
2025-05-27 17:00:00,3.6591,3.6907,3.6715,3.6625,348862.1,3.651325000000001,0.022412305712896173,0.49861001108730674,0,3.6737,3.651325000000001,1,63.41320864991245,0,1
2025-05-27 17:15:00,3.6381,3.6665,3.6626,3.6493,490605,3.65276,0.021229086303066736,-0.1629839339576167,0,3.6692799999999997,3.65276,1,58.05201992252363,0,1
2025-05-27 17:30:00,3.6451,3.6801,3.6488,3.6798,222970.8,3.65556,0.020898864235065245,1.15987164313595,0,3.6701799999999998,3.65556,1,60.20997375328101,0,1
2025-05-27 17:45:00,3.6734,3.6903,3.68,3.6834,162295.9,3.65738,0.021684377107175922,1.199942238201956,0,3.6693399999999996,3.65738,1,65.50387596899225,0,1
2025-05-27 18:00:00,3.6776,3.6989,3.685,3.6944,355772.5,3.6599199999999996,0.02292504032022869,1.5040322511265414,-1,3.6738799999999996,3.6599199999999996,1,61.73218673218674,0,0
2025-05-27 18:15:00,3.6782,3.699,3.6947,3.68,265986.6,3.662245,0.022457760937272735,0.7905952890669763,0,3.6773800000000003,3.662245,1,57.958477508650596,0,1
2025-05-27 18:30:00,3.6736,3.7364,3.6808,3.7278,355772.8,3.6678050000000004,0.02425564448687338,2.473444893722256,-1,3.6930799999999997,3.6678050000000004,1,66.187384044527,0,0
2025-05-27 18:45:00,3.6921,3.7296,3.7273,3.6962,324648.1,3.6716049999999996,0.02227770835327538,1.1040184030591507,0,3.69636,3.6716049999999996,1,56.03702145561641,0,1
2025-05-27 19:00:00,3.6729,3.6959,3.6959,3.6911,215423.4,3.6741150000000005,0.02144869705280652,0.791889593954479,0,3.6978999999999997,3.6741150000000005,1,55.872483221476564,0,1
2025-05-27 19:15:00,3.6792,3.6966,3.6901,3.6936,127236.4,3.6774250000000004,0.018805286910584234,0.8601304557015711,0,3.6977400000000005,3.6774250000000004,1,51.476014760147656,0,1
2025-05-27 19:30:00,3.6936,3.7124,3.6936,3.7083,252081.4,3.68003,0.019312093293279747,1.4638495977977415,0,3.7034,3.68003,1,58.55354659248955,0,1
2025-05-27 19:45:00,3.7013,3.712,3.7081,3.712,185984.7,3.6830100000000003,0.019422230887091798,1.4926194713948584,0,3.70024,3.6830100000000003,1,58.515081206496596,0,1
2025-05-27 20:00:00,3.7016,3.7182,3.712,3.7016,260594.9,3.68519,0.01890736141796098,0.8679159210661418,0,3.70132,3.68519,1,53.2771535580524,0,1
2025-05-27 20:15:00,3.6994,3.7227,3.7016,3.7147,226241.3,3.6875499999999994,0.019518938172153433,1.3909568113051378,0,3.7060400000000002,3.6875499999999994,1,60.199240986717356,0,1
2025-05-27 20:30:00,3.7109,3.7283,3.716,3.7168,131196.5,3.690235,0.0196714667796554,1.3504331068730568,0,3.71068,3.690235,1,63.32842415316648,0,1
2025-05-27 20:45:00,3.7025,3.7213,3.7144,3.7025,79432.2,3.6910000000000003,0.019843970315807907,0.5795211249050715,0,3.70952,3.6910000000000003,1,62.98828125000003,0,1
2025-05-27 21:00:00,3.6912,3.707,3.7027,3.7001,177146.5,3.6924349999999997,0.019384401623875804,0.3954210271086862,0,3.70714,3.6924349999999997,1,55.74419920769661,0,1
2025-05-27 21:15:00,3.6777,3.7082,3.7009,3.6787,99861.1,3.6926050000000004,0.019240595105139792,-0.7226907444399056,0,3.7025600000000005,3.6926050000000004,1,48.79177377892039,0,1
2025-05-27 21:30:00,3.6737,3.6982,3.6777,3.6747,122843.5,3.6919600000000004,0.019629499819349017,-0.879288833584384,0,3.69456,3.6919600000000004,1,44.7466666666667,0,1
